Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus, eDLoop
5443, -76.0457, 0.13726, 0.21873, 0.15936, 0.04373, 0.056051, 358.39, 0.010816, 1.7306, 0.0014007, 1.8765, 0.042987, 5.3471, 0.059794, 37.282, 0.02061, 437.38, 5.8703, 0.26795,1e-26,77.837, 4.72, 1e-26
5444, -76.1945, 3.9666, 0.050099, 0.067392, 140.39, 3.2978, 150.22, 5.2567, 2.8753, 1.0597, 0.15219, 0.53547, 0.20923, 0.019454, 8.2021, 1.5305, 38.609, 0.05, 0.086922,1e-26,3.5139, 0.14689, 1e-26
5445, -76.3221, 0.78501, 0.0039775, 0.10441, 0.043819, 0.008255, 4.0032, 2.566, 80.821, 0.041014, 5.926, 0.013432, 1.2558, 0.21649, 6.3508, 0.0030545, 63.519, 1.8974, 5.4896,1e-26,0.92378, 0.027221, 1e-26
5446, -76.3774, 0.1382, 236.62, 0.0015703, 6.2512, 0.14221, 7.8243, 5.4457, 0.077685, 3.5144, 451.57, 0.064692, 0.0099526, 0.058797, 22.925, 0.087915, 1.6007, 1.0399, 0.15445,1e-26,760.06, 0.0039726, 1e-26
5447, -76.3798, 0.0024774, 0.0096889, 0.13027, 2.8525, 0.022346, 2.856, 0.47557, 20.176, 0.26724, 1.5998, 2.5303, 0.24606, 0.36984, 92.188, 1.0255, 0.5391, 1.8682, 0.95739,1e-26,8.1863, 2.8487, 1e-26
5448, -76.4454, 2.8195, 0.035802, 0.052633, 140.39, 3.2978, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.31596, 0.2429, 0.019454, 8.2021, 1.5305, 29.071, 0.052295, 0.086922,1e-26,3.8459, 0.10988, 1e-26
5449, -76.5786, 0.040382, 51.231, 0.21382, 516.66, 0.04404, 0.070196, 0.039562, 40.764, 1.6315, 144.6, 0.010795, 0.054548, 0.22925, 9.2148, 1.1283, 9.2304, 9.1786, 1.5252,1e-26,0.28415, 0.21203, 1e-26
5450, -76.8241, 3.9666, 0.035802, 0.052633, 173.82, 2.0485, 150.22, 4.81, 1.9872, 1.5942, 0.13581, 0.38135, 0.32335, 0.027207, 7.3185, 1.5305, 22.608, 0.087074, 0.082684,1e-26,3.5139, 0.14683, 1e-26
5451, -77.2776, 0.24933, 0.0041254, 0.0013412, 5.1372, 0.0020845, 1.3829, 0.22468, 5.0925, 5.556, 31.879, 0.011053, 0.27426, 0.068882, 32.173, 0.0025514, 11.945, 0.14867, 1.0154,1e-26,1.7532, 4.2709, 1e-26
5452, -77.3718, 1.1082, 30.489, 0.13537, 395.83, 0.0020483, 0.21829, 0.01445, 0.76823, 0.0041519, 0.42369, 5.7804, 0.010027, 0.12831, 5.8352, 0.0010345, 8.8759, 0.34546, 4.9676,1e-26,3.0617, 4.9063, 1e-26
5453, -77.3971, 1.9648, 127.48, 1.1995, 575.5, 0.0030341, 0.24602, 2.441, 0.25801, 0.69349, 0.14876, 1.0509, 0.23476, 0.092902, 29.326, 0.0059606, 480.44, 7.3627, 9.6769,1e-26,8.1302, 0.020241, 1e-26
5454, -77.4538, 0.012912, 13.116, 0.0033211, 3.17, 2.9297, 5.3573, 1.6334, 0.65788, 0.01458, 1.2322, 9.9014, 0.0034252, 0.11415, 9.6793, 0.64069, 11.759, 6.1388, 6.6224,1e-26,1.9397, 0.010761, 1e-26
5455, -77.5735, 1.154, 0.15257, 0.0030508, 0.29672, 0.33589, 0.016067, 0.0059145, 0.57415, 0.016597, 43.767, 0.0079845, 0.0027733, 0.1658, 22.487, 0.0027312, 7.0379, 0.059853, 2.2112,1e-26,37.277, 1.4248, 1e-26
5456, -77.6075, 3.9666, 0.035802, 0.05165, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.2386, 0.14473, 0.34562, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.05, 0.090311,1e-26,4.09, 0.14683, 1e-26
5457, -77.6727, 0.42184, 213.27, 6.1415, 8.8094, 3.1032, 740.54, 0.001568, 587.92, 0.001799, 18.338, 0.0086231, 3.0884, 0.083836, 24.056, 0.013842, 77.959, 0.24697, 0.27968,1e-26,0.68162, 0.080444, 1e-26
5458, -77.9673, 3.9666, 0.035802, 0.052633, 140.39, 1.872, 150.22, 3.5464, 2.8753, 1.5942, 0.1784, 0.53547, 0.2429, 0.019454, 8.2021, 1.5305, 48.801, 0.05, 0.086922,1e-26,3.5139, 0.10988, 1e-26
5459, -77.9777, 0.017409, 11.124, 0.0028568, 1.3933, 0.0013042, 0.47641, 0.0041333, 107.24, 0.55364, 1.3828, 5.8829, 9.1488, 0.20203, 2.7771, 0.010066, 2.1863, 6.1322, 1.1876,1e-26,1.0992, 0.0056884, 1e-26
5460, -78.1197, 3.9666, 0.035802, 0.052633, 140.39, 3.2978, 150.22, 5.2567, 2.8753, 0.92283, 0.13259, 0.53547, 0.2429, 0.021171, 8.2021, 1.5305, 35.161, 0.052295, 0.086922,1e-26,5.0182, 0.10988, 1e-26
5461, -78.3919, 0.011543, 20.223, 0.29913, 2.7753, 0.18029, 2.1528, 1.3443, 999.84, 0.47235, 0.028969, 9.2424, 0.043462, 0.80959, 1.0825, 0.011085, 0.1884, 1.3404, 9.9298,1e-26,30.526, 0.36344, 1e-26
5462, -78.6502, 3.9666, 0.035802, 0.041022, 140.39, 2.9249, 221.41, 2.8968, 2.8753, 1.5942, 0.14473, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.3648, 0.14683, 1e-26
5463, -78.6929, 0.0024258, 8.0899, 0.0037157, 3.1448, 0.002811, 24.559, 0.18516, 10.266, 0.72352, 11.202, 0.026168, 0.67645, 0.10072, 1.2859, 0.0066839, 125.67, 6.5993, 0.5897,1e-26,0.9503, 0.0058784, 1e-26
5464, -78.7143, 0.084751, 14.972, 0.088056, 0.45296, 0.82654, 0.71235, 2.0402, 9.9147, 1.0956, 0.99647, 2.4551, 0.0037143, 0.74335, 47.028, 0.0093499, 0.39576, 0.71867, 0.64533,1e-26,55.505, 0.07462, 1e-26
5465, -78.7481, 3.9666, 0.023076, 0.054762, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.21112, 0.53547, 0.32335, 0.019454, 7.3185, 1.5305, 20.101, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5466, -78.8252, 0.63392, 0.063538, 0.00568, 82.583, 2.3408, 2.056, 0.18815, 0.57012, 0.013774, 29.114, 0.0012092, 0.89708, 0.013902, 1.9965, 0.0031349, 55.652, 0.65525, 0.15009,1e-26,0.57323, 0.0032272, 1e-26
5467, -79.0366, 0.0031687, 93.468, 0.0024616, 63.253, 0.49888, 0.013831, 0.037369, 0.060759, 0.0022321, 0.069713, 0.058598, 0.88646, 0.01593, 1.6685, 0.15535, 75.683, 0.10729, 0.50277,1e-26,0.43924, 0.22767, 1e-26
5468, -79.0554, 3.9666, 0.051679, 0.052633, 167.91, 3.2978, 120.92, 5.2567, 2.8753, 0.84212, 0.14473, 0.37006, 0.24511, 0.019454, 7.0116, 1.5305, 34.198, 0.052295, 0.084274,1e-26,3.5139, 0.085269, 1e-26
5469, -79.1580, 0.10526, 39.799, 0.20456, 603.34, 0.075719, 16.67, 0.082378, 0.27551, 0.12195, 2.988, 2.678, 1.0427, 0.018664, 14.486, 0.0034074, 130.6, 0.13221, 0.52787,1e-26,49.019, 0.043543, 1e-26
5470, -79.3888, 5.0887, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.4586, 0.32335, 0.019454, 4.8945, 2.2538, 19.924, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5471, -79.3905, 0.52082, 337.39, 0.08189, 588.29, 0.005458, 0.20562, 7.8999, 0.14434, 0.66141, 0.076653, 0.0020898, 0.0067052, 0.012827, 15.322, 0.12093, 1.6127, 0.10851, 2.7038,1e-26,569.36, 0.032443, 1e-26
5472, -79.6616, 3.0929, 0.0030138, 0.0084474, 7.7915, 0.0094904, 547.41, 0.04309, 718.11, 2.1696, 13.601, 3.1969, 5.8627, 0.087673, 9.3461, 3.717, 35.64, 0.10197, 2.7561,1e-26,2.3629, 0.0035485, 1e-26
5473, -79.6788, 0.0012847, 0.0015287, 0.99758, 0.89185, 0.0044966, 2.686, 1.5, 24.067, 0.79769, 1.819, 0.020279, 0.21779, 0.011318, 2.3437, 0.0018129, 7.9998, 2.9463, 4.5011,1e-26,192.33, 8.2897, 1e-26
5474, -79.7597, 2.4566, 0.035802, 0.052633, 173.82, 2.7079, 150.22, 5.2567, 2.8753, 1.5258, 0.14473, 0.22265, 0.32335, 0.019454, 6.7046, 1.9896, 37.844, 0.05, 0.069107,1e-26,4.3972, 0.16158, 1e-26
5475, -79.7608, 3.9666, 0.022075, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8753, 1.5942, 0.14473, 0.39247, 0.25904, 0.027298, 7.3185, 1.5305, 20.812, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5476, -79.7695, 3.9666, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 3.1729, 2.8753, 1.5942, 0.19738, 0.38135, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.074325, 0.078669,1e-26,3.5139, 0.14683, 1e-26
5477, -79.9899, 0.041125, 0.0013044, 0.026311, 13.331, 3.0191, 97.026, 0.0043432, 1.494, 0.025364, 138.91, 0.63274, 0.002491, 0.037177, 3.5774, 0.0016662, 7.3073, 1.2094, 1.6104,1e-26,3.3346, 0.42316, 1e-26
5478, -80.0340, 0.0010852, 1.2914, 0.0011052, 181.29, 3.9092, 296.55, 0.027932, 0.081797, 0.0012356, 1.9717, 0.01302, 0.0131, 0.012454, 22.745, 0.0022407, 707.51, 0.088804, 1.5718,1e-26,646.36, 0.9983, 1e-26
5479, -80.2531, 7.9691, 0.0029313, 1.0683, 3.822, 0.0014268, 2.1132, 0.0012286, 952.65, 0.67985, 0.037647, 0.0025882, 0.19379, 0.05375, 6.7953, 0.034161, 0.2387, 6.6728, 2.95,1e-26,0.24701, 4.5221, 1e-26
5480, -80.3051, 5.715, 0.035802, 0.052633, 173.82, 2.2737, 150.22, 3.313, 2.8753, 0.94844, 0.14473, 0.38135, 0.32335, 0.028933, 7.3185, 1.5305, 50.948, 0.087074, 0.069107,1e-26,4.1497, 0.14683, 1e-26
5481, -80.4352, 0.19938, 79.145, 0.0483, 491.74, 0.37127, 0.023337, 0.10632, 2.3305, 6.8833, 46.278, 0.0031521, 5.2165, 0.19702, 64.95, 0.028292, 1.3424, 0.36496, 1.2312,1e-26,379.34, 0.63225, 1e-26
5482, -81.0491, 0.0034703, 39.195, 0.21569, 10.974, 0.038873, 0.015529, 0.0020545, 227.72, 3.6304, 84.118, 0.096101, 1.196, 0.067293, 57.061, 0.10749, 405.82, 1.4809, 0.19223,1e-26,2.1218, 1.3757, 1e-26
5483, -81.4244, 0.0012115, 0.0059765, 0.078752, 45.246, 0.004853, 0.46374, 0.017672, 0.89101, 0.0036975, 0.10665, 0.68912, 0.0029828, 0.26858, 1.5395, 0.033963, 0.89145, 6.8562, 3.2261,1e-26,0.33299, 0.0011798, 1e-26
5484, -81.6519, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 150.22, 5.2567, 2.8233, 1.1995, 0.14473, 0.62471, 0.36996, 0.016969, 7.3185, 1.5305, 21.999, 0.074392, 0.069107,1e-26,2.3384, 0.14683, 1e-26
5485, -81.7694, 0.02224, 33.355, 10, 0.47524, 0.01722, 0.04491, 0.004388, 8.9996, 4.2321, 291.23, 0.040205, 4.3941, 0.010088, 17.079, 0.00283, 721.3, 2.0135, 0.55418,1e-26,0.84746, 0.0027083, 1e-26
5486, -82.1401, 3.9666, 0.035802, 0.052633, 94.295, 2.9249, 217.29, 5.2567, 2.8753, 1.5942, 0.082052, 0.53547, 0.32097, 0.019454, 7.3185, 1.5305, 22.542, 0.098172, 0.084402,1e-26,3.3447, 0.14683, 1e-26
5487, -82.1975, 0.02685, 25.14, 0.051406, 0.82354, 4.3328, 0.094431, 0.0065176, 945.82, 1.309, 0.25255, 0.0095209, 0.021153, 0.6451, 14.266, 0.0015825, 25.541, 2.3693, 0.16297,1e-26,0.75801, 0.0079106, 1e-26
5488, -82.2448, 3.9666, 0.035802, 0.052633, 173.82, 1.3487, 150.22, 5.2567, 2.8753, 0.87185, 0.14473, 0.38135, 0.32335, 0.023675, 7.3185, 1.5305, 37.844, 0.096404, 0.096966,1e-26,3.5139, 0.14683, 1e-26
5489, -82.3220, 1.63, 15.54, 0.20475, 2.1725, 8.3267, 0.19968, 3.1668, 5.6004, 0.49023, 17.9, 0.0017856, 0.07106, 0.062881, 28.077, 0.039988, 0.76079, 0.35991, 1.7827,1e-26,4.9886, 0.090617, 1e-26
5490, -82.7139, 0.032081, 0.0025486, 0.0012813, 0.02746, 7.1925, 39.911, 0.0014302, 443.9, 4.8085, 0.056663, 2.5762, 0.11127, 0.054795, 31.66, 4.2598, 18.294, 0.52185, 0.06015,1e-26,147.67, 0.79171, 1e-26
5491, -82.9202, 0.058278, 0.028269, 0.0061559, 33.143, 0.27707, 474.96, 1.0782, 2.3105, 1.6595, 19.467, 2.2271, 1.9695, 0.95048, 27.184, 0.0015175, 284.06, 0.88989, 5.2091,1e-26,16.67, 0.055389, 1e-26
5492, -83.1724, 3.5233, 0.035802, 0.052633, 179.1, 3.2978, 150.22, 5.2567, 2.8753, 0.8078, 0.14473, 0.30275, 0.2429, 0.019454, 5.9311, 1.5305, 32.476, 0.077461, 0.086922,1e-26,3.5139, 0.10988, 1e-26
5493, -83.2068, 0.015996, 0.0019715, 0.23483, 6.2182, 0.0013101, 1.0022, 5.8471, 0.40604, 0.10634, 0.042306, 0.8823, 8.199, 0.53767, 57.411, 0.018135, 1.3377, 1.066, 0.051798,1e-26,2.7072, 0.042066, 1e-26
5494, -83.5561, 0.2098, 0.19915, 7.2689, 0.015084, 0.0033012, 0.14486, 0.0060788, 4.0067, 3.7133, 237.76, 3.1997, 0.0017041, 0.059011, 45.666, 0.0028684, 0.18384, 1.0284, 0.29821,1e-26,381.15, 0.1228, 1e-26
5495, -83.9094, 0.0081184, 534.52, 0.045163, 0.010928, 0.10063, 0.010596, 0.030934, 7.1834, 0.0020482, 1.5989, 0.010893, 0.0024076, 0.15852, 1.8532, 0.48822, 35.021, 0.21786, 0.084633,1e-26,21.003, 0.079291, 1e-26
5496, -83.9378, 0.001, 0.32539, 0.0090977, 0.97752, 0.022756, 0.01, 0.13533, 10.197, 0.056551, 0.051064, 0.0483, 0.053831, 0.29847, 2.933, 2.5243, 10.306, 4.4526, 0.15154,1e-26,436.87, 0.0023967, 1e-26
5497, -83.9762, 0.019479, 8.8068, 0.0010103, 0.046265, 1.6845, 0.013015, 0.73014, 0.5926, 0.52435, 213.09, 0.040774, 0.0015394, 0.54608, 50.56, 0.0047285, 13.243, 0.062579, 2.0312,1e-26,17.439, 3.8876, 1e-26
5498, -84.0268, 0.021705, 0.091275, 0.003614, 16.364, 0.0063385, 123.37, 9.0611, 5.8588, 0.036031, 0.027911, 0.0020127, 1.3805, 0.032286, 34.684, 0.024083, 400.04, 0.82701, 3.4985,1e-26,227.57, 0.28904, 1e-26
5499, -84.0349, 0.0094056, 19.239, 0.10283, 2.3865, 0.61293, 42.434, 0.0027228, 0.073549, 0.007671, 57.164, 9.3366, 0.0032015, 0.10567, 2.2261, 0.62244, 629.57, 0.15217, 0.060126,1e-26,30.341, 0.77295, 1e-26
5500, -84.0481, 5.0182, 0.018075, 0.071526, 173.82, 2.2737, 150.22, 5.2567, 2.0115, 1.5942, 0.21148, 0.19097, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.069474, 0.069107,1e-26,3.5139, 0.10056, 1e-26
5501, -84.3482, 0.0037455, 578.11, 0.097035, 0.64373, 0.6951, 0.027332, 3.7775, 2.8769, 0.020836, 173.43, 0.092739, 0.0049251, 0.55383, 47.334, 0.15807, 29.831, 0.52149, 0.87661,1e-26,0.86939, 0.041915, 1e-26
5502, -84.3833, 0.09003, 0.050723, 0.026543, 0.12831, 0.011909, 0.46578, 1.9597, 0.032764, 0.095779, 39.285, 5.066, 0.1928, 0.78383, 2.7277, 0.0024745, 320.66, 0.6493, 0.064824,1e-26,0.64986, 1.2491, 1e-26
5503, -84.4083, 0.14723, 7.0053, 0.58705, 11.675, 5.3577, 0.97079, 0.14196, 0.10514, 0.0024768, 65.115, 0.033308, 0.032548, 0.011308, 69.718, 0.055191, 1.6213, 0.077159, 1.311,1e-26,0.96555, 0.0063843, 1e-26
5504, -84.4737, 0.33834, 1.8462, 0.91643, 0.015327, 0.0056257, 0.010671, 6.0637, 2.9286, 0.34132, 0.44416, 3.288, 1.583, 0.010887, 3.2646, 6.7148, 11.161, 0.45509, 0.22475,1e-26,55.367, 0.0021262, 1e-26
5505, -84.8060, 0.040225, 0.0023536, 0.053143, 0.69742, 0.0019558, 0.012312, 0.0016594, 392.96, 8.9925, 5.5059, 0.025221, 1.2731, 0.15021, 26.215, 0.012866, 10.011, 0.095499, 6.9681,1e-26,20.113, 4.4213, 1e-26
5506, -84.8230, 0.30245, 0.87273, 0.010819, 0.089438, 3.9747, 465.74, 8.7753, 632.34, 0.0033537, 17.797, 0.33948, 0.03525, 0.077866, 1.9613, 0.14811, 0.12213, 0.071084, 1.8968,1e-26,8.6519, 0.0016213, 1e-26
5507, -85.3049, 5.1137, 0.035802, 0.052633, 140.39, 3.2978, 211.9, 5.2567, 2.8753, 0.90447, 0.14473, 0.53547, 0.2429, 0.019454, 8.2021, 2.123, 48.801, 0.052295, 0.067291,1e-26,3.5139, 0.1345, 1e-26
5508, -85.5600, 0.15018, 0.0017198, 0.010101, 16.075, 0.21314, 2.891, 0.013185, 0.13684, 5.8161, 0.076502, 7.5808, 0.082214, 0.58711, 14.201, 0.0078766, 2.1476, 0.051014, 7.1283,1e-26,31.9, 0.5544, 1e-26
5509, -85.9445, 0.01888, 110.25, 0.029696, 3.884, 0.50676, 40.241, 2.1856, 52.925, 3.6143, 0.011272, 0.0059923, 0.024144, 0.081495, 8.7622, 0.39491, 4.7165, 0.13878, 1.4475,1e-26,5.5386, 3.0703, 1e-26
5510, -86.0866, 0.025439, 0.0011892, 0.0078154, 0.67347, 0.0041253, 5.459, 0.26877, 4.4265, 0.010789, 0.36913, 0.25933, 0.86502, 0.018351, 93.012, 2.0502, 5.2128, 0.15247, 0.16415,1e-26,0.14967, 0.88901, 1e-26
5511, -86.1313, 0.091362, 0.035394, 0.0023428, 0.10795, 0.0026485, 0.27295, 0.066694, 558.13, 0.0019013, 0.018717, 0.002196, 0.0024247, 0.54449, 6.242, 0.25698, 16.255, 0.13283, 2.4448,1e-26,438.79, 1.8312, 1e-26
5512, -86.1537, 3.9666, 0.035802, 0.052633, 185.91, 2.2737, 199.15, 5.2567, 2.8753, 0.92026, 0.13735, 0.41913, 0.32335, 0.028746, 4.1339, 1.5305, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5513, -86.1611, 0.0056661, 0.57424, 0.0063366, 87.597, 0.06495, 2.7726, 0.0072802, 1.163, 2.095, 0.43821, 0.64079, 0.1511, 0.61386, 3.0093, 2.6259, 0.52259, 9.144, 4.323,1e-26,468.06, 0.0086335, 1e-26
5514, -86.2440, 0.3239, 3.2877, 0.038134, 0.040269, 0.27858, 8.7854, 7.0237, 258.83, 0.0049989, 0.022604, 0.0071921, 2.9275, 0.4864, 3.1344, 0.006127, 156.59, 6.6424, 1.3964,1e-26,1.6889, 0.064827, 1e-26
5515, -86.2726, 0.0052726, 2.3235, 0.0015455, 0.011045, 5.0556, 182.71, 0.071308, 14.804, 0.0041141, 6.3812, 0.0011338, 0.0035227, 0.038185, 20.186, 0.014351, 4.7027, 0.076885, 0.89332,1e-26,29.51, 5.4285, 1e-26
5516, -86.3456, 2.6287, 0.0015049, 1.4541, 0.055527, 0.28374, 0.14659, 8.651, 803.69, 1.7911, 60.402, 0.0042827, 0.0024501, 0.06635, 3.0436, 0.022721, 13.037, 0.80212, 0.14529,1e-26,25.305, 0.094731, 1e-26
5517, -86.7961, 0.0082066, 0.85614, 0.0029968, 0.072408, 0.021508, 0.01209, 0.023306, 398.45, 0.011005, 10.924, 0.16235, 0.05175, 0.29342, 1.4429, 6.6165, 7.1566, 0.63286, 0.05,1e-26,44.537, 0.10294, 1e-26
5518, -86.8104, 0.1544, 0.0098982, 0.0041287, 0.15224, 0.38848, 2.077, 0.0046936, 3.0305, 0.005358, 9.4401, 0.042298, 2.2611, 0.028256, 1.9045, 0.001409, 6.4578, 4.5121, 0.55175,1e-26,1.7012, 0.0014515, 1e-26
5519, -86.8327, 3.9666, 0.024202, 0.052633, 140.39, 3.6475, 150.22, 5.2567, 2.8753, 0.98351, 0.14669, 0.53547, 0.22753, 0.019454, 8.2021, 1.5305, 23.383, 0.076307, 0.095736,1e-26,3.5139, 0.11212, 1e-26
5520, -86.8984, 0.037213, 0.047549, 0.073281, 64.032, 0.015823, 0.28037, 0.04775, 0.80394, 0.0012482, 10.274, 0.0044728, 0.0036923, 0.33395, 58.824, 2.1464, 149.93, 1.6955, 0.2516,1e-26,648.34, 0.0031397, 1e-26
5521, -87.2221, 0.43211, 0.0013476, 0.017129, 41.2, 0.00292, 910.41, 0.012848, 57.951, 3.8933, 0.10237, 0.0080053, 5.3074, 0.016459, 4.3739, 0.012225, 153.25, 6.0183, 0.7595,1e-26,193.76, 2.0605, 1e-26
5522, -87.6311, 0.053948, 35.675, 0.51631, 285.6, 0.022524, 0.040741, 0.013446, 2.4247, 0.83355, 116.12, 1.499, 0.0020737, 0.10369, 4.6283, 0.1111, 16.257, 1.6642, 7.0538,1e-26,66.435, 2.3908, 1e-26
5523, -87.6857, 1.213, 128.66, 0.91898, 45.986, 0.0020431, 0.032376, 4.5579, 17.123, 6.5168, 17.709, 0.045592, 0.64851, 0.30654, 48.323, 0.24257, 366.39, 0.06996, 5.0493,1e-26,12.832, 0.055943, 1e-26
5524, -87.7141, 3.011, 0.032195, 0.039366, 140.39, 2.1978, 224.77, 5.2567, 3.7731, 1.5942, 0.16572, 0.29911, 0.2429, 0.019454, 10.527, 1.5305, 48.801, 0.052295, 0.086922,1e-26,3.5139, 0.10988, 1e-26
5525, -87.7204, 3.9666, 0.03187, 0.052633, 176.75, 2.9249, 150.22, 4.3286, 3.1679, 1.4663, 0.14473, 0.53547, 0.32335, 0.027464, 7.3185, 1.5305, 22.824, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5526, -87.9667, 0.0011803, 0.0010443, 0.031349, 0.083147, 0.010151, 579.59, 1.177, 1.3828, 0.0017483, 3.0574, 0.0028565, 0.054819, 0.059643, 63.254, 0.02961, 29.076, 0.47973, 5.3257,1e-26,0.88574, 0.062485, 1e-26
5527, -88.1141, 0.052889, 2.3305, 0.04245, 0.027635, 0.3307, 0.026238, 0.014416, 0.032574, 0.54319, 37.217, 5.211, 0.020609, 0.21185, 1.3895, 0.0042157, 100.9, 0.95187, 2.7304,1e-26,110.43, 0.0063625, 1e-26
5528, -88.4781, 4.3527, 0.035802, 0.052633, 173.82, 1.6487, 184.37, 3.2323, 2.8753, 1.5942, 0.14473, 0.38135, 0.32335, 0.012932, 7.3185, 1.5305, 37.844, 0.087074, 0.098471,1e-26,3.5139, 0.14683, 1e-26
5529, -88.5786, 3.9666, 0.023396, 0.052633, 140.39, 3.6475, 150.22, 2.8937, 2.8753, 0.9943, 0.14473, 0.53547, 0.28107, 0.019454, 8.2021, 1.5305, 41.868, 0.076307, 0.086922,1e-26,5.0692, 0.11212, 1e-26
5530, -88.5983, 0.043381, 3.8012, 0.014366, 2.4239, 0.15637, 243.22, 10, 17.205, 0.7401, 0.30204, 3.907, 0.0048736, 0.13366, 1.4476, 0.010871, 22.084, 0.55158, 3.3785,1e-26,18.021, 0.19038, 1e-26
5531, -88.6371, 3.9666, 0.035802, 0.052633, 140.39, 2.9249, 183.64, 5.2567, 3.7941, 1.5942, 0.14473, 0.3524, 0.32335, 0.019454, 7.3185, 1.5305, 37.844, 0.05, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5532, -88.7052, 3.9666, 0.04351, 0.052633, 133.75, 3.2978, 150.22, 5.2567, 2.8753, 1.0567, 0.076552, 0.53547, 0.2429, 0.019454, 8.2021, 1.5305, 27.302, 0.05, 0.086922,1e-26,3.5139, 0.10988, 1e-26
5533, -88.8720, 3.9666, 0.035802, 0.052633, 116.53, 2.9249, 214.19, 5.2567, 3.5863, 0.95298, 0.14473, 0.53547, 0.17335, 0.017047, 7.3185, 0.90322, 37.844, 0.087074, 0.069107,1e-26,3.5139, 0.14683, 1e-26
5534, -89.2391, 4.2004, 3.8908, 0.010794, 1.1332, 1.5922, 0.010452, 0.055325, 6.2585, 0.027217, 10.43, 0.16492, 0.0054901, 0.058023, 5.1883, 0.25728, 4.4803, 0.39281, 0.094905,1e-26,610.12, 0.0043374, 1e-26
5535, -89.4179, 0.0070442, 1.7421, 0.013567, 162.17, 6.4971, 976.41, 0.33816, 917, 1.2308, 0.010253, 0.0060526, 0.0010622, 0.014475, 49.574, 0.036322, 1.3587, 6.0807, 0.47165,1e-26,0.79506, 0.018489, 1e-26
5536, -89.6990, 0.024221, 0.045128, 0.0068045, 233.57, 0.0028782, 57.361, 3.523, 0.50294, 0.63037, 83.765, 3.739, 0.27779, 0.033802, 82.161, 0.19847, 822.6, 0.27043, 0.088739,1e-26,31.924, 6.3296, 1e-26
5537, -89.8906, 0.20388, 2.8248, 0.062843, 425.12, 0.022518, 0.68837, 4.0712, 8.7221, 0.019358, 10.206, 0.0041602, 0.009655, 0.1804, 46.144, 0.0047952, 11.262, 1.4954, 5.9369,1e-26,0.35911, 0.0030208, 1e-26
5538, -89.9553, 0.015049, 0.025775, 0.0062141, 0.097682, 6.712, 269.68, 6.0016, 1.1314, 0.012798, 4.0133, 0.091366, 1.6997, 0.013043, 25.751, 0.0041169, 399.49, 2.9217, 0.081474,1e-26,15.775, 0.070286, 1e-26
5539, -90.0241, 0.046964, 0.0098019, 0.0024946, 0.74903, 0.49294, 26.728, 8.589, 2.7943, 2.9063, 22.842, 0.014307, 0.13118, 0.076743, 87.92, 0.0027852, 5.2483, 0.39979, 0.31038,1e-26,272.13, 3.4115, 1e-26
5540, -90.0532, 0.014114, 0.003964, 0.0012085, 0.012352, 0.01843, 5.5176, 0.044416, 1.9618, 0.0112, 21.155, 3.0353, 0.011042, 0.80877, 4.0408, 0.027149, 3.3493, 0.050891, 0.24843,1e-26,0.82912, 3.2826, 1e-26
5541, -90.1204, 0.0025727, 11.004, 0.015989, 0.028097, 0.040271, 1.3949, 0.38989, 6.0697, 0.001, 4.0273, 0.1479, 0.26376, 0.021359, 4.2489, 0.63372, 0.34964, 0.43749, 0.4106,1e-26,0.80825, 0.0065939, 1e-26
5542, -90.1568, 0.70599, 0.015826, 0.0055587, 5.1615, 0.081902, 78.418, 0.24664, 866.57, 0.21315, 0.26343, 0.53238, 4.2256, 0.97408, 70.067, 0.0048423, 259.56, 0.14953, 0.16727,1e-26,6.4672, 2.3453, 1e-26
5543, -90.1714, 0.016902, 3.3091, 0.0069196, 159.98, 0.001207, 370.28, 0.45301, 0.33214, 0.004667, 0.71894, 0.35358, 1.0205, 0.076356, 56.889, 0.028698, 575.54, 0.1115, 1.2272,1e-26,0.53724, 0.25347, 1e-26
