Rank, Fitness, kfsr, krsr_nostim, krsr_stim, kfmm, krmm, kfc_nostim, kfc_stim, S0, R0, D1, D1_over_D2, X
11761, -328.6460, 0.05796, 0.75114, 0.44565, 0.0054089, 0.01, 0.11963, 0.008665, 1.1495, 500, 0.14565, 4.6796, 5
11762, -328.6557, 0.15707, 1.5989, 0.1, 0.001, 0.012965, 0.14505, 0.06193, 0.74453, 344.97, 0.14741, 3.4729, 10
11763, -328.6904, 0.012432, 0.29114, 0.1, 0.0024213, 0.01, 0.033136, 0.016971, 1.4364, 500, 0.14146, 5, 10
11764, -328.7003, 0.10338, 1.5961, 0.1, 0.0035386, 0.017406, 0.023795, 0.045294, 2.6402, 500, 0.16692, 2.6076, 5
11765, -328.7067, 0.0205, 1.6018, 0.15969, 0.0044119, 0.01407, 0.1017, 0.022877, 2.6346, 500, 0.05, 1.9435, 10
11766, -328.7107, 0.058909, 0.32719, 0.47379, 0.0051524, 0.01, 0.062945, 0.024015, 2.6221, 394.62, 0.13161, 1.5, 10
11767, -328.7261, 0.073901, 0.1, 0.23106, 0.0037621, 0.01, 0.087098, 0.0092311, 1.5809, 500, 0.059095, 5, 10
11768, -328.7349, 0.057006, 1.0837, 0.15277, 0.0049855, 0.016224, 0.079463, 0.040781, 1.3676, 460.53, 0.25214, 3.7938, 10
11769, -328.7902, 0.10599, 0.1, 0.37387, 0.0083517, 0.025921, 0.049051, 0.03801, 0.97446, 500, 0.17675, 5, 10
11770, -328.7998, 0.016727, 0.68754, 0.14968, 0.0061695, 0.015599, 0.047726, 0.029825, 1.4298, 500, 0.074043, 1.5, 5
11771, -328.8197, 0.019728, 0.87953, 0.37296, 0.0071181, 0.021908, 0.11352, 0.010855, 2.2242, 500, 0.090512, 4.3836, 10
11772, -328.8440, 0.074427, 1.0594, 0.75681, 0.0099353, 0.010128, 0.06143, 0.037521, 2.482, 500, 0.05, 5, 10
11773, -328.8966, 0.086315, 0.11954, 0.40622, 0.001, 0.01, 0.038237, 0.027359, 2.2452, 244.14, 0.18844, 5, 10
11774, -328.9603, 0.030837, 1.9849, 0.23106, 0.0045038, 0.01, 0.10298, 0.01335, 2.2442, 424.55, 0.20778, 5, 5
11775, -328.9974, 0.075138, 2.5335, 0.85775, 0.003838, 0.020754, 0.097058, 0.022917, 2.1133, 500, 0.25883, 3.3862, 10
11776, -329.0337, 0.23873, 0.9591, 0.59587, 0.0024687, 0.017991, 0.03003, 0.046225, 0.48431, 407.68, 0.082677, 5, 8.6163
11777, -329.0372, 0.054901, 0.27834, 0.1, 0.0026095, 0.01, 0.070491, 0.038232, 2.2588, 500, 0.05, 5, 5
11778, -329.0572, 0.037135, 0.1, 0.27643, 0.0088137, 0.01, 0.1065, 0.044135, 0.77219, 500, 0.14282, 5, 10
11779, -329.0780, 0.10704, 0.1, 0.47116, 0.010238, 0.017778, 0.076805, 0.030266, 1.602, 465.91, 0.070268, 5, 10
11780, -329.1655, 0.11092, 1.3237, 0.91837, 0.0055856, 0.013729, 0.15452, 0.045457, 1.7164, 500, 0.050244, 3.7434, 10
11781, -329.1876, 0.10492, 0.93091, 0.71248, 0.0080062, 0.01, 0.031092, 0.019275, 2.5406, 369.67, 0.25462, 5, 8.3699
11782, -329.2370, 0.088515, 0.26739, 0.87242, 0.0071663, 0.010428, 0.040089, 0.041996, 1.6223, 500, 0.05, 5, 5
11783, -329.2681, 0.036128, 0.18295, 0.11252, 0.001, 0.018951, 0.065814, 0.022877, 2.1528, 357.63, 0.17667, 5, 6.5044
11784, -329.2990, 0.096353, 0.32321, 0.1, 0.0038357, 0.01, 0.068691, 0.029412, 0.19765, 416.05, 0.24014, 5, 5
11785, -329.3054, 0.19318, 0.18433, 0.22799, 0.0031432, 0.01335, 0.133, 0.040575, 1.6656, 408.58, 0.050048, 1.5677, 10
11786, -329.3078, 0.03432, 1.6897, 0.31041, 0.0018174, 0.01, 0.10494, 0.027282, 1.8342, 500, 0.21695, 4.9076, 10
11787, -329.3443, 0.50216, 0.59486, 0.1, 0.0025899, 0.01, 0.041979, 0.056885, 0.83276, 100, 0.05, 5, 7.4422
11788, -329.3850, 0.086589, 0.62139, 0.38358, 0.001, 0.02189, 0.072098, 0.04586, 1.1654, 500, 0.20032, 4.4523, 10
11789, -329.3938, 0.038446, 0.38672, 0.19263, 0.0057436, 0.01, 0.094272, 0.028195, 2.5057, 500, 0.05, 5, 10
11790, -329.3973, 0.11526, 0.21201, 0.1, 0.007492, 0.026869, 0.11156, 0.041774, 1.6295, 347.03, 0.05, 5, 5.7052
11791, -329.3983, 0.10191, 1.3908, 0.66272, 0.0087949, 0.020202, 0.12885, 0.035064, 2.5123, 500, 0.05, 5, 7.5354
11792, -329.4055, 0.032666, 0.14363, 0.1, 0.00305, 0.01, 0.047117, 0.0061719, 1.9026, 471.81, 0.099358, 1.5, 10
11793, -329.4125, 0.066961, 0.1, 0.25682, 0.006261, 0.013505, 0.029374, 0.04476, 0.3843, 500, 0.23795, 3.8792, 10
11794, -329.4163, 0.52268, 2.4101, 0.59709, 0.025726, 0.18462, 0.14822, 0.080844, 0.2662, 312.18, 0.11299, 1.5, 6.1012
11795, -329.4300, 0.11185, 0.30863, 0.24315, 0.0095958, 0.010437, 0.12075, 0.023206, 1.6602, 500, 0.05, 2.9225, 8.9019
11796, -329.4401, 0.097448, 0.38772, 0.29289, 0.010808, 0.01, 0.089332, 0.034684, 1.525, 500, 0.074953, 5, 7.2944
11797, -329.4713, 0.04625, 0.36247, 0.79547, 0.0024006, 0.010072, 0.081621, 0.023817, 2.4927, 500, 0.18528, 5, 10
11798, -329.5051, 0.074177, 1.7719, 0.1, 0.0084953, 0.01, 0.090545, 0.0054299, 2.161, 500, 0.13007, 1.5, 9.5712
11799, -329.5512, 0.046616, 2.2242, 0.1, 0.0061952, 0.026576, 0.08237, 0.011787, 2.0923, 500, 0.11081, 2.3458, 10
11800, -329.5697, 0.40396, 7.4871, 0.35212, 0.10882, 0.01, 0.57699, 0.04753, 0.3546, 500, 0.079535, 5, 5.5051
11801, -329.5815, 0.06727, 2.3792, 0.10499, 0.0072184, 0.011629, 0.050274, 0.02795, 2.3129, 282.73, 0.25645, 5, 8.9567
11802, -329.6350, 0.10264, 0.25001, 0.54774, 0.0029432, 0.01, 0.081621, 0.040808, 1.5404, 500, 0.05, 2.345, 5
11803, -329.7372, 1.0578, 2.3428, 0.46686, 0.13194, 0.046747, 0.33297, 0.035995, 0.43246, 500, 0.05, 2.2159, 6.4323
11804, -329.7653, 0.076488, 0.2851, 0.10128, 0.0062087, 0.01, 0.019091, 0.044099, 1.9825, 342.52, 0.20881, 4.7436, 6.8514
11805, -329.7967, 0.058909, 1.7074, 0.16592, 0.009915, 0.023145, 0.030294, 0.027629, 2.0414, 500, 0.2616, 5, 10
11806, -329.8570, 0.6054, 0.1, 0.24629, 0.0079587, 0.016714, 0.23925, 0.060806, 0.84776, 135.38, 0.22695, 5, 10
11807, -329.8782, 0.038446, 0.95081, 0.22887, 0.003342, 0.01, 0.066798, 0.010103, 1.03, 500, 0.095467, 2.0524, 8.7836
11808, -329.8909, 0.11734, 2.6528, 0.1, 0.0058506, 0.026055, 0.031485, 0.033906, 1.6252, 498.12, 0.05, 5, 7.5354
11809, -329.9130, 0.047589, 0.24259, 0.75161, 0.0094214, 0.021931, 0.048597, 0.047203, 1.6965, 500, 0.1982, 5, 10
11810, -329.9281, 0.0372, 1.0926, 0.1, 0.0058887, 0.016445, 0.054581, 0.043717, 2.6926, 433.01, 0.24898, 5, 9.0444
11811, -329.9575, 0.28433, 1.1618, 0.1, 0.0022274, 0.024716, 0.28656, 0.031948, 0.88949, 100, 0.16743, 4.1857, 7.6138
11812, -329.9576, 0.076105, 3.0525, 0.38295, 0.0010756, 0.017444, 0.15661, 0.040106, 1.5532, 500, 0.17486, 5, 7.026
11813, -330.0392, 0.026476, 0.83148, 0.30596, 0.0059541, 0.01, 0.01439, 0.041826, 2.4456, 491.01, 0.23225, 5, 10
11814, -330.0491, 0.058909, 2.4473, 0.696, 0.0048874, 0.01, 0.1129, 0.019752, 2.6814, 230.68, 0.23937, 2.6345, 9.524
11815, -330.0535, 0.053189, 0.12579, 0.17874, 0.004086, 0.010665, 0.081163, 0.031734, 2.8942, 500, 0.14637, 5, 9.6787
11816, -330.0698, 0.11427, 1.4214, 0.55443, 0.0051468, 0.021566, 0.15205, 0.027752, 1.854, 500, 0.16474, 2.8534, 5
11817, -330.1247, 0.11102, 2.4997, 0.12931, 0.0058506, 0.018618, 0.068455, 0.02536, 1.9909, 287.96, 0.23463, 5, 5
11818, -330.1832, 0.058909, 3.3065, 0.1, 0.0058808, 0.01, 0.081621, 0.033281, 2.2714, 360, 0.13161, 5, 10
11819, -330.1853, 0.07387, 1.8726, 0.79049, 0.011235, 0.018418, 0.039117, 0.026596, 2.5841, 500, 0.24245, 4.9041, 5.4283
11820, -330.1886, 0.22675, 0.5884, 0.26346, 0.0039334, 0.044689, 0.21892, 0.02611, 0.97089, 183.7, 0.052819, 5, 10
11821, -330.2194, 0.0096351, 0.1, 0.1, 0.0053134, 0.01, 0.095682, 0.018835, 2.3804, 500, 0.21105, 5, 8.5315
11822, -330.2399, 0.11264, 0.93554, 0.71175, 0.0055661, 0.019526, 0.11105, 0.01418, 2.4082, 437.11, 0.2, 5, 8.4959
11823, -330.2412, 0.12258, 0.54659, 0.26233, 0.001, 0.017693, 0.16277, 0.020282, 1.0902, 336.83, 0.18295, 5, 10
11824, -330.2858, 0.10177, 0.28288, 0.63375, 0.0062144, 0.01, 0.14299, 0.039984, 2.5414, 243.66, 0.050672, 3.5196, 10
11825, -330.3090, 0.10952, 0.46229, 0.1, 0.0057978, 0.018024, 0.1362, 0.027458, 2.6585, 500, 0.13259, 2.4233, 10
11826, -330.3623, 0.070089, 0.18421, 0.11808, 0.0057321, 0.01, 0.10267, 0.0079, 1.926, 377, 0.066837, 5, 7.0006
11827, -330.3776, 0.045896, 0.88742, 0.19503, 0.0052182, 0.01, 0.029397, 0.040725, 1.5508, 494, 0.22976, 2.8146, 10
11828, -330.4233, 0.064543, 0.66697, 0.1, 0.0059234, 0.01, 0.087165, 0.026912, 1.4708, 500, 0.20844, 3.6121, 10
11829, -330.4598, 0.090134, 1.7245, 0.60227, 0.008124, 0.013673, 0.10178, 0.020946, 1.2524, 213.43, 0.063141, 5, 5
11830, -330.4667, 0.083731, 1.9739, 0.48175, 0.0088593, 0.01, 0.090253, 0.024015, 1.3377, 500, 0.23563, 3.5192, 5
11831, -330.4730, 0.035627, 0.80588, 0.65166, 0.0033757, 0.016423, 0.063488, 0.046717, 2.6762, 500, 0.25522, 5, 10
11832, -330.5083, 0.058909, 2.891, 0.1, 0.00502, 0.019345, 0.13247, 0.012413, 2.0419, 500, 0.085428, 5, 10
11833, -330.5675, 0.058161, 0.4507, 0.46606, 0.010565, 0.01, 0.1299, 0.010663, 1.1534, 500, 0.06684, 5, 5
11834, -330.5735, 0.021762, 1.2287, 0.31531, 0.0045038, 0.01, 0.1265, 0.0061015, 2.6984, 500, 0.078303, 5, 6.0381
11835, -330.6101, 0.11552, 2.9055, 0.46058, 0.0052683, 0.010352, 0.08831, 0.023027, 1.259, 500, 0.25613, 3.1505, 8.7723
11836, -330.6174, 0.064003, 0.1, 0.15622, 0.0036964, 0.026593, 0.039774, 0.046608, 2.8702, 500, 0.05, 5, 10
11837, -330.6261, 0.11212, 0.17975, 0.2076, 0.010214, 0.019568, 0.10729, 0.0069001, 1.5012, 500, 0.14298, 5, 5
11838, -330.6403, 0.049753, 0.1, 0.64167, 0.0073111, 0.02531, 0.087092, 0.043904, 2.7628, 500, 0.10364, 5, 8.9858
11839, -330.7053, 0.10181, 0.19943, 0.77818, 0.0029469, 0.01, 0.0058044, 0.029598, 2.7319, 409.44, 0.05, 5, 5
11840, -330.7463, 0.56322, 1.2384, 0.1, 0.0013909, 0.01, 0.15201, 0.0058639, 0.75007, 402.41, 0.05817, 3.252, 5
11841, -330.7479, 0.076742, 0.11015, 0.46058, 0.0082495, 0.017307, 0.059543, 0.044919, 2.1332, 500, 0.091645, 5, 10
11842, -330.7483, 0.066084, 1.87, 0.62157, 0.001, 0.01803, 0.10589, 0.038624, 2.0052, 500, 0.21033, 5, 7.5354
11843, -330.7580, 0.048203, 0.1, 0.31846, 0.001, 0.01242, 0.11355, 0.021946, 2.1876, 500, 0.05, 4.9995, 10
11844, -330.7747, 0.070698, 0.19597, 0.31861, 0.001, 0.020216, 0.087586, 0.025043, 0.9943, 500, 0.05, 5, 10
11845, -330.8623, 0.073217, 2.8676, 0.51411, 0.010344, 0.01, 0.10499, 0.047099, 1.4364, 500, 0.24333, 3.8472, 5
11846, -330.8815, 0.031123, 0.1, 0.10238, 0.0058507, 0.018844, 0.00836, 0.018415, 0.67192, 500, 0.083445, 5, 5
11847, -330.8950, 0.10068, 1.4207, 0.65295, 0.0058506, 0.013776, 0.081621, 0.012968, 2.1072, 261.97, 0.21268, 5, 6.5853
11848, -330.8986, 0.06228, 3.1115, 0.49137, 0.011631, 0.01, 0.081621, 0.0060546, 1.9034, 407.81, 0.21891, 5, 6.6417
11849, -330.9053, 0.066015, 0.1, 0.34247, 0.0062831, 0.021609, 0.084787, 0.020806, 1.5659, 500, 0.05, 4.085, 10
11850, -330.9412, 0.064854, 0.90193, 0.1, 0.010206, 0.01, 0.14857, 0.0052461, 0.89656, 500, 0.05, 5, 5
11851, -330.9481, 0.058688, 0.60259, 0.42606, 0.0059181, 0.01, 0.054217, 0.02115, 1.923, 500, 0.20833, 5, 5
11852, -330.9591, 0.065754, 0.1, 0.1, 0.0043378, 0.01, 0.10846, 0.039748, 0.48465, 500, 0.05, 5, 10
11853, -330.9638, 0.23557, 0.42737, 0.12522, 0.0012767, 0.01, 0.13815, 0.022983, 1.7339, 327.4, 0.18096, 5, 10
11854, -330.9660, 0.10316, 1.7342, 0.35532, 0.001447, 0.01669, 0.068691, 0.022956, 1.4597, 500, 0.20053, 4.7435, 5
11855, -331.0595, 0.060857, 0.1, 0.20319, 0.0069669, 0.022239, 0.095321, 0.028143, 0.87958, 500, 0.16345, 5, 5
11856, -331.1135, 0.041734, 0.90331, 0.13221, 0.0058557, 0.01, 0.058275, 0.035215, 1.8684, 500, 0.22331, 5, 5
11857, -331.1451, 0.05641, 0.41749, 0.31813, 0.0069024, 0.01, 0.13587, 0.02908, 2.5852, 500, 0.063638, 5, 7.433
11858, -331.1667, 0.068146, 0.2909, 0.29508, 0.001, 0.01262, 0.06139, 0.033672, 1.9094, 500, 0.17327, 5, 7.522
11859, -331.1751, 0.08402, 2.7094, 0.42726, 0.0030905, 0.01, 0.046461, 0.0047869, 1.9373, 500, 0.14846, 5, 5
11860, -331.1783, 0.061943, 0.42469, 0.46058, 0.0027238, 0.025914, 0.096255, 0.024812, 1.5108, 500, 0.19789, 5, 10
11861, -331.2037, 0.051609, 1.2289, 0.84205, 0.0092676, 0.023441, 0.16163, 0.016022, 1.7431, 500, 0.05, 2.5181, 10
11862, -331.2152, 0.029699, 0.14751, 0.29414, 0.003342, 0.01, 0.10606, 0.041135, 1.5127, 500, 0.18503, 4.9435, 10
11863, -331.2996, 0.070461, 1.3598, 0.23457, 0.0050103, 0.01069, 0.057486, 0.0047442, 1.9982, 500, 0.05, 5, 10
11864, -331.3060, 0.093647, 0.27732, 0.1, 0.0024009, 0.024114, 0.17139, 0.028893, 1.9855, 120.96, 0.079015, 2.7071, 10
11865, -331.3301, 0.052157, 1.6707, 0.22966, 0.0014697, 0.022469, 0.12214, 0.01412, 2.8629, 297.4, 0.14874, 1.6452, 10
11866, -331.3330, 0.038446, 0.1, 0.1287, 0.0038748, 0.01, 0.055489, 0.035382, 2.714, 500, 0.14764, 5, 6.5092
11867, -331.3880, 0.1345, 0.17428, 0.69297, 0.0040591, 0.014716, 0.088098, 0.029678, 0.91646, 500, 0.067256, 5, 10
11868, -331.4004, 0.045794, 0.36822, 0.18912, 0.005643, 0.01, 0.10691, 0.044122, 0.2778, 500, 0.053329, 2.1777, 10
11869, -331.4168, 0.029274, 0.82781, 0.17167, 0.0066055, 0.01, 0.072764, 0.014527, 2.5933, 500, 0.14083, 1.5, 5
11870, -331.4298, 0.092138, 0.1, 0.65248, 0.0031018, 0.024474, 0.10204, 0.027362, 2.1663, 500, 0.099192, 1.5, 9.5209
11871, -331.4479, 0.078299, 0.48054, 0.1, 0.0012713, 0.01262, 0.10173, 0.021285, 1.9594, 148.15, 0.18253, 5, 10
11872, -331.4794, 0.081054, 1.7433, 0.65291, 0.0080139, 0.01, 0.11898, 0.045812, 1.8376, 500, 0.23745, 3.9158, 10
11873, -331.4840, 0.047074, 1.7395, 0.43156, 0.0061997, 0.023543, 0.1544, 0.013106, 1.772, 500, 0.19586, 2.6674, 5
11874, -331.5326, 0.048878, 0.49965, 0.19503, 0.0051423, 0.01, 0.057486, 0.026395, 1.1709, 500, 0.24717, 5, 7.0083
11875, -331.5518, 0.11475, 0.4593, 0.63234, 0.010604, 0.01, 0.067731, 0.036768, 2.354, 500, 0.13161, 2.9695, 5
11876, -331.5628, 0.048143, 0.93064, 0.36877, 0.0037295, 0.01, 0.012077, 0.024716, 1.9076, 481.36, 0.16998, 5, 5
11877, -331.6021, 0.085337, 1.4021, 0.1, 0.0036558, 0.01, 0.099718, 0.027841, 2.6692, 500, 0.20194, 4.5958, 10
11878, -331.6028, 0.16251, 1.2131, 0.10942, 0.001, 0.01, 0.074484, 0.011043, 1.5779, 193.33, 0.12618, 5, 5
11879, -331.6098, 0.070071, 0.10984, 0.1, 0.0046357, 0.01, 0.081381, 0.045055, 1.948, 500, 0.073548, 2.3503, 5.9444
11880, -331.6358, 0.10958, 1.4845, 0.80375, 0.0055547, 0.01, 0.050155, 0.042159, 0.47756, 461.39, 0.18444, 5, 5
11881, -331.6674, 0.067179, 0.50829, 0.1, 0.0083352, 0.01, 0.15208, 0.01206, 1.9274, 500, 0.20378, 5, 10
11882, -331.6821, 0.10015, 1.7897, 0.1, 0.0080289, 0.016498, 0.12461, 0.016009, 1.4831, 167.76, 0.068402, 2.6347, 7.6199
11883, -331.6947, 0.10557, 2.2246, 0.51026, 0.0071249, 0.016303, 0.076841, 0.043057, 2.0427, 375.58, 0.1753, 2.0585, 5
11884, -331.7033, 0.047132, 0.1719, 0.74682, 0.0080038, 0.01, 0.089406, 0.031333, 2.6615, 500, 0.074755, 5, 5.2358
11885, -331.7063, 0.10627, 1.2935, 0.1, 0.0054569, 0.02082, 0.03536, 0.011889, 1.6781, 269.31, 0.05, 5, 10
11886, -331.8243, 0.087662, 1.8964, 0.52859, 0.0068751, 0.02587, 0.053106, 0.040503, 1.4364, 500, 0.15264, 1.5, 5.6248
11887, -331.8275, 0.2115, 0.85038, 0.1, 0.001, 0.019032, 0.11732, 0.046299, 1.7306, 101.36, 0.05, 5, 10
11888, -331.8550, 0.045196, 1.8079, 0.4018, 0.006006, 0.01, 0.087242, 0.046036, 1.7097, 451.88, 0.25064, 2.4322, 10
11889, -331.8666, 0.11225, 0.31617, 0.31283, 0.0051143, 0.016611, 0.11952, 0.0076711, 2.7116, 500, 0.05, 4.0254, 10
11890, -331.8861, 0.05041, 2.0647, 0.29367, 0.0055398, 0.024909, 0.14463, 0.043701, 1.6653, 495.02, 0.25083, 3.7695, 10
11891, -331.8950, 0.09174, 0.39661, 0.66925, 0.008863, 0.01, 0.11992, 0.033784, 0.78922, 500, 0.066905, 5, 8.7029
11892, -331.9282, 0.078984, 1.7074, 0.39873, 0.010736, 0.01, 0.066456, 0.0052554, 2.8039, 500, 0.05, 4.189, 7.4699
11893, -331.9484, 0.05641, 1.2993, 0.1, 0.0079902, 0.011005, 0.096403, 0.030981, 2.6894, 100, 0.2273, 5, 6.4422
11894, -331.9738, 0.050626, 0.84578, 0.32822, 0.0053888, 0.01, 0.059264, 0.028168, 0.70212, 500, 0.26126, 2.4609, 10
11895, -332.0336, 0.073847, 0.1, 0.31341, 0.010487, 0.026736, 0.052459, 0.041966, 2.5028, 500, 0.072496, 5, 10
11896, -332.0566, 0.14603, 0.39374, 0.1, 0.001, 0.01, 0.17062, 0.0070928, 1.0021, 449.88, 0.05, 5, 5
11897, -332.0587, 0.033929, 0.28742, 0.19503, 0.0057835, 0.01, 0.089832, 0.0063327, 2.096, 500, 0.092852, 4.4953, 10
11898, -332.0820, 0.51913, 0.73221, 0.18108, 0.001, 0.01, 0.068467, 0.027766, 0.83838, 417.01, 0.17208, 5, 5
11899, -332.1255, 0.25488, 0.27049, 0.36809, 0.002463, 0.01677, 0.085682, 0.013984, 0.95554, 304.96, 0.05, 1.9719, 10
11900, -332.1413, 0.10574, 0.88675, 0.35371, 0.0087386, 0.01, 0.12663, 0.0056568, 1.9862, 500, 0.09127, 5, 10
11901, -332.1796, 0.30984, 1.2588, 0.1, 0.001, 0.023164, 0.28963, 0.027379, 0.70349, 128.26, 0.081795, 3.8612, 7.5195
11902, -332.1821, 0.04772, 0.53513, 0.1, 0.0065414, 0.01, 0.10422, 0.025382, 0.9754, 500, 0.20239, 3.2629, 5
11903, -332.2963, 0.052572, 1.6917, 0.35281, 0.0014985, 0.013012, 0.066286, 0.030618, 1.9353, 500, 0.15952, 1.6148, 10
11904, -332.2989, 0.10069, 1.9547, 0.62977, 0.001, 0.017414, 0.12135, 0.022902, 1.4727, 500, 0.20122, 3.0999, 9.2633
11905, -332.3823, 0.052634, 1.6758, 0.1, 0.0054674, 0.012842, 0.071022, 0.045313, 1.6847, 322.41, 0.05037, 5, 5
11906, -332.4334, 0.044191, 0.47219, 0.29639, 0.0047879, 0.010711, 0.019807, 0.0054853, 1.8234, 500, 0.15626, 4.1446, 8.4486
11907, -332.4517, 0.047174, 0.11627, 0.1, 0.0092668, 0.01, 0.13787, 0.022041, 1.6258, 500, 0.055183, 5, 5
11908, -332.5246, 0.087051, 1.3283, 0.49208, 0.0077794, 0.01, 0.053175, 0.027231, 2.8642, 500, 0.22264, 5, 9.4271
11909, -332.5301, 0.084624, 0.23125, 0.86025, 0.0073352, 0.0139, 0.089867, 0.036066, 2.7121, 500, 0.05, 1.5, 5
11910, -332.5378, 0.058909, 0.19186, 0.11841, 0.0084941, 0.019002, 0.1492, 0.024015, 1.644, 500, 0.05, 5, 5
11911, -332.5809, 0.07641, 1.0533, 0.1718, 0.0076169, 0.020712, 0.10036, 0.022916, 2.4051, 227.12, 0.23884, 5, 5
11912, -332.5848, 0.057619, 0.65397, 0.2744, 0.005574, 0.01277, 0.020073, 0.0043892, 1.9988, 500, 0.13458, 5, 10
11913, -332.6399, 0.043507, 1.5881, 0.44821, 0.0095138, 0.026689, 0.15777, 0.040186, 2.2368, 488.47, 0.24775, 5, 6.2885
11914, -332.6446, 0.4674, 0.1473, 0.1, 0.0025418, 0.022505, 0.098453, 0.019208, 0.63937, 257.99, 0.17033, 5, 5.8978
11915, -332.6542, 0.07335, 0.13095, 0.15952, 0.001, 0.010736, 0.03825, 0.0055722, 2.3663, 500, 0.077032, 5, 10
11916, -332.6982, 0.086233, 2.7218, 0.82321, 0.0092533, 0.014613, 0.054394, 0.0067408, 1.4719, 500, 0.05, 5, 5
11917, -332.7694, 0.099823, 1.0534, 0.77375, 0.0062843, 0.01, 0.10229, 0.034338, 2.0515, 500, 0.05, 4.4951, 7.5354
11918, -332.8167, 0.10926, 2.3504, 0.19451, 0.0058506, 0.011654, 0.13712, 0.0083239, 1.0061, 500, 0.22861, 5, 5.4113
11919, -332.8431, 0.088344, 0.80222, 0.24135, 0.010117, 0.01, 0.04974, 0.042751, 2.2648, 500, 0.05, 5, 5
11920, -332.8586, 0.050333, 0.85038, 0.15185, 0.001, 0.01, 0.083245, 0.035031, 2.7599, 481.26, 0.20813, 5, 9.3349
11921, -332.8897, 0.1016, 1.8297, 0.1, 0.0036439, 0.01, 0.11111, 0.019072, 1.9783, 500, 0.23364, 5, 10
11922, -332.9651, 0.057129, 0.78126, 0.6349, 0.0068874, 0.023424, 0.14478, 0.022313, 1.7331, 500, 0.23996, 5, 10
11923, -333.0075, 0.13832, 1.7048, 0.1, 0.0024808, 0.01594, 0.25749, 0.062023, 0.68664, 410.76, 0.08498, 4.9276, 5
11924, -333.0532, 0.058522, 0.13094, 0.31598, 0.0014458, 0.01, 0.0068002, 0.013331, 2.5472, 383.28, 0.05, 1.5, 6.354
11925, -333.0575, 0.40341, 1.7373, 0.39181, 0.0064152, 0.010366, 0.12299, 0.070207, 0.27882, 312.26, 0.23434, 1.6465, 10
11926, -333.0583, 0.030358, 0.1, 0.21233, 0.003342, 0.01, 0.004482, 0.012506, 2.2885, 500, 0.05, 1.5, 5.1922
11927, -333.0774, 0.074092, 0.77533, 0.34583, 0.0035201, 0.01, 0.11033, 0.029481, 0.96285, 500, 0.20707, 3.3735, 5
11928, -333.0903, 0.012217, 0.1, 0.25515, 0.010609, 0.01, 0.050978, 0.0098504, 2.7169, 500, 0.088536, 5, 10
11929, -333.1207, 0.05901, 2.7699, 0.10347, 0.0058506, 0.016401, 0.12379, 0.022251, 1.7904, 493.19, 0.11931, 5, 10
11930, -333.1654, 1.3872, 7.4049, 0.19511, 0.061706, 0.049596, 0.76819, 0.10096, 0.42717, 309.45, 0.053661, 1.5, 6.2129
11931, -333.1856, 0.074825, 0.76887, 0.1, 0.01158, 0.015929, 0.081621, 0.039693, 2.5818, 500, 0.05, 2.9304, 5
11932, -333.2387, 0.046527, 0.58411, 0.87396, 0.008642, 0.01, 0.087151, 0.024015, 1.6273, 500, 0.24708, 5, 9.1994
11933, -333.2812, 0.30281, 0.4546, 0.1, 0.0021014, 0.01, 0.097559, 0.046784, 0.84268, 441.66, 0.05, 5, 5
11934, -333.2833, 0.066755, 2.1412, 0.24341, 0.0021317, 0.01, 0.1308, 0.025634, 1.4788, 500, 0.19869, 5, 5
11935, -333.3085, 0.11468, 2.9124, 0.84992, 0.0050897, 0.01289, 0.12042, 0.027609, 1.9181, 273.99, 0.26179, 4.3406, 5
11936, -333.3160, 0.06071, 0.91006, 0.40226, 0.0045038, 0.022377, 0.082617, 0.0079899, 1.3166, 500, 0.075424, 5, 5
11937, -333.3214, 0.05641, 0.55894, 0.10236, 0.0032864, 0.011241, 0.12043, 0.0074151, 1.1725, 500, 0.20598, 3.4506, 10
11938, -333.3272, 0.018294, 1.153, 0.22719, 0.0040414, 0.01, 0.089345, 0.038078, 1.9331, 500, 0.05, 2.2984, 10
11939, -333.3540, 0.035379, 0.23801, 0.33301, 0.0058506, 0.01, 0.069139, 0.040172, 1.9895, 500, 0.165, 4.2896, 5
11940, -333.4124, 0.11052, 0.53807, 0.44264, 0.0013242, 0.018026, 0.10906, 0.036073, 1.1549, 500, 0.18523, 5, 8.1976
11941, -333.4164, 0.044176, 0.3545, 0.58907, 0.010348, 0.013043, 0.14144, 0.039309, 0.69563, 500, 0.22234, 5, 10
11942, -333.4668, 0.10466, 0.9406, 0.1, 0.0099644, 0.02002, 0.050226, 0.0060397, 2.6963, 500, 0.19952, 5, 10
11943, -333.5226, 0.01626, 0.60262, 0.1295, 0.0082183, 0.020299, 0.062068, 0.014788, 1.9006, 366.62, 0.25164, 5, 8.8112
11944, -333.5316, 0.063291, 0.7495, 0.24628, 0.0031846, 0.01, 0.01034, 0.048853, 1.7282, 462.45, 0.1374, 5, 5
11945, -333.6601, 0.075206, 0.40022, 0.33801, 0.0056006, 0.01, 0.13384, 0.033335, 2.4004, 500, 0.05, 1.8264, 9.9863
11946, -333.6666, 0.20208, 0.36973, 0.10687, 0.0011073, 0.024443, 0.22929, 0.016692, 0.71658, 386.15, 0.14487, 3.4956, 5
