Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
3491, -12.0000, 2.8504, 0.23872, 0.016088, 0.29059, 0.00475, 91.886, 0.0011968, 147.46, 3.1332, 103.13, 0.1327, 4.9157, 0.75288, 76.163, 0.0015133, 601.47, 0.18215, 2.8324,1e-26,0.16441,0.0086657
3492, -12.0000, 0.0020116, 1.6095, 0.11259, 0.019129, 0.012929, 2.3637, 0.0010122, 96.501, 0.036956, 865, 0.0011046, 0.0015336, 0.016558, 47.055, 0.018904, 397.48, 0.68578, 0.62408,1e-26,55.763,0.016985
3493, -12.0000, 0.0011433, 0.0056234, 0.30058, 449.32, 0.20313, 0.01288, 0.0023194, 580.51, 0.02374, 4.5958, 0.20804, 0.23744, 0.45244, 15.249, 0.13641, 0.52362, 0.35856, 0.49006,1e-26,49.623,0.58214
3494, -12.0000, 0.028765, 377.85, 0.0040385, 3.3012, 0.88261, 0.021311, 0.0010028, 381.41, 1.0678, 0.18563, 0.0030022, 2.9945, 0.020856, 30.479, 0.0071655, 554.35, 1.4785, 0.71028,1e-26,813.79,0.03854
3495, -12.0000, 8.895, 2.0355, 1.2777, 644.65, 0.002963, 0.019735, 0.008703, 591.17, 5.4946, 0.25617, 0.0041671, 0.29917, 0.058272, 6.4454, 0.0034399, 0.18641, 6.4466, 3.7153,1e-26,0.36467,0.017724
3496, -12.0000, 2.9196, 59.012, 0.006495, 30.044, 0.0090914, 0.20004, 0.0019029, 319.38, 4.6257, 2.6607, 0.018314, 0.0015841, 0.09648, 2.5589, 0.028945, 19.437, 0.85698, 2.2488,1e-26,1.9372,0.05495
3497, -12.0000, 0.0086193, 0.042867, 0.012276, 0.75618, 0.0011747, 13.18, 0.0012981, 164.61, 0.0020698, 8.6426, 6.263, 3.9113, 0.015946, 10.821, 0.36676, 635.77, 0.67677, 6.4364,1e-26,0.28059,0.1715
3498, -12.0000, 2.3536, 27.887, 0.26311, 0.03071, 0.11262, 50.369, 0.0012275, 93.576, 6.2215, 0.44622, 2.3082, 0.014311, 0.055934, 6.764, 0.0015316, 2.8262, 4.5197, 0.73804,1e-26,0.45053,0.010061
3499, -12.0000, 0.011327, 8.5301, 1.3973, 392.6, 0.67428, 269.38, 0.0048208, 310.1, 0.64815, 0.63173, 0.26636, 0.0038921, 0.51183, 3.0082, 2.5002, 9.4569, 0.87899, 3.4059,1e-26,47.41,0.0038024
3500, -12.0000, 2.0905, 0.0012677, 0.0020387, 180, 0.99549, 41.957, 1.04, 593.28, 0.36617, 1.367, 1.1751, 0.0032642, 0.24929, 1.4465, 1.4315, 0.14137, 0.091543, 3.3274,1e-26,381.44,0.016351
3501, -12.0000, 0.0016853, 22.422, 0.11757, 5.7081, 0.028917, 0.059634, 0.031597, 813.62, 2.3484, 0.22861, 0.0013636, 1.492, 0.01688, 2.0206, 0.12292, 103.84, 6.515, 0.37144,1e-26,699.24,0.037633
3502, -12.0000, 0.10073, 0.028347, 0.0018906, 272.01, 0.0010138, 0.063742, 0.017225, 470.85, 0.0021013, 1.7905, 0.34996, 0.0065254, 0.026731, 4.7269, 0.58814, 3.4696, 1.5365, 0.31912,1e-26,43.006,0.0013273
3503, -12.0000, 0.071381, 25.641, 0.084318, 11.674, 2.2283, 6.4334, 0.0012012, 156.09, 0.01909, 5.6148, 1.4315, 0.0038675, 0.089285, 8.8606, 0.10895, 176.79, 0.12142, 2.843,1e-26,966.97,0.037544
3504, -12.0000, 4.3197, 22.775, 0.065453, 356.95, 8.1852, 2.0075, 0.0011546, 6.8157, 0.019653, 570.65, 0.47914, 0.0094773, 0.01734, 9.3949, 0.20014, 1.3682, 1.8353, 0.087665,1e-26,9.7507,0.04884
3505, -12.0000, 0.0017686, 0.020154, 0.017018, 0.014276, 0.11527, 485.88, 0.01753, 503.3, 0.001142, 115.28, 0.41143, 0.12648, 0.33536, 18.445, 0.66918, 30.786, 1.1416, 0.68842,1e-26,1.0917,0.6775
3506, -12.0000, 0.026986, 0.32229, 0.0099753, 2.1156, 1.8539, 0.43496, 0.006545, 205.79, 0.0019403, 21.882, 0.62379, 0.0051657, 0.079054, 10.03, 0.78073, 2.4984, 0.25277, 8.7178,1e-26,331.07,8.3698
3507, -12.0000, 0.002534, 0.018803, 0.0010119, 0.034283, 0.013353, 70.089, 0.0042546, 520.7, 0.020633, 0.031417, 1.5069, 6.7208, 0.4103, 2.7054, 8.7525, 1.9416, 5.9498, 5.04,1e-26,112.22,0.43015
3508, -12.0000, 3.3941, 2.9987, 0.0026749, 82.613, 1.0776, 0.98224, 0.0022239, 333.28, 2.5863, 750.79, 0.068463, 0.023769, 0.090973, 6.0181, 0.010969, 3.5885, 6.7278, 8.7554,1e-26,112.97,0.0038653
3509, -12.0000, 0.64185, 31.62, 0.049592, 2.3913, 7.8688, 0.034185, 0.046577, 6.8125, 2.1272, 0.28072, 9.5852, 0.0024958, 0.070248, 5.8085, 0.20124, 0.35056, 0.52263, 0.16809,1e-26,8.1747,0.22233
3510, -12.0000, 0.028993, 1.8961, 0.087689, 554.92, 0.0025378, 0.037194, 0.0085639, 633.04, 0.10686, 0.34036, 3.4089, 0.010156, 0.09664, 12.602, 8.6543, 13.643, 0.11067, 0.081769,1e-26,524.63,0.0051836
3511, -12.0000, 0.011577, 0.0041217, 0.0010599, 850.25, 0.065611, 379.91, 0.0070809, 155.8, 0.011879, 0.90551, 2.4462, 0.058463, 0.23821, 17.909, 0.034023, 706.94, 4.5186, 6.052,1e-26,0.64367,1.3465
3512, -12.0000, 0.013445, 0.0035032, 1.3363, 102.49, 0.56841, 23.681, 0.0015663, 187.42, 0.0063263, 0.023971, 0.49649, 0.011414, 0.081462, 8.391, 1.4022, 0.47333, 0.061341, 0.456,1e-26,2.2995,7.8893
3513, -12.0000, 1.1665, 448.74, 0.001576, 5.2357, 4.679, 11.452, 0.0011355, 371.31, 3.5142, 38.433, 0.36989, 0.19543, 0.40494, 3.5364, 1.1604, 484.59, 0.061418, 0.056228,1e-26,98.157,2.1329
3514, -12.0000, 0.0063496, 0.0027488, 0.0058812, 898.22, 1.5712, 49.093, 0.029657, 782.19, 0.059391, 8.0091, 0.57467, 0.87075, 0.060161, 10.381, 0.0094099, 134.83, 4.4818, 0.15583,1e-26,3.3259,0.0012519
3515, -12.0000, 0.0030725, 1.1391, 0.0023725, 0.72031, 3.9537, 0.14522, 0.12405, 164.58, 2.9154, 477.88, 0.0010415, 0.0020703, 0.10065, 19.964, 0.95957, 73.624, 0.22943, 6.9478,1e-26,7.7539,5.5088
3516, -12.0000, 0.15702, 0.64877, 0.0049036, 0.035322, 4.1006, 0.70853, 0.0016176, 1.5475, 0.001014, 892.54, 4.371, 0.040446, 0.026683, 30.619, 1.3648, 2.3909, 0.70093, 6.722,1e-26,6.009,0.0018187
3517, -12.0000, 0.43915, 9.652, 0.53207, 191.88, 2.844, 0.0344, 3.8074, 11.092, 0.11849, 0.029932, 0.0024315, 0.013996, 0.22316, 3.1176, 0.11895, 0.25803, 0.26609, 1.531,1e-26,34.613,0.056689
3518, -12.0000, 6.5838, 0.012707, 0.059126, 576.01, 0.97544, 0.82945, 0.042859, 110.18, 0.0022611, 692.52, 5.7382, 0.16037, 0.33072, 4.6716, 0.10232, 6.0291, 0.31488, 2.6225,1e-26,0.92384,0.011809
3519, -12.0000, 0.93468, 0.018959, 0.84845, 0.047605, 0.087643, 314.79, 0.014601, 590.71, 0.026634, 245.99, 3.3804, 1.1545, 0.20546, 1.8552, 0.0097565, 9.5072, 8.5669, 0.97772,1e-26,26.949,0.24939
3520, -12.0000, 0.091255, 115.44, 0.031736, 67.806, 7.6018, 0.030289, 0.045218, 12.221, 3.157, 0.085261, 1.4469, 0.022011, 0.15668, 43.956, 0.049693, 14.389, 2.8166, 0.29994,1e-26,22.973,0.0059796
3521, -12.0000, 0.018178, 29.506, 0.82238, 524.24, 0.032971, 3.9502, 0.0010726, 136.26, 0.69719, 192.29, 2.2778, 0.19628, 0.017334, 13.105, 6.3732, 800.09, 3.8232, 0.32862,1e-26,0.14916,0.0069371
3522, -12.0000, 0.038511, 0.36554, 0.90101, 54.655, 0.39134, 35.278, 0.0091683, 122.75, 0.10882, 271.23, 1.9426, 0.0013751, 0.19699, 4.5648, 0.50333, 4.3986, 6.3918, 5.8209,1e-26,14.213,0.01569
3523, -12.0000, 8.466, 0.0024583, 0.3665, 0.019836, 0.1602, 130.77, 0.033762, 352.12, 0.0010803, 225.81, 0.094228, 0.010363, 0.057222, 21.26, 3.2786, 2.1798, 0.59611, 0.404,1e-26,0.93528,0.0054549
3524, -12.0000, 0.082271, 1.0441, 0.10631, 0.79056, 3.1844, 813.35, 0.0017101, 457.82, 0.001741, 391.82, 0.0043196, 3.9486, 0.37677, 16.398, 8.2842, 21.01, 6.1598, 1.1222,1e-26,770.8,0.095577
3525, -12.0000, 0.10454, 0.051583, 1.366, 46.364, 0.055588, 0.013052, 0.054779, 444.97, 0.052296, 127.43, 4.9774, 0.0011563, 0.33562, 55.493, 0.28426, 9.3429, 0.073604, 1.2962,1e-26,2.4702,0.48471
3526, -12.0000, 0.050078, 0.089579, 0.24832, 30.743, 0.29952, 0.043224, 0.0016713, 701.5, 0.03779, 1.1582, 2.4426, 0.013617, 0.026417, 1.1326, 0.012636, 2.6624, 3.6262, 3.2865,1e-26,1.6403,0.0011433
3527, -12.0000, 0.22332, 0.31631, 0.049789, 11.836, 0.47275, 0.92338, 0.0010579, 505.79, 0.018818, 0.030311, 0.25567, 0.87487, 0.57516, 41.711, 8.9583, 4.8277, 0.09138, 0.21748,1e-26,130.57,0.038403
3528, -12.0000, 0.48581, 0.0026311, 0.0013615, 86.17, 0.66177, 1.3008, 0.002931, 395.55, 0.003245, 0.059001, 0.099565, 0.02715, 0.99543, 10.653, 4.1951, 1.9113, 0.99616, 1.0451,1e-26,337.96,0.1066
3529, -12.0000, 0.0010952, 2.0444, 0.0089707, 0.24223, 0.18437, 101.83, 0.00254, 717.13, 9.6966, 2.7997, 0.036822, 0.0012293, 0.78177, 8.7175, 3.8851, 46.624, 0.76134, 0.088042,1e-26,721.8,9.1019
3530, -12.0000, 0.029323, 0.0039115, 0.031276, 355.31, 0.011925, 7.1225, 0.0038979, 616.09, 1.0581, 0.074254, 0.16277, 0.0012129, 0.56823, 9.177, 0.86219, 2.1522, 2.155, 2.5341,1e-26,75.305,0.092836
3531, -12.0000, 5.6032, 0.089644, 0.0056291, 78.826, 2.7099, 5.8593, 0.0023317, 233.03, 0.0010996, 199.76, 0.034394, 0.51485, 0.10035, 95.06, 0.070448, 54.614, 4.1673, 0.57821,1e-26,486.01,0.018061
3532, -12.0000, 7.6988, 0.015398, 0.0061314, 231.14, 0.60544, 0.30589, 0.0010741, 300.91, 0.0092225, 6.6873, 0.0032032, 7.5868, 0.35947, 8.5518, 0.52665, 402.71, 0.58168, 1.9039,1e-26,8.3359,0.018459
3533, -12.0005, 0.22871, 0.087067, 0.0024205, 0.60461, 0.017144, 0.010514, 0.0018583, 273.99, 0.54913, 0.033515, 3.3926, 0.17556, 0.36157, 47.573, 0.024285, 2.3204, 5.466, 0.5088,1e-26,0.14462,0.026455
3534, -12.0016, 0.0087545, 0.019457, 0.35513, 11.04, 0.045648, 0.051271, 0.0013824, 319.79, 5.5598, 215.76, 0.25389, 0.0016786, 0.20827, 44.287, 0.73809, 34.63, 0.24379, 0.3009,1e-26,0.96158,2.3292
3535, -12.0055, 6.9355, 0.75562, 0.16671, 0.16778, 0.30946, 39.235, 0.0025226, 394.3, 0.04217, 0.095686, 1.4792, 0.37953, 0.042558, 3.8098, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.48118,0.024299
3536, -12.0078, 8.6561, 0.75562, 0.14674, 0.16124, 0.20297, 39.235, 0.0023918, 394.3, 0.071938, 0.073908, 1.4792, 0.37953, 0.029215, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.015743
3537, -12.0245, 6.9017, 0.75562, 0.11294, 0.13847, 0.40111, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.8204, 0.37953, 0.027059, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.014286
3538, -12.0256, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.073025, 0.073908, 1.8315, 0.3419, 0.042558, 3.6275, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3539, -12.0269, 0.0021201, 0.0014786, 0.34422, 11.053, 0.067679, 50.704, 0.0018249, 554.9, 0.0040211, 0.014623, 0.036159, 0.003182, 0.59144, 69.6, 0.10636, 799.77, 0.69838, 2.6594,1e-26,9.1518,2.998
3540, -12.0272, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.7441, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.025622
3541, -12.0342, 10, 0.75562, 0.1239, 0.17573, 0.30946, 28.959, 0.0025226, 457.54, 0.064615, 0.10778, 1.4792, 0.37953, 0.042558, 4.3699, 6.2826, 199.64, 0.31363, 0.31891,1e-26,0.59635,0.024299
3542, -12.0347, 8.6561, 0.75562, 0.11294, 0.23915, 0.36532, 39.235, 0.0025226, 394.3, 0.064615, 0.07367, 1.4792, 0.37953, 0.045215, 3.847, 6.2826, 199.64, 0.20971, 0.39193,1e-26,0.61763,0.024299
3543, -12.0347, 8.1965, 0.78754, 0.17045, 0.17573, 0.30946, 44.762, 0.0032644, 409.07, 0.092845, 0.0382, 0.93492, 0.32322, 0.039493, 3.847, 8.9167, 233.9, 0.46195, 0.76824,1e-26,0.36653,0.028201
3544, -12.0458, 8.6561, 0.63262, 0.15461, 0.24396, 0.17499, 39.975, 0.0017006, 451.78, 0.098523, 0.10021, 0.93492, 0.20141, 0.039493, 3.847, 9.1638, 233.9, 0.5123, 0.51575,1e-26,0.61763,0.021844
3545, -12.0482, 8.6561, 0.75562, 0.1118, 0.17573, 0.17684, 39.975, 0.0025226, 476.09, 0.037968, 0.046175, 0.93492, 0.37953, 0.042558, 3.847, 6.2826, 131.27, 0.46195, 0.51575,1e-26,0.65125,0.024299
3546, -12.0623, 8.6561, 0.75562, 0.086318, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.09, 0.2134, 0.39193,1e-26,0.61763,0.024299
3547, -12.0661, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 106.73, 0.2622, 0.39193,1e-26,0.67056,0.024299
3548, -12.0907, 10, 0.75562, 0.11294, 0.17573, 0.30946, 47.473, 0.0025226, 394.3, 0.064615, 0.073292, 1.4792, 0.37953, 0.035348, 2.3973, 6.2826, 199.64, 0.31363, 0.4893,1e-26,0.40722,0.024299
3549, -12.0931, 10, 0.75562, 0.11294, 0.17573, 0.30946, 47.029, 0.0025226, 394.3, 0.064615, 0.08125, 1.4792, 0.49164, 0.052915, 3.847, 6.2826, 204.39, 0.31363, 0.39193,1e-26,0.61763,0.024299
3550, -12.0952, 8.6561, 0.75562, 0.11294, 0.10288, 0.30946, 39.235, 0.0025226, 394.3, 0.033988, 0.073908, 1.4792, 0.37953, 0.042558, 1.941, 6.2826, 199.64, 0.31363, 0.3906,1e-26,0.61763,0.024299
3551, -12.0974, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.034123, 0.073908, 1.4792, 0.47133, 0.035986, 3.847, 7.3826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3552, -12.0980, 10, 0.75562, 0.11294, 0.17697, 0.30946, 58.194, 0.0025226, 368.19, 0.064615, 0.073908, 1.2822, 0.37953, 0.042558, 3.847, 6.2826, 233.05, 0.23146, 0.50277,1e-26,0.61763,0.024299
3553, -12.1067, 8.6561, 0.94276, 0.058551, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073985, 1.7425, 0.20453, 0.052319, 3.847, 6.2826, 199.64, 0.33289, 0.39193,1e-26,0.61763,0.024299
3554, -12.1078, 7.3293, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 4.7624, 6.2826, 199.64, 0.20351, 0.20686,1e-26,0.61763,0.024299
3555, -12.1192, 8.6561, 0.68792, 0.12789, 0.17573, 0.30946, 49.008, 0.002587, 553.82, 0.078419, 0.09695, 0.93492, 0.20141, 0.039493, 3.847, 6.5992, 344.43, 0.36743, 0.51575,1e-26,0.86998,0.021844
3556, -12.1235, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.7792, 0.37953, 0.022536, 3.2714, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.021682
3557, -12.1283, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 39.975, 0.0016517, 394.3, 0.07296, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 133.81, 0.46195, 0.36171,1e-26,0.61763,0.015074
3558, -12.1295, 8.6561, 0.75562, 0.1118, 0.24938, 0.30946, 39.975, 0.0014031, 394.3, 0.064615, 0.032753, 0.93492, 0.37953, 0.042558, 5.1496, 5.3794, 199.64, 0.55863, 0.51575,1e-26,0.61763,0.024299
3559, -12.1389, 8.6561, 0.75562, 0.11294, 0.17573, 0.20555, 39.235, 0.0025226, 394.3, 0.039016, 0.073908, 1.4792, 0.34324, 0.042558, 5.4204, 8.8042, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.029088
3560, -12.1389, 8.6561, 0.75562, 0.11294, 0.17573, 0.29333, 39.235, 0.0025226, 394.3, 0.033461, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.38654,1e-26,0.61763,0.024299
3561, -12.1432, 8.6561, 0.75562, 0.13452, 0.17573, 0.30946, 39.235, 0.0025226, 425.48, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 5.4168, 6.2826, 199.64, 0.31363, 0.35985,1e-26,0.5506,0.024299
3562, -12.1464, 8.6561, 0.75562, 0.11294, 0.17573, 0.26416, 39.235, 0.0025226, 394.3, 0.088849, 0.073908, 1.4792, 0.37953, 0.047295, 3.6123, 6.2826, 168.5, 0.17486, 0.39193,1e-26,0.66497,0.024299
3563, -12.1498, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.789, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3564, -12.1554, 8.6561, 0.75562, 0.11294, 0.20035, 0.30946, 39.235, 0.0025226, 394.3, 0.054841, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 8.9633, 199.64, 0.22018, 0.39193,1e-26,0.61763,0.024299
3565, -12.1578, 8.6561, 0.75562, 0.10376, 0.16793, 0.30946, 48.067, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.023063, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3566, -12.1583, 8.6561, 0.78754, 0.12778, 0.17573, 0.30946, 20.694, 0.0032644, 394.3, 0.064615, 0.066016, 0.93492, 0.32322, 0.039493, 2.3036, 6.2826, 233.9, 0.58019, 0.51575,1e-26,0.61763,0.021844
3567, -12.1588, 6.2691, 0.74351, 0.074556, 0.17573, 0.20687, 39.235, 0.0025226, 394.3, 0.038646, 0.073908, 1.4792, 0.54885, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.3215,1e-26,0.61763,0.024299
3568, -12.1613, 8.6561, 0.78754, 0.15461, 0.13125, 0.30946, 39.975, 0.0019464, 394.3, 0.048233, 0.08014, 1.0871, 0.20141, 0.039493, 3.847, 10, 233.9, 0.46195, 0.51575,1e-26,0.61763,0.021844
3569, -12.1619, 8.6561, 0.75192, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.8014, 0.42142, 0.042558, 2.3802, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.75475,0.01339
3570, -12.1692, 8.6561, 0.75562, 0.11294, 0.20666, 0.30946, 54.774, 0.0025226, 394.3, 0.064615, 0.077558, 1.2886, 0.37953, 0.047087, 3.847, 8.6596, 199.64, 0.31363, 0.39193,1e-26,0.8256,0.031845
3571, -12.1739, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 32.314, 0.0025226, 436.91, 0.064615, 0.073908, 1.662, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3572, -12.1783, 8.6561, 0.75562, 0.11294, 0.1125, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.8073, 0.37953, 0.042558, 2.1513, 4.9574, 199.64, 0.31139, 0.39193,1e-26,0.49569,0.024299
3573, -12.1791, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 55.226, 0.0024735, 394.3, 0.07046, 0.042058, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.45207,1e-26,0.88499,0.034196
3574, -12.1904, 8.6561, 0.42983, 0.1118, 0.11585, 0.30946, 54.019, 0.0014946, 394.3, 0.058653, 0.046175, 0.93492, 0.37953, 0.062472, 2.4442, 6.2826, 199.64, 0.67188, 0.51575,1e-26,0.61763,0.024299
3575, -12.1905, 8.6561, 0.75562, 0.11294, 0.23092, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.7951, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3576, -12.1909, 8.6561, 0.73955, 0.1255, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.036541, 0.053178, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.25085, 0.39193,1e-26,0.61763,0.02992
3577, -12.1923, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 51.213, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 254.66, 0.31363, 0.39193,1e-26,0.61763,0.020128
3578, -12.1943, 8.6561, 0.75562, 0.11294, 0.16412, 0.30946, 39.235, 0.0025226, 394.3, 0.032444, 0.073908, 1.4792, 0.37953, 0.056992, 3.847, 6.2826, 217.66, 0.29212, 0.39193,1e-26,0.61763,0.021836
3579, -12.1959, 8.6561, 0.75562, 0.11294, 0.12672, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 2.782, 5.1793, 199.9, 0.18542, 0.40916,1e-26,0.61763,0.024299
3580, -12.1992, 8.6561, 0.75562, 0.11294, 0.17573, 0.23889, 39.235, 0.0025299, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.034658, 3.847, 6.2826, 105.15, 0.24621, 0.39193,1e-26,0.61763,0.024299
3581, -12.2009, 8.6561, 0.75562, 0.10496, 0.22509, 0.1916, 39.235, 0.0025226, 412.17, 0.064615, 0.073908, 1.4792, 0.37953, 0.024291, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3582, -12.2045, 10, 0.772, 0.11294, 0.17573, 0.16796, 39.235, 0.0025226, 394.3, 0.03344, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 3.8826, 259.23, 0.31363, 0.5134,1e-26,0.61763,0.016279
3583, -12.2055, 8.6561, 0.75562, 0.080905, 0.18373, 0.30946, 48.936, 0.0025226, 394.3, 0.064615, 0.10058, 1.4792, 0.53493, 0.042558, 5.0368, 6.2826, 199.64, 0.35016, 0.39193,1e-26,0.61763,0.031689
3584, -12.2056, 8.6561, 0.49485, 0.11294, 0.15969, 0.30946, 39.235, 0.0025226, 394.3, 0.034322, 0.10259, 1.4792, 0.37953, 0.063277, 3.847, 6.2826, 199.64, 0.31363, 0.39495,1e-26,0.61763,0.013688
3585, -12.2080, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.063508, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 4.6493, 199.64, 0.1864, 0.39193,1e-26,0.61763,0.034129
3586, -12.2149, 8.6561, 0.78754, 0.15461, 0.17573, 0.30946, 46.047, 0.0033609, 531.05, 0.087753, 0.066016, 0.93492, 0.32322, 0.039493, 3.847, 6.2826, 233.9, 0.56898, 0.51575,1e-26,0.61763,0.021844
3587, -12.2160, 8.6561, 0.47308, 0.1118, 0.19991, 0.30946, 39.975, 0.0025226, 394.3, 0.069322, 0.034082, 0.52671, 0.37953, 0.042558, 3.847, 6.2826, 227.49, 0.46195, 0.51575,1e-26,0.61763,0.024299
3588, -12.2245, 9.0162, 0.75562, 0.11294, 0.19414, 0.30946, 48.692, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3589, -12.2264, 9.2964, 0.75562, 0.11294, 0.19785, 0.34836, 40.508, 0.0022336, 394.3, 0.064615, 0.047525, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.014638
3590, -12.2275, 8.6561, 0.75562, 0.074858, 0.17573, 0.30946, 22.998, 0.0019249, 394.3, 0.051641, 0.046436, 1.4792, 0.37953, 0.042558, 4.9719, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3591, -12.2277, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.038916, 2.0246, 0.25559, 0.042558, 5.5205, 6.2826, 199.64, 0.31363, 0.54959,1e-26,0.64652,0.024299
3592, -12.2290, 8.495, 0.81607, 0.16177, 0.17573, 0.2729, 39.235, 0.0025226, 394.3, 0.064615, 0.073908, 1.7862, 0.37953, 0.042558, 3.6804, 9.1518, 199.64, 0.31363, 0.39193,1e-26,0.53251,0.024299
3593, -12.2344, 8.6561, 0.75562, 0.11294, 0.17573, 0.30946, 48.932, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.26039,1e-26,0.61763,0.033088
3594, -12.2349, 8.6561, 0.57443, 0.11294, 0.10589, 0.19467, 39.235, 0.0025226, 414.74, 0.064615, 0.073908, 1.4792, 0.26271, 0.062763, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3595, -12.2356, 8.6561, 0.75562, 0.11294, 0.23526, 0.40337, 51.175, 0.0025226, 394.3, 0.064615, 0.073908, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.39193,1e-26,0.61763,0.024299
3596, -12.2406, 8.6561, 0.75562, 0.11294, 0.14061, 0.30946, 39.235, 0.0025226, 394.3, 0.064615, 0.10355, 1.4792, 0.37953, 0.026639, 3.847, 6.2826, 212.31, 0.19259, 0.26814,1e-26,0.44032,0.024299
3597, -12.2418, 8.6561, 1.0918, 0.060608, 0.17573, 0.30946, 52.825, 0.0025226, 394.3, 0.064615, 0.048361, 1.4792, 0.37953, 0.042558, 3.847, 6.2826, 199.64, 0.31363, 0.30755,1e-26,0.61763,0.024299
