Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
4361, -12.1511, 0.24661, 0.018798, 2.4645, 0.84585, 0.0018901, 25.151, 0.67142, 33.115, 1.2909, 646.34, 0.097308, 0.20071, 0.29527, 3.4867, 3.2095, 813.89, 2.8013, 23.02,0.0091292,0.47811,0.42373
4362, -12.1514, 0.017279, 0.0030262, 9.3017, 0.051062, 0.025845, 22.124, 0.021843, 5.257, 0.0033436, 96.39, 0.037353, 0.010104, 0.78658, 2.2207, 0.0011781, 24.063, 1.0157, 0.13387,0.0092274,0.53193,0.10957
4363, -12.1521, 0.56117, 165.65, 3.2036, 0.083965, 0.58519, 159.11, 0.29525, 0.64859, 0.007561, 0.81891, 0.0063082, 0.414, 0.13426, 2.2125, 0.12071, 0.31399, 36.278, 1.0961,0.00063232,19.213,0.001741
4364, -12.1541, 0.67263, 18.056, 5.4558, 0.017289, 0.0013557, 1.4372, 3.1811, 0.16997, 0.010035, 0.03604, 0.28076, 0.0010771, 0.089912, 3.1433, 0.0076347, 0.97626, 7.1604, 38.842,0.00052416,0.57369,0.10038
4365, -12.1550, 0.016007, 160.69, 0.77038, 0.070239, 0.20721, 423.8, 1.5002, 0.11482, 0.0010192, 50.029, 0.0038374, 0.0032372, 0.13435, 1.8267, 2.1914, 12.037, 4.7101, 1.8953,0.00010818,60.603,0.0037807
4366, -12.1564, 0.11767, 0.048748, 3.7536, 2.4517, 1.4094, 0.02241, 0.0068956, 578.82, 0.0067926, 12.874, 0.15761, 0.0015909, 0.3357, 3.0921, 0.0014596, 1.1229, 0.07345, 0.60582,0.0061794,4.8425,0.0044175
4367, -12.1614, 0.0024442, 0.0038969, 6.5264, 0.012583, 0.29366, 69.616, 0.0039466, 0.13486, 0.017786, 14.77, 0.051583, 0.15433, 0.026589, 74.081, 0.29434, 0.24339, 0.096094, 0.84205,0.00020899,848.48,0.19992
4368, -12.1627, 0.01699, 15.711, 0.78933, 1.3648, 1.9142, 1.158, 0.0062998, 58.637, 0.031504, 8.0382, 0.14172, 0.0020013, 0.10268, 3.4127, 0.66689, 0.13368, 0.08301, 0.77023,0.0035736,0.19603,0.04091
4369, -12.1639, 2.2511, 22.878, 0.20861, 0.52273, 4.0111, 2.4447, 1.1302, 770.56, 8.7066, 590.5, 0.037574, 0.051064, 0.018078, 1.4431, 0.11455, 5.7435, 0.4735, 14.976,0.00027484,25.525,0.007928
4370, -12.1645, 0.44285, 350.92, 9.9305, 0.012037, 0.0038391, 92.221, 0.0010114, 0.012635, 0.82223, 0.058624, 0.0017443, 0.0029668, 0.021554, 1.6953, 3.7345, 0.20036, 6.2699, 0.12093,0.0036058,0.13971,0.039416
4371, -12.1646, 1.04, 3.4553, 1.4906, 0.20721, 0.20713, 0.011848, 0.003694, 0.12035, 0.01274, 21.149, 0.017993, 0.012579, 0.35553, 68.018, 0.34694, 6.9245, 0.40806, 0.14339,0.00010317,0.87173,0.015391
4372, -12.1685, 0.0025759, 0.025033, 0.45842, 0.010301, 0.27804, 0.76603, 2.082, 234.79, 0.0011771, 0.013391, 0.32055, 0.012529, 0.2803, 14.034, 0.44821, 5.7007, 0.83065, 70.781,0.00058241,18.407,0.21791
4373, -12.1690, 0.0062694, 1.2926, 0.91078, 0.40698, 8.8074, 16.763, 1.7126, 778.71, 0.0031543, 13.288, 0.46413, 0.001814, 0.030221, 2.0737, 0.043253, 4.7619, 0.69009, 18.614,0.00024351,358.85,0.020611
4374, -12.1695, 0.2454, 0.0020665, 0.60811, 0.017119, 0.00108, 62.142, 3.0382, 54.081, 0.12893, 215.77, 0.0083724, 0.026604, 0.096168, 39.319, 0.0038484, 0.24902, 1.5446, 1.2411,0.00015936,25.339,0.27881
4375, -12.1696, 0.064456, 1.1481, 1.5531, 0.017091, 0.011963, 4.0616, 0.0032851, 0.040207, 1.9945, 4.8095, 0.021585, 0.36794, 0.28368, 2.9502, 0.0014021, 2.3864, 23.239, 0.08191,0.00019673,15.824,0.54431
4376, -12.1696, 0.087874, 82.463, 0.11084, 0.040322, 0.0049061, 80.39, 0.53702, 0.020926, 1.2803, 576.06, 0.13547, 0.0013435, 0.40098, 3.3915, 0.14641, 0.27756, 0.60665, 0.47454,0.0023984,62.638,0.38562
4377, -12.1705, 0.001681, 0.38734, 4.7676, 4.1954, 0.0070559, 150.26, 0.0017018, 49.199, 0.13454, 58.921, 0.015846, 0.055623, 0.2204, 53.845, 5.5736, 0.17537, 4.8193, 43.146,0.00089048,0.5514,0.092209
4378, -12.1728, 0.001421, 6.167, 0.97417, 0.53033, 0.040168, 8.9098, 0.0010702, 945.9, 0.03636, 0.49824, 0.0027426, 0.0098912, 0.06752, 3.372, 0.1421, 136.57, 0.17505, 0.15154,0.0013337,4.544,0.32753
4379, -12.1756, 0.55758, 92.482, 6.1143, 1.6484, 0.10959, 0.10034, 3.5525, 0.58309, 0.13733, 0.029737, 0.0035879, 0.0029882, 0.577, 3.3638, 0.0046647, 2.6761, 0.41356, 0.058345,0.00016689,518.3,0.0054564
4380, -12.1778, 0.15992, 0.047411, 0.25127, 2.8054, 0.024555, 0.028499, 0.0016144, 2.8769, 1.0106, 0.41084, 0.0019197, 0.034563, 0.023428, 2.6375, 0.0015324, 1.7801, 0.53533, 0.05,0.00073378,0.10523,0.44071
4381, -12.1781, 1.1243, 366.88, 7.8129, 0.016056, 0.32348, 3.0805, 0.028223, 255.02, 0.0018092, 536.08, 0.0013761, 0.027688, 0.40138, 15.209, 1.1327, 25.577, 2.5939, 0.85515,0.0051501,695.04,0.65999
4382, -12.1787, 5.9164, 7.0035, 0.37543, 0.16783, 0.012846, 7.4281, 4.7557, 0.021444, 0.060726, 753.24, 0.24442, 0.018761, 0.16407, 35.917, 0.0040408, 3.752, 16.157, 27.216,0.002656,0.12374,0.0010765
4383, -12.1789, 0.026972, 0.0038947, 0.41442, 0.20898, 0.13394, 330.02, 0.052101, 38.639, 2.455, 617.81, 0.0015126, 0.0057475, 0.099644, 54.139, 0.022966, 0.3525, 21.638, 1.3925,0.0043375,1.6091,0.36238
4384, -12.1793, 0.0021495, 0.70644, 9.5839, 0.19407, 0.0030652, 0.031047, 0.48897, 25.069, 1.5622, 0.049447, 0.0010454, 0.33541, 0.10218, 3.3571, 0.022534, 2.0467, 0.42889, 0.72456,0.0048277,0.13776,0.33689
4385, -12.1821, 0.013435, 110.24, 0.77248, 7.5143, 0.014514, 88.523, 0.048791, 0.026709, 4.148, 0.013372, 0.39585, 0.52207, 0.013932, 2.5813, 2.2277, 100.84, 0.94048, 5.8359,0.00063365,0.32583,0.18252
4386, -12.1883, 0.0011897, 73.368, 1.3161, 8.7769, 3.7263, 1.9101, 0.033467, 0.015517, 9.9063, 121.62, 0.055754, 0.12473, 0.65179, 2.5883, 0.017207, 0.85588, 14.352, 0.75651,0.0025147,431.23,0.029267
4387, -12.1907, 0.0079842, 0.080232, 0.72729, 0.8254, 0.023078, 0.25397, 0.026603, 1.7947, 8.148, 217, 0.63844, 0.0026111, 0.066276, 2.5932, 0.021227, 0.13745, 0.32222, 1.0362,0.00072587,192.44,0.0011417
4388, -12.1911, 0.075631, 80.419, 0.15333, 0.21845, 1.1625, 0.13565, 6.7999, 0.058425, 0.12705, 2.3184, 0.0025455, 0.06505, 0.019855, 3.2791, 0.022733, 2.3195, 0.97798, 2.0617,0.00010502,260.15,0.0025868
4389, -12.1967, 0.001879, 0.0057386, 5.2471, 0.1767, 0.0040427, 78.529, 8.9435, 6.6367, 0.0014478, 189.31, 0.0018282, 0.025149, 0.53032, 2.8122, 0.18481, 13.843, 0.42395, 0.35208,0.0045486,0.21051,0.09422
4390, -12.1984, 0.0042637, 818.55, 0.4958, 0.17354, 0.38114, 92.171, 0.01332, 24.108, 5.1567, 184.75, 0.020609, 0.15767, 0.28496, 2.5664, 0.91527, 30.618, 7.6964, 45.662,0.0010371,53.894,0.049297
4391, -12.2012, 0.0015421, 2.9615, 6.3666, 0.34609, 0.0060132, 1.4949, 0.033351, 278.26, 1.5221, 2.5211, 0.0023551, 0.30193, 0.027246, 2.8781, 0.53568, 0.83966, 84.942, 0.055552,0.0066435,2.9217,0.0015849
4392, -12.2013, 1.4734, 23.459, 0.54882, 0.97071, 0.33151, 0.060786, 1.2712, 36.611, 0.0046606, 17.566, 0.007912, 0.013742, 0.021881, 1.6404, 0.043922, 86.022, 47.347, 0.36471,0.0012544,0.69047,0.36282
4393, -12.2044, 0.051938, 8.9845, 0.18092, 4.5623, 0.0060519, 0.024153, 3.5416, 0.2582, 0.0029264, 0.13669, 0.11435, 0.11666, 0.01256, 1.8666, 0.041785, 318.7, 2.5952, 0.15194,0.00014128,647.12,0.028947
4394, -12.2049, 1.6959, 15.424, 0.21168, 3.4824, 0.4637, 0.020902, 6.2732, 8.9111, 6.7099, 58.933, 0.0040149, 0.08772, 0.25506, 2.8221, 0.037256, 0.10834, 9.1019, 0.7956,0.00016347,2.9975,0.012991
4395, -12.2052, 0.0021111, 1.2865, 4.6683, 0.065494, 0.0047384, 0.022529, 0.10222, 0.038184, 1.6958, 869.72, 0.0098451, 0.0021601, 0.1102, 3.4245, 0.018498, 0.54085, 0.87009, 5.598,0.00040812,506.42,0.37528
4396, -12.2063, 0.069846, 137.03, 6.0575, 0.034809, 0.029327, 51.555, 0.17203, 0.018114, 0.0055609, 0.95104, 0.01042, 0.91343, 0.51585, 3.2403, 0.030078, 5.006, 0.80734, 3.5353,0.00076224,0.39682,0.10966
4397, -12.2072, 0.0035259, 0.0034881, 5.6706, 0.30558, 0.007634, 644.39, 0.0011006, 263.91, 0.5203, 125, 0.30061, 0.053338, 0.1571, 2.4097, 0.0022456, 3.5932, 34.27, 2.8327,0.00653,964.72,0.6024
4398, -12.2091, 0.001885, 8.1201, 0.214, 0.85232, 0.0038257, 14.867, 0.2376, 133.92, 0.031953, 0.31133, 0.18001, 0.13904, 0.12455, 3.4343, 0.26635, 0.36983, 2.35, 0.090506,0.00025511,23.86,0.0010429
4399, -12.2094, 0.12711, 15.461, 2.0887, 0.018486, 0.031384, 0.11854, 0.20627, 1.6723, 0.21026, 0.02145, 0.0035662, 0.2723, 0.29122, 2.5138, 0.0011008, 7.3491, 91.285, 2.0793,0.0072864,837.07,0.19277
4400, -12.2113, 0.21436, 186.46, 0.17116, 0.13502, 0.038341, 604.31, 0.0019316, 84.429, 0.050166, 6.2839, 0.015258, 0.021477, 0.010338, 2.5644, 0.12718, 0.25697, 92.698, 6.5963,0.00016721,146.65,0.010274
4401, -12.2173, 0.001433, 0.021986, 0.36188, 9.0321, 0.0017098, 0.030163, 0.0037774, 343.18, 0.17854, 127.07, 0.050013, 0.027817, 0.011479, 8.4748, 6.4794, 26.154, 1.0856, 0.17945,0.00019188,55.535,0.010649
4402, -12.2245, 5.5315, 268.87, 0.69091, 0.031303, 0.15241, 6.0298, 0.09136, 43.229, 1.6347, 117.38, 0.38591, 0.0021277, 0.013391, 60.28, 1.2033, 63.435, 0.21577, 6.5843,0.0024294,18.021,0.4066
4403, -12.2267, 0.0023794, 0.52516, 0.10138, 0.32618, 0.0012172, 96.115, 0.92185, 0.013667, 0.12263, 492.57, 0.72636, 0.0050751, 0.11964, 8.8981, 6.3572, 14.552, 47.721, 45.186,0.0032855,6.6393,0.23595
4404, -12.2311, 0.0016581, 304.85, 6.9348, 0.15921, 0.22256, 49.002, 2.7014, 0.30993, 0.1934, 68.046, 0.019416, 0.0095734, 0.41513, 3.2627, 0.0086788, 242.68, 87.249, 21.113,0.00083465,372.52,0.018901
4405, -12.2354, 0.0070938, 0.004243, 1.3802, 0.21979, 1.6003, 0.85125, 0.38679, 0.36766, 0.039927, 301.44, 0.003442, 0.038859, 0.08348, 31.336, 0.16713, 0.10437, 0.47963, 0.058253,0.0015841,61.786,0.27195
4406, -12.2377, 0.0042641, 0.023935, 6.817, 6.724, 0.33421, 2.0076, 9.412, 37.938, 0.03939, 10.604, 0.042939, 0.0010633, 0.037403, 2.5302, 0.012346, 1.2949, 0.05, 1.2868,0.00094369,1000,0.0019203
4407, -12.2406, 0.07548, 22.487, 0.13095, 8.2084, 0.15477, 1.2545, 0.28651, 6.8176, 2.2672, 710.92, 0.013298, 0.024428, 0.04295, 2.606, 5.3135, 0.13665, 0.72858, 1.3222,0.0023222,456.98,0.096542
4408, -12.2419, 0.090027, 0.94325, 1.5226, 0.024353, 0.0018243, 53.031, 0.0019892, 141.67, 3.6921, 331.1, 0.12616, 0.015471, 0.016869, 2.3639, 0.0016278, 16.703, 0.67878, 1.2315,0.00064579,140.2,0.033239
4409, -12.2477, 0.0065953, 0.28925, 6.8836, 0.1343, 1.1016, 3.957, 0.030128, 58.801, 3.3651, 0.010213, 0.72363, 0.072144, 0.1314, 4.3526, 1.2681, 0.12272, 60.157, 2.651,0.00066432,294.14,0.12651
4410, -12.2535, 0.0061924, 0.057006, 0.18964, 0.011339, 4.7418, 0.63473, 0.020999, 131.26, 0.81061, 0.27991, 0.10192, 0.028439, 0.93689, 3.281, 0.071109, 0.21718, 23.151, 12.514,0.0018654,7.5591,0.31346
4411, -12.2540, 4.9022, 22.712, 1.3957, 1.0835, 5.0846, 0.084007, 0.0031302, 4.0966, 0.48985, 0.021218, 0.0048145, 0.36833, 0.091309, 2.7769, 0.001662, 0.16667, 32.247, 42.275,0.001139,8.0019,0.50984
4412, -12.2540, 0.0081425, 0.0015268, 5.8472, 3.2998, 1.046, 0.17555, 0.48953, 0.018176, 0.30171, 2.6935, 0.15642, 0.84061, 0.049814, 30.056, 0.074823, 368.82, 0.11933, 85.755,0.0067186,0.70776,0.081285
4413, -12.2611, 0.0053323, 0.21714, 0.15162, 0.74935, 0.15442, 0.028952, 0.0072956, 2.9161, 0.68185, 10.448, 0.026645, 0.26397, 0.025223, 5.9416, 9.437, 1.2148, 0.13324, 0.76878,0.0037275,1.6963,0.033293
4414, -12.2636, 2.8028, 903.6, 0.78126, 0.013994, 0.058587, 0.25218, 0.0010385, 40.233, 0.037687, 583.03, 0.087724, 0.40895, 0.010228, 33.858, 4.8188, 223.38, 1.7673, 0.25631,0.00017118,0.71482,0.010992
4415, -12.2741, 0.090189, 0.0055863, 0.35642, 0.0497, 1.8096, 0.017531, 0.01088, 463.89, 1.3657, 0.078151, 0.10021, 0.0021956, 0.090698, 54.056, 1.7677, 837.11, 0.087906, 2.0145,0.0073696,567.09,0.0078844
4416, -12.2809, 2.6944, 2.2858, 1.5896, 0.47251, 5.6534, 0.1398, 3.9329, 220.35, 0.0016411, 0.25419, 0.19097, 0.052113, 0.03518, 7.1629, 0.067594, 30.838, 1.4913, 0.63992,0.0008034,0.53813,0.29131
4417, -12.2831, 0.019244, 389.81, 1.9184, 0.014017, 0.05572, 11.064, 0.0041259, 49.265, 0.030026, 599.17, 0.33021, 0.0067293, 0.029013, 2.4956, 0.0081833, 1.6597, 0.18673, 85.333,0.0015819,0.20061,0.46301
4418, -12.2835, 5.8496, 0.10279, 1.7603, 0.27423, 0.0018587, 12.857, 0.047358, 152.76, 0.064132, 12.561, 0.0089753, 0.16097, 0.013113, 1.1313, 0.094824, 24.123, 3.4174, 7.7216,0.0028771,5.7627,0.65307
4419, -12.2876, 1.8277, 462.1, 0.1986, 5.5548, 0.2301, 998.88, 0.67976, 0.010958, 3.034, 14.031, 0.069716, 0.0012928, 0.053583, 2.4956, 0.34991, 0.77955, 0.50258, 4.5941,0.0022304,37.269,0.029838
4420, -12.2884, 0.094602, 0.0031327, 0.23066, 3.1562, 0.0042146, 0.28811, 0.0074558, 0.017562, 0.013419, 10.572, 0.60112, 0.14669, 0.11018, 4.3794, 0.0016722, 2.9929, 2.0814, 61.263,0.0012692,67.919,0.056572
4421, -12.2888, 0.1892, 3.3026, 0.97282, 0.054403, 0.0026639, 2.0903, 4.0932, 0.36095, 0.0011728, 0.76711, 0.15676, 0.026432, 0.62002, 2.4062, 0.0042799, 1.0903, 0.21981, 0.97126,0.00073309,0.23871,0.0187
4422, -12.2926, 0.023641, 252.07, 0.40958, 3.7608, 0.0089794, 0.13399, 0.67903, 0.30144, 1.6982, 367.46, 0.12031, 0.027276, 0.098421, 3.5134, 0.31545, 0.21269, 0.16267, 0.065222,0.0017848,49.967,0.0096988
4423, -12.2941, 0.36135, 0.16276, 0.2182, 0.23858, 0.0068577, 17.535, 0.0013441, 105.52, 9.8711, 0.016047, 0.0027599, 0.90743, 0.22286, 2.5621, 2.5, 20.715, 0.097623, 0.43231,0.00067456,6.2199,0.014048
4424, -12.2983, 0.0034608, 644.23, 6.9839, 0.4513, 0.88852, 142.21, 0.034141, 0.013998, 0.52417, 4.012, 0.031862, 0.12723, 0.07442, 3.5181, 0.0034513, 0.1043, 0.2479, 1.8442,0.00082819,0.11447,0.01807
4425, -12.2989, 0.58352, 40.663, 9.0645, 1.6465, 0.0044938, 34.576, 0.029227, 992.73, 0.0015772, 13.861, 0.060817, 0.059502, 0.5121, 3.1681, 0.024814, 64.064, 0.054881, 0.051894,0.0078819,147.85,0.0028385
4426, -12.3012, 0.01069, 0.079723, 0.11589, 0.17887, 0.028236, 0.051463, 5.3538, 983.84, 0.010482, 1000, 0.0082249, 0.29304, 0.072287, 3.034, 0.018463, 151.17, 0.42564, 6.2658,0.0006322,2.2843,0.77755
4427, -12.3026, 0.023697, 1.5243, 1.912, 0.04049, 0.55782, 0.028382, 0.56983, 400.02, 0.0020395, 662.61, 0.027338, 0.0088016, 0.025135, 3.4092, 0.0023748, 8.493, 3.4794, 0.0864,0.0011773,221.81,0.018309
4428, -12.3098, 0.0012287, 0.0018592, 0.18496, 1.21, 0.49574, 0.06376, 0.0019037, 0.72263, 0.0098033, 131.55, 0.0071086, 0.0015525, 0.50734, 48.192, 0.0019693, 148.51, 12.852, 6.9078,0.0054166,55.186,0.54631
4429, -12.3117, 0.95039, 0.30621, 0.9039, 0.27699, 0.096986, 0.44658, 3.9802, 0.028572, 0.5864, 0.024389, 0.046859, 0.77331, 0.66595, 83.999, 0.010351, 0.20505, 61.366, 0.92918,0.00012917,1.0452,0.39621
4430, -12.3127, 0.0029276, 0.27917, 6.77, 0.88799, 0.01162, 1.7292, 0.0011452, 0.20994, 0.085675, 19.809, 0.060973, 0.33283, 0.083331, 2.468, 0.0042636, 1.0291, 1.6607, 0.050425,0.0049728,0.27149,0.51823
4431, -12.3147, 1.3885, 0.014027, 0.57802, 3.7194, 0.036154, 8.9399, 0.0015934, 63.881, 0.022856, 1.6961, 0.045915, 0.017976, 0.077976, 54.025, 0.0033388, 0.11007, 6.9534, 5.4062,0.00019745,3.327,0.17636
4432, -12.3174, 0.3003, 2.5788, 4.1029, 1.5176, 0.0034319, 19.092, 3.4589, 1.5574, 2.988, 2.0883, 0.014582, 0.059532, 0.27518, 2.6579, 0.0018148, 51.534, 30.303, 95.652,0.0055023,92.43,0.027968
4433, -12.3177, 6.8157, 32.55, 2.8539, 4.5499, 0.016124, 0.48566, 0.015376, 0.065973, 0.13599, 0.018634, 0.38642, 0.050882, 0.023543, 2.0128, 0.021307, 4.2922, 13.205, 17.377,0.0075646,4.5071,0.0032028
4434, -12.3213, 3.5815, 2.6154, 0.14158, 0.55702, 8.2358, 2.5535, 0.39655, 0.20359, 0.088316, 8.6802, 0.01477, 0.024431, 0.53995, 9.0966, 0.001, 406.21, 0.43486, 0.28199,0.00031066,1.1706,0.1265
4435, -12.3228, 0.097556, 555.92, 0.61482, 5.5512, 3.4848, 9.2147, 0.96784, 519.37, 3.1527, 115.03, 0.027571, 0.32045, 0.26006, 2.4577, 0.055329, 8.2481, 1.2308, 1.4062,0.00029314,2.3766,0.0058115
4436, -12.3250, 0.0020313, 3.6208, 4.3855, 4.1156, 0.075511, 13.655, 0.18104, 0.16708, 0.011124, 270.94, 0.10432, 0.0043428, 0.040023, 2.458, 0.0023566, 3.2134, 15.571, 4.6652,0.00037187,8.6885,0.73317
4437, -12.3258, 0.0021376, 54.789, 0.1971, 0.030994, 4.3556, 0.3104, 0.010104, 12.906, 0.38191, 46.751, 0.13441, 0.017157, 0.28644, 3.544, 0.23919, 0.22002, 55.888, 53.037,0.001866,150,0.20457
4438, -12.3259, 0.031407, 0.10006, 2.377, 1.0639, 0.56319, 2.4331, 0.032328, 677.95, 0.0032635, 10.676, 0.21535, 0.017247, 0.57925, 2.3619, 0.0011971, 0.45324, 6.2731, 1.4278,0.001077,11.318,0.10319
4439, -12.3339, 4.9636, 53.664, 0.26557, 0.30885, 0.014325, 33.671, 0.8838, 0.82226, 0.017514, 0.037309, 0.06072, 0.0018685, 0.27418, 3.5133, 0.0010863, 1.1748, 70.125, 0.68149,0.0036487,193.92,0.004504
4440, -12.3396, 0.0070258, 0.024917, 0.10365, 5.6426, 0.0018059, 0.21691, 0.0010322, 0.017451, 0.021308, 0.46342, 0.018982, 0.0012124, 0.013842, 4.7829, 1.1419, 16.713, 0.28948, 92.395,0.00047063,249.94,0.14478
4441, -12.3407, 9.7789, 86.767, 1.6166, 3.0313, 0.0013744, 347.63, 0.0018396, 0.038589, 0.0090262, 11.485, 0.0010544, 0.0018815, 0.015527, 7.733, 1.7362, 0.83202, 0.24099, 0.31422,0.0032677,3.2156,0.022226
4442, -12.3424, 0.25956, 9.865, 0.52272, 9.0403, 7.4498, 0.088532, 0.01828, 11.784, 0.001, 798.62, 0.3863, 0.0045711, 0.15759, 4.6074, 0.078755, 75.452, 79.53, 0.8366,0.00049014,4.7838,0.008115
4443, -12.3425, 0.0017039, 0.017212, 1.133, 0.061201, 0.084721, 30.325, 0.036086, 0.026852, 0.035388, 325.71, 0.043182, 0.16493, 0.054336, 2.0462, 0.020078, 0.79644, 0.37577, 5.4897,0.0020628,0.18502,0.0065144
4444, -12.3462, 0.0044689, 1.084, 0.39163, 0.01498, 0.06549, 17.176, 0.03689, 0.06303, 0.54649, 0.62601, 0.027687, 0.0018891, 0.072581, 1.5309, 0.17966, 17.439, 16.607, 34.061,0.0078542,174.89,0.0017131
4445, -12.3532, 6.8369, 520.3, 2.791, 3.8948, 5.6572, 109.32, 0.0038535, 11.536, 2.2896, 26.547, 0.0095833, 0.16981, 0.28687, 2.4356, 0.0098608, 0.87682, 0.22937, 2.4238,0.0035908,5.3878,0.031161
4446, -12.3570, 4.939, 1.6996, 0.12703, 0.13352, 0.02331, 0.055849, 0.0068866, 0.024358, 0.0011701, 0.71497, 0.037195, 0.0071799, 0.34946, 94.158, 0.022213, 110.51, 3.0583, 7.265,0.00075959,614.72,0.0020438
4447, -12.3594, 1.272, 47.108, 3.2855, 0.57801, 0.0065707, 9.177, 0.034799, 139.42, 0.042894, 1.9148, 0.32523, 0.79818, 0.012008, 3.42, 0.96094, 1.0799, 0.38173, 5.6232,0.00095488,25.356,0.22692
4448, -12.3615, 0.097077, 0.14916, 7.8089, 9.819, 0.78682, 21.639, 0.14094, 385.06, 2.8051, 65.645, 0.081655, 0.20733, 0.051458, 3.7207, 0.082716, 3.695, 0.056981, 0.36398,0.0050993,185.08,0.029111
4449, -12.3617, 0.68489, 2.7538, 3.6638, 0.010881, 1.4851, 2.8634, 0.0028109, 179.66, 0.96829, 14.235, 0.40745, 0.027789, 0.4034, 36.558, 0.34201, 0.14108, 0.17694, 0.62602,0.0031158,67.201,0.0027116
4450, -12.3711, 0.1608, 0.30931, 0.23768, 0.047991, 0.0047999, 2.027, 0.0028952, 0.46358, 0.067999, 1.0471, 0.002851, 0.0038482, 0.11058, 3.064, 0.054331, 3.8494, 0.072914, 0.12668,0.0044764,82.209,0.13245
4451, -12.3711, 0.18167, 50.755, 0.35184, 0.016618, 0.0017448, 0.027853, 0.18835, 1.18, 1.2615, 841.96, 0.54704, 0.096729, 0.012448, 2.2801, 0.53301, 0.28768, 0.08083, 15.866,0.0013809,51.14,0.0036865
4452, -12.3719, 0.62646, 0.0020862, 0.10218, 0.27495, 2.9022, 1.5343, 1.4294, 7.9522, 0.083657, 0.027783, 0.042373, 0.043861, 0.015016, 9.9475, 5.3963, 23.764, 0.1665, 5.5762,0.0073517,1.907,0.053159
4453, -12.3754, 0.0012249, 0.04202, 0.80113, 0.064783, 0.0050734, 0.055448, 0.041809, 25.775, 0.10656, 0.27937, 0.2885, 0.94362, 0.18683, 1.7291, 0.084384, 4.5636, 2.7294, 55.866,0.00019511,1.7997,0.014814
4454, -12.3771, 0.0027264, 319.88, 0.82148, 0.014352, 0.84272, 0.010613, 0.0027545, 2.1217, 0.0080781, 0.44076, 0.0059714, 0.040748, 0.63153, 3.4804, 6.2154, 2.582, 17.237, 2.6513,0.0011842,71.528,0.0035645
4455, -12.3801, 0.15806, 1.9387, 0.29251, 3.6229, 9.5136, 1.7344, 0.0052735, 0.072825, 0.0031667, 0.22512, 0.65059, 0.0012815, 0.01695, 72.572, 3.8239, 0.60215, 1.9391, 3.6826,0.00040805,0.74151,0.084992
4456, -12.3815, 0.0021278, 18.641, 1.6139, 6.4274, 0.013309, 16.576, 0.38479, 4.7698, 0.29858, 4.1713, 0.0076243, 0.1372, 0.24581, 3.483, 0.58697, 57.723, 0.13008, 57.319,0.006308,433.63,0.0059346
4457, -12.3830, 0.06629, 30.509, 0.50959, 0.33401, 0.39125, 710.7, 0.0088398, 64.183, 3.8364, 5.5498, 0.031316, 0.0040402, 0.065651, 2.3816, 0.056941, 86.057, 17.618, 4.8277,0.00337,0.61188,0.21025
4458, -12.3855, 0.19436, 63.757, 3.1241, 0.44024, 0.048411, 4.0392, 4.9878, 30.069, 0.019204, 63.388, 0.015049, 0.013609, 0.039517, 2.1546, 0.035807, 6.6838, 6.4473, 2.2839,0.0044364,866.52,0.024971
4459, -12.3898, 3.4267, 94.466, 8.8149, 0.13497, 0.94266, 5.4069, 0.0088131, 183.64, 0.0041773, 0.65903, 0.0018792, 0.11638, 0.052369, 2.5201, 0.0057761, 43.981, 0.053693, 17.023,0.0003538,953.33,0.0046649
4460, -12.3912, 5.8234, 243.21, 0.68949, 0.14382, 2.3568, 16.486, 4.7325, 1.9485, 0.10911, 1.6789, 0.0057771, 0.018283, 0.11858, 3.9698, 0.35849, 6.0645, 0.063841, 94.555,0.00011583,0.10971,0.57189
4461, -12.3933, 0.12543, 0.0027008, 2.3927, 0.28533, 0.0073972, 1.2753, 7.3062, 822.63, 0.0018128, 3.2506, 0.55319, 0.48345, 0.019659, 12.465, 0.0084306, 1.6735, 0.24848, 0.14977,0.0069516,415.67,0.013727
4462, -12.3992, 0.49612, 0.71924, 0.27865, 1.2952, 0.17407, 935.42, 0.0098601, 10.411, 0.062156, 0.012279, 0.032858, 0.025816, 0.21336, 47.601, 0.73291, 0.13944, 10.87, 48.65,0.000121,139.59,0.01285
4463, -12.3996, 0.0074588, 26.464, 0.14643, 3.6196, 0.15022, 0.053978, 0.014629, 374.91, 0.049751, 173.76, 0.015279, 0.081678, 0.331, 3.4888, 0.20957, 833.11, 0.05, 8.4973,0.0079148,4.0988,0.039365
4464, -12.4017, 0.0033827, 0.29065, 1.1756, 0.096939, 0.74248, 0.037475, 0.0063303, 17.776, 0.0032456, 0.083733, 0.0048506, 0.0015394, 0.1653, 1.7776, 0.30476, 41.963, 0.18685, 32.724,0.00090426,0.68553,0.021454
4465, -12.4040, 0.0010298, 0.011235, 3.0209, 2.4347, 4.2374, 0.017614, 0.055126, 450.56, 0.0042302, 486.3, 0.018466, 0.0018103, 0.027825, 6.0048, 0.38839, 156.93, 36.226, 0.053692,0.00050869,217.4,0.0043461
4466, -12.4044, 4.5989, 9.5154, 0.19634, 0.26701, 0.46107, 414.63, 0.068774, 0.025136, 0.24845, 40.185, 0.13921, 0.17403, 0.66082, 21.759, 4.554, 1.2297, 1.9486, 1.0257,0.0054702,16.41,0.015965
