Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
1542, -7.8361, 1.0299, 0.0087504, 0.013802, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.7018, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 5.0586
1543, -7.8362, 1.0299, 0.0087504, 0.020163, 0.35374, 1.2117, 0.081041, 0.0023098, 168.85, 0.29942, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,1000,2.6985, 1e-26, 4.8695
1544, -7.8363, 1.0299, 0.0052145, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.59317, 2.9566, 0.10003, 468.37, 2.7166,1.355, 1e-26,987.18,3.3588, 1e-26, 4.8695
1545, -7.8370, 1.0299, 0.0087504, 0.015641, 0.29182, 1.0502, 0.081041, 0.0023098, 168.85, 0.30168, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 776.66, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1546, -7.8371, 1.5183, 0.012156, 0.015641, 0.18847, 1.0502, 0.073977, 0.0026102, 168.85, 0.5727, 70.323, 1.2346, 3.049, 0.32897, 2.7481, 0.16116, 535.47, 1.7047,1.1045, 1e-26,987.18,3.7353, 1e-26, 2.8054
1547, -7.8372, 1.0299, 0.0087504, 0.017651, 0.35374, 1.0502, 0.079335, 0.0026102, 118.9, 0.39197, 48.525, 1.8127, 4.6024, 0.64513, 2.6782, 0.10033, 535.47, 2.7166,1.355, 1e-26,987.18,2.6379, 1e-26, 3.6195
1548, -7.8375, 1.0299, 0.0087504, 0.014657, 0.5059, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 55.023, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 2.1809,1.355, 1e-26,728.63,2.6379, 1e-26, 4.8695
1549, -7.8377, 1.0299, 0.0087504, 0.015641, 0.18437, 1.0502, 0.081041, 0.0017189, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.53974, 2.9566, 0.16116, 529.42, 2.7166,1.355, 1e-26,987.18,1.8249, 1e-26, 6.0561
1550, -7.8377, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0029214, 168.85, 0.2929, 48.071, 1.4266, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,506.61,2.6985, 1e-26, 6.1356
1551, -7.8378, 1.0299, 0.0087504, 0.015641, 0.35374, 0.67898, 0.080604, 0.0022312, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.13602, 667.6, 3.775,1.355, 1e-26,758.97,2.6985, 1e-26, 4.8695
1552, -7.8380, 1.0299, 0.0087504, 0.01, 0.18865, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 4.9163, 0.64513, 2.9566, 0.092992, 535.47, 2.7166,1.355, 1e-26,1000,1.6007, 1e-26, 4.8695
1553, -7.8382, 1.0299, 0.011869, 0.015641, 0.35374, 1.0502, 0.081041, 0.0018513, 174.92, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.19262, 767.24, 3.775,1.355, 1e-26,987.18,3.6054, 1e-26, 4.8695
1554, -7.8386, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0018255, 168.85, 0.2929, 48.525, 1.2379, 2.844, 0.64513, 3.8434, 0.16116, 511.85, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1555, -7.8388, 1.0299, 0.0087504, 0.015641, 0.41612, 1.0502, 0.081041, 0.0032774, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1556, -7.8390, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.001262, 168.85, 0.35706, 45.507, 1.2379, 4.6024, 0.88197, 2.9566, 0.16116, 535.47, 3.775,0.87352, 1e-26,907.3,2.6985, 1e-26, 4.8695
1557, -7.8395, 1.0299, 0.0092163, 0.015641, 0.35374, 1.0502, 0.083666, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.18628, 535.47, 3.775,1.6072, 1e-26,987.18,2.6985, 1e-26, 5.6119
1558, -7.8415, 0.92768, 0.0087504, 0.011209, 0.35374, 1.0502, 0.11854, 0.0026102, 193.14, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 414.89, 1.9848,1.355, 1e-26,786.26,2.6379, 1e-26, 4.8695
1559, -7.8415, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 3.1521, 0.09986, 560.96, 2.7166,1.7197, 1e-26,987.18,2.5552, 1e-26, 4.8695
1560, -7.8423, 0.54724, 0.0087504, 0.015641, 0.37802, 1.0502, 0.055118, 0.0026102, 221.35, 0.39197, 48.525, 0.80994, 4.6024, 0.9151, 4.3798, 0.16116, 535.47, 2.7166,1.4939, 1e-26,987.18,2.6379, 1e-26, 4.8695
1561, -7.8427, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.8669, 2.9566, 0.16116, 425.25, 3.775,1.355, 1e-26,605.15,2.6985, 1e-26, 3.7768
1562, -7.8438, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.12034, 0.0028931, 151.21, 0.39197, 48.525, 1.2379, 5.0979, 0.64513, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,987.18,2.6379, 1e-26, 6.5729
1563, -7.8442, 1.0299, 0.010213, 0.015641, 0.21863, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.15214, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1564, -7.8443, 1.0299, 0.0087504, 0.021826, 0.28442, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.40393, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,3.4824, 1e-26, 5.2189
1565, -7.8447, 0.72551, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0017824, 168.85, 0.30928, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 359.74, 3.775,1.355, 1e-26,1000,3.4492, 1e-26, 4.8695
1566, -7.8453, 1.254, 0.0087504, 0.019113, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 0.91624, 4.6024, 0.42006, 2.9566, 0.16116, 535.47, 3.775,1.299, 1e-26,987.18,2.6985, 1e-26, 5.7615
1567, -7.8471, 1.428, 0.012156, 0.015641, 0.18847, 1.0502, 0.094679, 0.0026102, 168.85, 0.47798, 48.525, 1.2346, 3.049, 0.42781, 2.0072, 0.16116, 535.47, 1.7087,1.355, 1e-26,1000,3.7353, 1e-26, 4.8695
1568, -7.8486, 1.3622, 0.0087504, 0.01, 0.35374, 1.4202, 0.10247, 0.0023098, 168.85, 0.2929, 55.893, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 3.0497
1569, -7.8489, 1.0299, 0.0047184, 0.01, 0.31901, 1.0502, 0.12028, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.13878, 535.47, 2.7166,1.7685, 1e-26,987.18,2.6379, 1e-26, 4.8695
1570, -7.8493, 1.0299, 0.0087504, 0.013882, 0.35374, 0.57164, 0.081041, 0.0021329, 162.45, 0.2929, 48.525, 1.2379, 4.6024, 0.70979, 2.9566, 0.15299, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1571, -7.8515, 1.0299, 0.0087504, 0.022193, 0.35374, 1.0502, 0.081041, 0.0034095, 168.85, 0.25244, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 4.0112,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1572, -7.8524, 1.0299, 0.0087504, 0.020796, 0.35374, 1.3692, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.001, 4.6024, 0.37156, 2.9566, 0.18705, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1573, -7.8528, 1.2417, 0.0087504, 0.016765, 0.35374, 0.63498, 0.081041, 0.0023098, 168.85, 0.2929, 51.287, 1.2379, 4.6024, 0.64513, 1.6838, 0.16116, 535.47, 3.775,1.355, 1e-26,1000,2.6985, 1e-26, 4.8695
1574, -7.8553, 0.92597, 0.0087504, 0.015641, 0.35374, 1.0502, 0.092223, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 378.5, 3.775,1.0966, 1e-26,987.18,3.8112, 1e-26, 5.2714
1575, -7.8559, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 45.39, 1.8195, 4.6024, 0.64513, 1.8268, 0.16116, 611.3, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1576, -7.8567, 1.0299, 0.0087504, 0.015641, 0.35374, 0.70834, 0.081041, 0.0036375, 168.85, 0.41783, 63.773, 1.2379, 3.5627, 0.84535, 2.9566, 0.16116, 535.47, 2.7166,1.6149, 1e-26,987.18,2.6379, 1e-26, 4.8695
1577, -7.8588, 0.60724, 0.0087504, 0.015641, 0.45526, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.0905, 4.6024, 0.64513, 2.9566, 0.16116, 733.72, 3.775,1.0129, 1e-26,987.18,2.6985, 1e-26, 4.8695
1578, -7.8595, 1.0299, 0.0087504, 0.015641, 0.45292, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1579, -7.8596, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.097968, 0.0023036, 168.85, 0.39197, 48.525, 1.2379, 2.6443, 0.64513, 2.9566, 0.2349, 771.51, 2.1375,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1580, -7.8602, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.076292, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 1.741, 0.16116, 269.18, 3.775,1.5483, 1e-26,987.18,2.6985, 1e-26, 4.8695
1581, -7.8603, 1.3482, 0.010957, 0.015641, 0.35374, 1.0502, 0.074917, 0.0026102, 168.85, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.088283, 701.39, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1582, -7.8613, 1.428, 0.012156, 0.013904, 0.18847, 1.0502, 0.081041, 0.0036923, 159.7, 0.5727, 64.009, 1.2346, 1.689, 0.35783, 2.003, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,3.7353, 1e-26, 2.7411
1583, -7.8613, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0014234, 115.33, 0.26354, 48.525, 1.2379, 3.2844, 0.64513, 2.7825, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1584, -7.8617, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.33986, 52.529, 1.2379, 4.6024, 0.36931, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1585, -7.8621, 1.0299, 0.0087504, 0.018395, 0.35374, 1.0502, 0.081041, 0.0026102, 102, 0.5727, 48.525, 1.3727, 5.5613, 0.91392, 2.2989, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1586, -7.8623, 1.0299, 0.0087504, 0.010986, 0.35374, 1.0502, 0.081041, 0.0023326, 168.85, 0.2929, 48.525, 1.0707, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.5362, 1e-26,987.18,4.0208, 1e-26, 4.6764
1587, -7.8634, 1.0299, 0.0087504, 0.01, 0.26413, 1.0502, 0.10152, 0.0023098, 180.61, 0.2929, 48.525, 0.66809, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,1000,2.6985, 1e-26, 4.8695
1588, -7.8634, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0030617, 184.1, 0.2929, 48.525, 1.2379, 3.2025, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.4265, 1e-26,667.79,2.0153, 1e-26, 6.2446
1589, -7.8637, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.055421, 0.0026102, 168.85, 0.5727, 48.525, 1.6795, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.2011, 1e-26,987.18,2.6379, 1e-26, 6.9568
1590, -7.8642, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 210.98, 0.2929, 48.525, 1.2379, 4.3701, 0.50346, 2.9566, 0.16116, 770.97, 3.775,1.554, 1e-26,696.19,2.0023, 1e-26, 4.8695
1591, -7.8646, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0030357, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1592, -7.8648, 1.0299, 0.0049582, 0.015641, 0.39099, 1.0502, 0.11366, 0.0026102, 134.18, 0.5727, 72.322, 1.3727, 5.5613, 0.64513, 2.5042, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 2.56
1593, -7.8664, 1.0299, 0.0087504, 0.015641, 0.34824, 1.0502, 0.040796, 0.0026102, 168.85, 0.50224, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,0.71071, 1e-26,987.18,1.6275, 1e-26, 4.8695
1594, -7.8668, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 189.23, 0.369, 48.525, 1.2379, 4.6024, 0.69589, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1595, -7.8678, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 199.1, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1596, -7.8686, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 214.45, 0.32653, 48.525, 1.2379, 2.3895, 0.90912, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,987.18,2.5102, 1e-26, 4.8695
1597, -7.8687, 1.428, 0.012156, 0.023031, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2346, 3.049, 0.35783, 2.7481, 0.22947, 292.99, 1.3862,1.355, 1e-26,987.18,3.7353, 1e-26, 4.8695
1598, -7.8688, 1.0058, 0.0055066, 0.015641, 0.27249, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 5.1032, 0.78496, 2.936, 0.16116, 535.47, 2.7166,1.355, 1e-26,987.18,1.5595, 1e-26, 6.4854
1599, -7.8689, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 91.833, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.4384, 1e-26,987.18,2.6379, 1e-26, 4.8695
1600, -7.8695, 1.1528, 0.0087504, 0.015641, 0.35374, 0.53003, 0.081041, 0.0023098, 127.84, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 3.986, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1601, -7.8700, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.38965, 2.9566, 0.22005, 385.94, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.0779
1602, -7.8704, 1.0299, 0.0087504, 0.01, 0.35374, 1.5602, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.1333, 4.6024, 0.64513, 2.9566, 0.16116, 553, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.4426
1603, -7.8714, 1.0299, 0.0087504, 0.015641, 0.45807, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,845.09,2.6379, 1e-26, 5.5468
1604, -7.8715, 1.0177, 0.011342, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.39197, 48.525, 1.0355, 4.6024, 0.68898, 1.4926, 0.097467, 575.45, 2.7166,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1605, -7.8715, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.079813, 0.0023098, 126.93, 0.2929, 48.525, 1.5118, 4.6024, 0.64513, 4.1447, 0.16148, 477.56, 3.775,1.355, 1e-26,987.18,2.9788, 1e-26, 4.8695
1606, -7.8736, 1.0299, 0.011296, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 5.4222, 0.86367, 2.9566, 0.16116, 535.47, 3.775,1.5374, 1e-26,744.36,2.6985, 1e-26, 4.8695
1607, -7.8774, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.062165, 0.0023098, 168.85, 0.2929, 48.525, 1.5599, 3.3215, 0.64513, 2.8214, 0.16116, 535.47, 3.775,0.69738, 1e-26,987.18,2.6985, 1e-26, 6.5573
1608, -7.8780, 1.0299, 0.0054842, 0.015641, 0.35374, 1.0502, 0.054438, 0.0026102, 168.85, 0.62943, 48.525, 1.1636, 5.5613, 0.47665, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1609, -7.8781, 1.3208, 0.0086457, 0.010087, 0.35374, 1.3154, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 4.0313, 0.13399, 642.92, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1610, -7.8784, 1.0299, 0.0087504, 0.016387, 0.35374, 1.5295, 0.081041, 0.0024059, 168.85, 0.2929, 48.525, 1.2379, 5.847, 0.76505, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,976.95,2.6985, 1e-26, 4.8695
1611, -7.8785, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.088029, 535.47, 1.9848,1.7113, 1e-26,1000,2.6379, 1e-26, 4.8695
1612, -7.8786, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.2036, 3.0409, 0.75705, 2.7481, 0.16116, 713.05, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1613, -7.8789, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.082244, 0.0026102, 168.85, 0.5727, 48.525, 0.80125, 5.5613, 0.64513, 2.9098, 0.16116, 378.18, 1.9848,1.355, 1e-26,495.68,2.6379, 1e-26, 6.8581
1614, -7.8789, 1.0299, 0.0066014, 0.015641, 0.21516, 0.66874, 0.081041, 0.0023098, 171.83, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1615, -7.8791, 0.74748, 0.0087504, 0.015641, 0.35374, 1.4266, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.14022, 535.47, 3.775,1.203, 1e-26,987.18,2.6985, 1e-26, 5.1597
1616, -7.8802, 1.0299, 0.011177, 0.015641, 0.35374, 1.0502, 0.043977, 0.0030641, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1617, -7.8803, 1.428, 0.0087138, 0.018611, 0.16679, 0.6419, 0.081041, 0.0026102, 168.85, 0.5727, 58.966, 1.2346, 3.049, 0.35783, 2.7481, 0.16116, 293.09, 1.7047,1.355, 1e-26,987.18,5.5608, 1e-26, 4.8695
1618, -7.8808, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.10838, 0.0023098, 170.82, 0.2929, 48.525, 1.0218, 3.4147, 0.64513, 2.6446, 0.16116, 535.47, 3.775,0.87826, 1e-26,965.02,1.603, 1e-26, 4.8695
1619, -7.8815, 1.0299, 0.0087504, 0.013066, 0.35711, 0.95729, 0.10234, 0.0023098, 168.85, 0.28849, 48.525, 1.2379, 4.6024, 0.47126, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,1000,2.844, 1e-26, 4.8695
1620, -7.8839, 1.4678, 0.0087504, 0.015641, 0.49579, 1.0502, 0.046817, 0.0026102, 193.67, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 643.43, 2.7166,1.9427, 1e-26,987.18,2.6379, 1e-26, 4.8695
1621, -7.8846, 1.0299, 0.012373, 0.015641, 0.35374, 1.0502, 0.051816, 0.0026102, 250.48, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1622, -7.8866, 1.0299, 0.0087504, 0.015641, 0.52154, 1.5213, 0.081041, 0.0026102, 153.33, 0.5727, 52.714, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 498.31, 1.9848,1.355, 1e-26,827.77,2.6379, 1e-26, 4.8695
1623, -7.8871, 1.3048, 0.017545, 0.015641, 0.18847, 1.0502, 0.081041, 0.0026102, 168.85, 0.47603, 48.525, 0.77729, 3.0306, 0.35783, 2.7481, 0.16116, 535.47, 1.7047,1.355, 1e-26,1000,2.1601, 1e-26, 4.8695
1624, -7.8873, 1.0299, 0.010395, 0.015641, 0.46972, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.78723, 2.9566, 0.16116, 535.47, 3.775,1.4672, 1e-26,987.18,2.6985, 1e-26, 4.8695
1625, -7.8874, 1.0121, 0.0087504, 0.015641, 0.35374, 0.60723, 0.081041, 0.0026102, 168.85, 0.5727, 57.509, 1.3727, 5.5613, 0.64513, 2.7481, 0.2081, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1626, -7.8881, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.11886, 0.0019799, 178.18, 0.39197, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.19827, 338.84, 2.7166,1.355, 1e-26,776.98,3.5463, 1e-26, 4.8695
1627, -7.8896, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 3.4354, 0.64513, 2.8292, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,3.7318, 1e-26, 4.8695
1628, -7.8898, 1.0299, 0.0087504, 0.011731, 0.35374, 1.2588, 0.081041, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1629, -7.8900, 1.0299, 0.0087504, 0.015641, 0.33736, 1.0502, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 535.47, 1.9848,1.355, 1e-26,987.18,2.6379, 1e-26, 7.1885
1630, -7.8904, 1.0299, 0.0087504, 0.015641, 0.17979, 1.0502, 0.11078, 0.0026102, 168.85, 0.39197, 44.587, 1.2379, 5.7943, 0.58519, 2.9566, 0.16116, 642.24, 2.7166,1.355, 1e-26,1000,2.4304, 1e-26, 4.8695
1631, -7.8906, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.11587, 0.0023098, 168.85, 0.2929, 48.525, 1.2379, 5.4844, 0.64513, 2.7057, 0.16116, 535.47, 3.775,1.355, 1e-26,987.18,3.5766, 1e-26, 4.8695
1632, -7.8911, 0.91511, 0.0087504, 0.015641, 0.35374, 0.62883, 0.081041, 0.0016648, 168.85, 0.39197, 46.756, 1.3569, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,987.18,2.3963, 1e-26, 4.8695
1633, -7.8912, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 212.03, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 693.95, 1.9848,1.1594, 1e-26,987.18,2.6379, 1e-26, 5.8073
1634, -7.8914, 1.1908, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 168.85, 0.43254, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 2.2032,1.355, 1e-26,987.18,2.6379, 1e-26, 4.8695
1635, -7.8919, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.088273, 0.0026102, 168.85, 0.35675, 48.525, 1.2379, 4.6024, 0.64513, 2.9566, 0.16116, 535.47, 2.7166,1.355, 1e-26,978.84,2.6379, 1e-26, 4.8695
1636, -7.8924, 1.0299, 0.0087504, 0.015641, 0.35374, 1.0502, 0.081041, 0.0026102, 110.33, 0.44726, 62.947, 1.2379, 4.1209, 0.64513, 2.9566, 0.16116, 710.36, 2.7166,1.355, 1e-26,987.18,2.8572, 1e-26, 6.0378
1637, -7.8934, 1.0299, 0.0087504, 0.01, 0.35374, 1.0502, 0.063005, 0.0021343, 107.3, 0.2929, 47.379, 0.75541, 4.6024, 0.93813, 2.9566, 0.17762, 707.43, 3.775,1.355, 1e-26,987.18,2.6985, 1e-26, 4.8695
1638, -7.8936, 1.0299, 0.0077238, 0.015641, 0.35374, 1.0502, 0.081041, 0.0022811, 168.85, 0.2929, 65.425, 1.2379, 4.6024, 0.64513, 2.8951, 0.16116, 535.47, 3.775,1.2461, 1e-26,1000,2.6985, 1e-26, 2.565
1639, -7.8940, 1.0299, 0.0087504, 0.01, 0.35374, 1.0502, 0.081041, 0.0026102, 105.52, 0.5727, 48.525, 1.1211, 3.651, 0.64513, 2.5451, 0.16116, 608.39, 1.9848,1.2544, 1e-26,684.15,2.6379, 1e-26, 4.8695
1640, -7.8949, 1.0299, 0.010017, 0.015641, 0.35374, 0.6786, 0.081041, 0.0026102, 168.85, 0.5727, 48.525, 1.3727, 5.5613, 0.64513, 2.7481, 0.16116, 744.93, 1.9848,1.355, 1e-26,987.18,3.5365, 1e-26, 7.077
