timePoints,preCluster,postCluster,pre,post
26.6,31.54423392369753,42.95040573659197,100.52258994705113,300.3873301118041
26.700000000000003,31.544234359252357,42.95040579307679,100.52259032910115,300.3873301164124
26.8,31.54423477060897,42.95040584904827,100.52259068992423,300.38733012097885
26.900000000000002,31.54423515999411,42.95040590479167,100.52259103147368,300.3873301255268
27.0,31.544235529568656,42.950405960556374,100.52259135564505,300.3873301300762
27.1,31.544235881445246,42.950406016558595,100.52259166429161,300.38733013464486
27.200000000000003,31.544236217706032,42.95040607298396,100.52259195923986,300.38733013924787
27.3,31.544236540420233,42.95040612999023,100.52259224230505,300.3873301438979
27.400000000000002,31.54423685166198,42.95040618770987,100.52259251530674,300.38733014860566
27.5,31.54423715352787,42.95040624611557,100.52259278008418,300.387330153369
27.6,31.54423744057281,42.95040630044148,100.5225930318609,300.3873301577996
27.700000000000003,31.5442377038946,42.95040635382256,100.52259326282764,300.3873301621527
27.8,31.54423795431105,42.95040640596237,100.52259348247435,300.38733016640407
27.900000000000002,31.544238192224576,42.95040645651804,100.52259369115421,300.38733017052573
28.0,31.54423841794613,42.95040650510151,100.52259388914013,300.3873301744859
28.1,31.544238631703863,42.95040655128074,100.52259407663252,300.3873301782493
28.200000000000003,31.544238833651907,42.95040659458092,100.52259425376678,300.3873301817771
28.3,31.54423902387908,42.95040663448573,100.52259442062112,300.3873301850272
28.400000000000002,31.544239202417625,42.95040667043854,100.52259457722403,300.38733018795403
28.5,31.544239369251954,42.95040670184364,100.52259472356216,300.38733019050915
28.6,31.544239525464302,42.950406728182614,100.52259486058418,300.38733019265004
28.700000000000003,31.544239674459043,42.950406758882224,100.52259499127376,300.3873301951493
28.8,31.544239813773448,42.95040678692405,100.52259511347293,300.3873301974321
28.900000000000002,31.544239943731874,42.95040681228542,100.52259522746621,300.3873301994968
29.0,31.544240064700656,42.950406834980505,100.52259533357488,300.38733020134464
29.1,31.54424017709884,42.950406855064436,100.52259543216645,300.38733020298065
29.200000000000003,31.544240281409028,42.95040687263745,100.52259552366421,300.38733020441305
29.3,31.54424037818815,42.950406887849,100.5225956085565,300.38733020565445
29.400000000000002,31.544240468078208,42.95040690090192,100.52259568740638,300.3873302067217
29.5,31.54424055181708,42.950406912056465,100.52259576086091,300.38733020763635
29.6,31.544240630130492,42.95040692163454,100.52259582955648,300.38733020842517
29.700000000000003,31.544240702674088,42.95040693002378,100.52259589319127,300.38733020912014
29.8,31.544240770479817,42.95040693738195,100.52259595267019,300.38733020973035
29.900000000000002,31.544240834103604,42.950406944121255,100.5225960084808,300.3873302102885
30.0,31.544240894094788,42.95040695059258,100.52259606110488,300.38733021082004
