Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eLoop, eDF, kfdd, stimUpSR, S0, R0, X0, kfcm, krcm, eCA, kclus
5881, -77.1600, 0.0012745, 477, 2.17, 0.028351, 0.63408, 1.9182, 0.0047726, 0.014311, 0.039282, 851.95, 0.70565, 0.0034481, 0.15723, 20.997, 7.2522, 0.46928, 3.211, 0.5906,1.2012e-05,86.502,0.0044785
5882, -77.1760, 0.01321, 0.75405, 0.66153, 1.3945, 4.3215, 30.479, 0.021998, 944.02, 3.9528, 0.12967, 0.0059354, 0.03969, 0.18804, 16.461, 0.045103, 440.41, 0.30291, 7.1025,0.00016308,9.3518,0.10724
5883, -77.2640, 0.0018293, 0.021208, 5.6448, 3.8353, 0.0010899, 108.13, 0.016713, 3.1904, 0.032337, 425.95, 0.017852, 0.0054446, 0.064269, 8.7053, 0.010164, 0.86731, 1.3232, 0.059611,3.2578e-05,1.0423,0.0091387
5884, -77.4445, 0.087732, 0.0095759, 6.7314, 0.085487, 0.0058691, 5.3426, 0.064804, 7.857, 0.036509, 3.8117, 0.0011763, 0.67476, 0.20732, 54.112, 0.0017888, 2.0911, 0.77743, 0.087287,3.3639e-05,398.43,0.012563
5885, -77.4752, 2.1242, 2.9578, 0.24405, 0.053857, 0.004885, 4.8526, 0.19003, 0.011761, 1.5922, 0.20544, 0.033395, 0.0019401, 0.030876, 17.025, 0.071555, 22.48, 0.056729, 1.1378,0.00062883,0.1998,0.0029518
5886, -77.9813, 0.011729, 0.90566, 0.66153, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.17435, 0.0042714, 0.066946, 0.12898, 16.461, 0.078011, 440.41, 0.13676, 8.0956,0.00016308,8.7301,0.11398
5887, -78.1478, 0.012061, 8.5653, 1.0512, 1.217, 1.6968, 20.322, 0.022502, 2.8124, 0.59205, 885.62, 0.07206, 0.032736, 0.3779, 2.8789, 0.017672, 81.705, 3.5247, 0.28901,6.2082e-05,1.5593,0.02669
5888, -78.1486, 0.011729, 0.90566, 0.66153, 1.522, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.079491, 440.41, 0.15847, 7.1025,9.5795e-05,9.3518,0.10724
5889, -78.2703, 0.011729, 0.90566, 0.66153, 0.72174, 5.7239, 30.479, 0.022977, 881.75, 1.3729, 0.12929, 0.0056354, 0.066946, 0.12898, 16.461, 0.0539, 440.41, 0.15847, 7.1025,0.00016308,9.3518,0.10724
5890, -78.3848, 0.011729, 0.90566, 0.5263, 1.1548, 8.4427, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.066946, 0.12898, 16.261, 0.0539, 565.52, 0.13516, 2.9992,0.00016308,9.3518,0.10724
5891, -78.4920, 0.011729, 0.4679, 0.66153, 1.3945, 5.7239, 21.278, 0.022977, 1000, 2.0606, 0.12967, 0.0059354, 0.069277, 0.12898, 16.027, 0.037239, 440.41, 0.15847, 7.1025,0.00018379,9.3518,0.10724
5892, -78.6416, 0.011729, 0.90566, 0.5263, 1.3945, 5.7239, 17.104, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.085715, 16.461, 0.051155, 675.22, 0.13516, 5.251,9.4049e-05,9.3518,0.10741
5893, -78.6955, 0.011729, 0.74304, 0.63422, 1.3945, 5.7239, 30.479, 0.022977, 1000, 2.0606, 0.12967, 0.0045856, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.11643, 5.251,0.00024237,6.9296,0.10724
5894, -78.7196, 0.014009, 0.90566, 0.66153, 0.97999, 5.7239, 30.479, 0.013265, 881.75, 2.8455, 0.12967, 0.0059354, 0.066946, 0.12898, 13.263, 0.0539, 440.41, 0.16524, 7.1025,0.00016308,9.3518,0.10724
5895, -78.7238, 0.0053428, 0.0077343, 0.11734, 0.021957, 0.0013335, 1.3493, 0.07178, 0.010157, 0.017886, 0.31836, 0.027208, 0.060416, 0.11504, 85.439, 0.021322, 44.093, 3.2738, 0.10437,0.0031249,229.28,0.86752
5896, -78.7351, 0.012689, 0.90566, 0.5263, 1.9034, 8.4427, 22.279, 0.018719, 881.75, 1.438, 0.12764, 0.0064561, 0.066946, 0.071417, 21.572, 0.073552, 565.52, 0.13516, 3.0261,0.00016308,10.63,0.093507
5897, -78.8574, 0.011729, 0.90566, 0.66153, 1.3945, 4.7921, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 11.032, 0.079611, 445.05, 0.15847, 7.1025,0.00016308,9.2594,0.054471
5898, -78.8945, 0.011729, 0.90566, 0.5263, 1.1364, 8.4427, 24.923, 0.022977, 881.75, 1.7646, 0.11616, 0.0052795, 0.066946, 0.11343, 16.461, 0.0539, 565.52, 0.11544, 2.9992,0.00016308,9.1012,0.10724
5899, -78.9958, 0.011729, 0.90566, 0.5263, 0.93908, 5.9719, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12059, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.10724
5900, -79.1782, 0.048723, 0.02424, 0.74051, 0.39344, 0.0014853, 18.685, 0.070513, 0.17988, 0.023695, 9.497, 0.0022297, 0.0042404, 0.0119, 30.362, 1.6056, 0.59921, 0.91548, 0.082123,0.00057467,0.11603,0.26242
5901, -79.2924, 0.01291, 0.90566, 0.7014, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.071319, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.10724
5902, -79.3157, 0.016165, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.036754, 0.12898, 16.461, 0.0539, 504.36, 0.13516, 2.9992,0.00016308,9.3518,0.14478
5903, -79.3570, 0.011729, 0.63775, 0.66153, 1.3945, 5.7239, 30.479, 0.021728, 881.75, 2.0606, 0.11659, 0.0068196, 0.066946, 0.12898, 16.122, 0.0539, 440.41, 0.15847, 6.1821,0.00016308,9.3518,0.10724
5904, -79.4225, 0.011729, 0.90566, 0.36163, 1.0435, 5.7239, 34.923, 0.022977, 881.75, 2.8476, 0.12967, 0.0059354, 0.066946, 0.12898, 13.869, 0.0539, 753.43, 0.13516, 5.251,0.00022422,9.3518,0.10724
5905, -79.4538, 0.011729, 0.90566, 0.5263, 1.2341, 10, 21.324, 0.022977, 881.75, 1.438, 0.16069, 0.0061507, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 2.9992,0.00016308,9.3518,0.14912
5906, -79.4657, 3.4402, 0.15773, 6.1471, 0.82377, 0.62065, 3.9816, 0.082679, 0.16826, 0.77619, 0.42105, 0.018798, 0.0046875, 0.015415, 4.1794, 0.19625, 0.15084, 0.078705, 2.0826,9.7493e-05,6.0069,0.28994
5907, -79.5783, 0.0024786, 0.0020357, 6.3812, 3.0485, 0.068397, 0.14931, 2.8381, 0.010613, 0.049648, 0.40057, 0.0068286, 0.027184, 0.11201, 54.735, 0.0032403, 96.889, 4.8149, 2.0901,0.00054994,308.81,0.61473
5908, -79.7102, 0.011729, 0.90566, 0.67561, 1.3945, 5.7239, 30.479, 0.015914, 881.75, 3.057, 0.12967, 0.0059354, 0.066946, 0.12898, 18.125, 0.060727, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.081367
5909, -79.7206, 0.84299, 0.1368, 5.5558, 0.053148, 1.0537, 6.8361, 0.001748, 3.1394, 0.53704, 31.635, 0.014491, 0.01324, 0.044594, 1.099, 0.0015672, 1.4208, 0.10787, 0.25578,0.00035684,0.12146,0.022097
5910, -79.9651, 0.011729, 0.90566, 0.5263, 1.9034, 10, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 698.27, 0.16622, 2.9992,9.9789e-05,10.288,0.15819
5911, -79.9817, 0.27853, 21.308, 2.7814, 0.90972, 0.63469, 104.66, 0.22024, 0.02478, 0.0035974, 0.61097, 0.0098881, 0.12153, 0.11608, 3.4534, 6.7391, 2.305, 0.4572, 0.81816,1.9022e-05,91.523,0.0029304
5912, -80.0277, 0.011729, 0.90566, 0.32781, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.1561, 0.12967, 0.0072223, 0.066946, 0.12898, 16.461, 0.070135, 786.11, 0.12274, 5.251,0.00016308,9.3518,0.10724
5913, -80.0299, 0.011729, 0.90566, 0.66153, 0.85744, 5.7239, 30.479, 0.023167, 881.75, 2.0606, 0.077698, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 440.41, 0.15847, 7.1025,0.00016308,6.3319,0.10724
5914, -80.1599, 0.011328, 0.45659, 0.66153, 1.3945, 3.2647, 30.479, 0.022977, 881.75, 1.4132, 0.12967, 0.0059354, 0.076559, 0.12898, 16.461, 0.0539, 440.41, 0.15847, 7.1025,0.00023347,9.3518,0.10724
5915, -80.2181, 0.011729, 0.74815, 0.46382, 1.0589, 6.6113, 30.479, 0.022977, 881.75, 2.121, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.080596, 339.39, 0.15847, 7.1025,0.00016308,9.3518,0.10724
5916, -80.2713, 1.4553, 562.3, 0.21172, 0.010035, 0.0086483, 0.01922, 2.0834, 1.346, 0.065609, 0.31385, 0.0035509, 0.0056732, 0.017143, 40.843, 0.011396, 815.9, 0.86474, 3.3949,0.00013484,43.033,0.01151
5917, -80.5040, 0.011729, 0.90566, 0.5263, 1.9034, 9.4843, 21.324, 0.022977, 881.75, 1.3444, 0.12764, 0.0064561, 0.045225, 0.12898, 23.22, 0.0539, 707.23, 0.13516, 2.9992,0.00016308,9.3518,0.10724
5918, -80.6773, 0.0037652, 0.0014051, 1.4243, 0.47701, 0.010051, 0.56389, 2.6418, 9.8326, 0.094422, 0.083888, 0.17014, 0.0029453, 0.2182, 1.3129, 0.061014, 43.581, 3.0275, 4.684,0.00093738,26.321,0.0052114
5919, -80.7094, 2.1977, 0.57444, 0.82875, 0.30876, 0.42735, 1.4892, 8.1121, 3.9025, 0.049261, 0.26348, 0.54393, 0.0010653, 0.36484, 47.858, 0.0022059, 23.897, 2.3508, 0.095515,0.0020377,1.0749,0.023026
5920, -80.9766, 0.01121, 0.90566, 0.5263, 0.82753, 5.5807, 30.479, 0.022977, 901.37, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.10724
5921, -81.0327, 1.7049, 639.08, 2.1001, 4.3622, 0.071135, 0.024383, 0.24012, 164.72, 0.0044806, 268.56, 0.25822, 0.22651, 0.010906, 18.676, 0.036706, 5.2499, 1.811, 2.8791,6.6124e-05,122.89,0.0092475
5922, -81.1109, 0.014829, 0.90566, 0.5263, 1.8184, 5.7239, 41.858, 0.022977, 655.47, 2.0606, 0.12967, 0.0032069, 0.066946, 0.12898, 16.461, 0.059916, 565.52, 0.18892, 5.251,0.00016308,9.3518,0.10724
5923, -81.1794, 0.0025714, 0.31544, 0.952, 5.5764, 0.01719, 287.34, 8.792, 4.0598, 0.023989, 16.739, 0.044104, 0.34043, 0.010438, 9.2971, 0.62929, 282.08, 0.055151, 0.36297,0.00021926,79.366,0.57352
5924, -81.1987, 4.3527, 0.61115, 0.40107, 1.5185, 6.9297, 98.059, 2.6161, 43.45, 0.0020294, 1.6922, 0.12399, 0.85631, 0.01082, 55.595, 0.0033065, 19.868, 0.056686, 0.67561,6.5088e-05,23.806,0.036618
5925, -81.4309, 0.016816, 0.90566, 0.70559, 1.6636, 3.6374, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 15.568, 0.0539, 565.52, 0.13516, 5.251,0.00010627,9.3518,0.10724
5926, -81.5646, 2.9877, 0.095347, 2.1057, 1.3898, 4.4257, 0.12657, 0.21932, 8.6896, 0.0023754, 4.2736, 0.0046177, 0.88137, 0.0579, 2.2557, 0.0024244, 3.7102, 1.457, 0.31943,0.0034972,0.38617,0.22873
5927, -81.5724, 0.011729, 0.90566, 0.5263, 1.1532, 8.4427, 21.324, 0.022977, 881.75, 1.4786, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 2.9992,0.00018904,9.3518,0.071808
5928, -81.6425, 1.8106, 0.068701, 0.26489, 0.039289, 0.0031692, 5.2293, 0.0025806, 0.029948, 0.015435, 1.928, 0.065003, 0.026402, 0.082796, 4.1983, 0.0018983, 5.1372, 5.7039, 0.39591,3.0183e-05,11.679,0.0019016
5929, -81.7984, 0.011729, 1.1994, 0.66153, 0.77696, 4.3215, 30.479, 0.021998, 944.02, 2.7137, 0.10063, 0.0059354, 0.066946, 0.0729, 16.461, 0.06555, 440.41, 0.30291, 7.1025,0.00018304,9.1442,0.15527
5930, -81.8536, 0.082927, 0.0024729, 0.9161, 0.37373, 0.0017768, 0.37478, 0.0042454, 13.284, 0.41021, 107.1, 0.24802, 0.092654, 0.061203, 42.773, 0.0054673, 2.9086, 2.7392, 0.64183,2.6565e-05,183.69,0.0021134
5931, -81.9035, 0.011729, 0.90566, 0.45388, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 2.1521, 0.12764, 0.0064669, 0.094307, 0.12898, 16.461, 0.0539, 843.06, 0.13516, 2.8769,0.00016308,9.3518,0.10724
5932, -81.9270, 0.54997, 222.65, 7.349, 0.090681, 0.0042216, 0.060466, 0.0012007, 0.086332, 0.0012877, 12.255, 0.082634, 0.51158, 0.0478, 70.819, 0.32265, 0.27863, 3.2797, 0.069666,0.0094539,4.0197,0.13857
5933, -82.0355, 2.5204, 32.066, 8.9674, 0.14639, 0.052828, 1.9559, 5.9212, 243.46, 2.1144, 958.05, 0.0012428, 0.14954, 0.038914, 12.454, 0.0012869, 13.076, 3.3457, 3.6088,0.0010738,0.12146,0.0016413
5934, -82.2411, 0.01576, 0.90566, 0.5263, 1.3945, 5.7239, 33.409, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00023434,9.3518,0.12322
5935, -82.2608, 0.014729, 0.90566, 0.5263, 1.3945, 5.0012, 16.943, 0.029785, 881.75, 2.0606, 0.12967, 0.0059354, 0.076936, 0.12898, 22.514, 0.047603, 565.52, 0.17005, 5.251,0.00016308,14.024,0.10724
5936, -82.3706, 0.011729, 0.90566, 0.5263, 0.91834, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0049085, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 3.7254,0.00016876,9.3518,0.10724
5937, -82.4780, 0.41372, 4.2352, 0.39571, 0.082716, 0.0020739, 0.018691, 0.058878, 3.2525, 0.0036468, 0.07035, 0.04393, 0.0030778, 0.04254, 55.199, 1.7576, 1.1643, 0.12963, 0.76666,1.154e-05,11.99,0.13026
5938, -82.5561, 0.011729, 0.90566, 0.7265, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.12898, 17.945, 0.0539, 562.62, 0.19057, 5.251,0.00016308,9.3518,0.16045
5939, -82.8092, 0.011729, 0.90566, 0.72034, 1.783, 5.7239, 30.479, 0.022977, 450.72, 2.905, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.10724
5940, -82.9045, 0.0076641, 134.85, 0.29854, 0.029871, 1.1615, 0.05034, 0.054048, 0.34467, 2.7291, 0.23583, 0.051779, 0.095001, 0.043375, 54.058, 5.719, 302.36, 5.3277, 1.9984,0.0027865,14.233,0.25224
5941, -82.9109, 3.1752, 90.113, 2.0379, 0.051442, 0.019172, 1.8821, 0.10163, 0.075443, 0.020349, 0.069846, 0.0023385, 0.031875, 0.22486, 16.798, 0.015777, 63.194, 0.62669, 1.7735,0.00018753,618.74,0.023018
5942, -82.9225, 0.0012557, 0.18071, 1.127, 0.053058, 0.021757, 761.83, 0.0025744, 40.669, 0.003812, 0.40539, 0.0029054, 0.007707, 0.043729, 2.525, 2.8821, 5.3212, 0.29952, 0.18989,0.0046872,12.595,0.014494
5943, -82.9256, 0.011729, 0.90566, 0.66153, 0.73893, 5.7239, 30.479, 0.019468, 993.45, 2.0606, 0.12967, 0.0036118, 0.066946, 0.12898, 16.461, 0.0539, 440.41, 0.15847, 10,0.00016849,8.8757,0.10724
5944, -83.1572, 0.091804, 0.00275, 0.11502, 0.84131, 2.477, 3.1729, 0.0045371, 1.6802, 4.8552, 2.0249, 0.0064797, 0.016274, 0.010785, 93.327, 0.0010741, 53.061, 1.4159, 0.84564,1.2961e-05,340.25,0.025836
5945, -83.1587, 3.5294, 18.21, 9.9679, 0.014063, 4.388, 0.26017, 0.0011246, 0.083176, 0.39248, 78.393, 0.010236, 0.53013, 0.032883, 32.723, 0.026916, 0.42474, 0.15311, 0.1644,1.1736e-05,41.707,0.08886
5946, -83.2495, 0.010356, 2.3274, 0.72613, 2.5744, 0.045451, 0.24038, 2.4885, 27.988, 0.072769, 2.3874, 0.0090863, 0.2677, 0.028936, 3.6627, 3.5223, 11.016, 0.49808, 2.4306,0.00053224,28.945,0.11211
5947, -83.2892, 0.0040828, 3.1363, 2.8028, 0.078436, 0.0048204, 533.22, 0.0010524, 10.66, 1.3751, 0.011467, 0.2773, 0.0015183, 0.095396, 13.488, 4.0271, 19.565, 5.3826, 0.18564,0.00040952,0.91163,0.02436
5948, -83.3577, 0.017102, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 1000, 1.438, 0.14542, 0.0064561, 0.066946, 0.12898, 20.762, 0.0539, 565.52, 0.13516, 2.9992,0.00016308,9.3518,0.10724
5949, -83.5405, 0.011729, 0.90566, 0.5263, 1.3945, 5.7239, 21.909, 0.022977, 771.48, 2.5022, 0.12967, 0.0059354, 0.066946, 0.12898, 16.461, 0.060895, 565.52, 0.13516, 5.251,0.00021234,6.9395,0.10724
5950, -83.5618, 0.016913, 1.1994, 0.97108, 1.3945, 5.8494, 30.479, 0.021998, 944.02, 2.7137, 0.12967, 0.0074953, 0.066946, 0.12898, 16.461, 0.045103, 440.41, 0.33428, 9.1843,0.00016308,13.898,0.10724
5951, -83.6079, 0.017547, 1.1994, 0.66153, 1.3945, 4.3215, 30.479, 0.021998, 944.02, 2.7137, 0.12967, 0.0059354, 0.053259, 0.1672, 16.461, 0.045103, 559.35, 0.36097, 7.1025,0.00016308,9.3518,0.10724
5952, -83.6847, 0.49856, 0.0057237, 1.9334, 0.097586, 0.0010246, 1.2587, 0.40095, 0.25225, 0.007808, 0.030829, 0.041552, 0.31428, 0.83312, 1.3639, 0.0018237, 2.1933, 1.184, 2.0078,0.00061291,372.92,0.0065471
5953, -83.6899, 0.011729, 0.98229, 0.5263, 1.0273, 4.6838, 21.324, 0.034156, 881.75, 1.7963, 0.12764, 0.0064561, 0.033486, 0.12898, 16.461, 0.0539, 565.52, 0.11501, 2.9992,0.00016308,9.3518,0.13053
5954, -83.7477, 1.8303, 342.19, 0.34996, 5.7716, 0.90538, 0.069258, 0.032007, 0.68115, 0.0033625, 55.59, 0.009173, 0.030413, 0.28303, 68.692, 0.041606, 113.42, 1.2221, 0.79124,0.00032273,172.47,0.0074514
5955, -83.7652, 7.3615, 0.022415, 1.9261, 0.45121, 0.057088, 94.387, 0.13817, 22.571, 0.07857, 0.055522, 0.074524, 0.042482, 0.044972, 3.496, 0.0039838, 1.0799, 3.6424, 0.074357,0.0072386,94.164,0.25407
5956, -83.9846, 0.011729, 0.90566, 0.5263, 1.9034, 10, 21.324, 0.022977, 827.02, 1.438, 0.12764, 0.0062719, 0.066946, 0.18127, 16.461, 0.0539, 728.87, 0.13516, 2.2585,0.00016308,8.4467,0.10724
5957, -83.9874, 0.016834, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.01518, 916.44, 2.1015, 0.11671, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 563.48, 0.13516, 3.9749,0.00015621,9.3518,0.10724
5958, -84.2615, 0.011729, 0.90566, 0.51426, 1.0774, 8.4427, 21.324, 0.025536, 881.75, 1.7139, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.049583, 565.52, 0.13516, 2.9031,0.00016308,9.3518,0.12368
5959, -84.3187, 0.011729, 0.84043, 0.5263, 1.9034, 8.4427, 21.324, 0.031046, 1000, 1.438, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 697.99, 0.13516, 2.9992,0.00016308,9.3518,0.10724
5960, -84.3305, 0.011729, 0.71916, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.20166, 2.9992,0.00016308,9.3518,0.13304
5961, -84.5724, 0.016622, 0.90566, 0.47416, 1.9034, 7.8096, 21.324, 0.020569, 881.75, 1.438, 0.06717, 0.0064561, 0.066946, 0.12898, 22.441, 0.0539, 576.55, 0.15917, 2.9992,0.00022758,9.3518,0.10724
5962, -84.5739, 0.0078188, 1.1707, 8.3149, 0.039086, 0.0014408, 0.014922, 0.015212, 0.014179, 0.0044511, 12.746, 0.017186, 0.0012271, 0.072071, 14.27, 0.36008, 0.17759, 0.055223, 0.07755,0.00018733,3.9571,0.0018699
5963, -84.7028, 0.011729, 1.0585, 0.66153, 0.83642, 4.3215, 26.147, 0.021998, 944.02, 2.7137, 0.12967, 0.0059354, 0.066946, 0.12012, 16.461, 0.059772, 440.41, 0.30291, 7.1025,0.00016308,9.3518,0.10724
5964, -84.7531, 0.015145, 0.8539, 0.66153, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.157, 16.461, 0.0539, 455.75, 0.15847, 7.1025,0.00022471,9.3518,0.086513
5965, -84.7667, 0.011729, 0.65376, 0.5263, 2.0726, 6.9194, 18.316, 0.022977, 1000, 2.0606, 0.06995, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 4.5192,0.00014479,9.3518,0.10724
5966, -84.9010, 0.011729, 0.82692, 0.5263, 1.3945, 7.778, 30.479, 0.0303, 881.75, 2.0606, 0.12266, 0.0059354, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.072048
5967, -85.4970, 0.0041658, 0.10633, 3.2423, 2.5076, 0.027487, 0.010788, 1.5753, 10.418, 0.022294, 0.87361, 0.0036986, 0.61739, 0.072005, 22.46, 0.0019781, 453.87, 5.0279, 1.1719,3.7958e-05,62.711,0.080472
5968, -85.5574, 0.052354, 379.21, 0.81665, 0.40827, 0.0012663, 38.488, 0.48295, 283.82, 0.0023262, 468.98, 0.01913, 0.0010008, 0.62994, 1.4457, 0.0037855, 191.92, 5.2764, 8.8307,0.0079152,6.6797,0.0084902
5969, -85.9061, 0.011729, 0.90566, 0.76269, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.040436, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 2.9992,0.0001209,9.3518,0.056637
5970, -86.1609, 0.011729, 0.88506, 0.78713, 1.3945, 5.7239, 30.479, 0.022977, 881.75, 2.0606, 0.12733, 0.0059354, 0.066946, 0.12898, 19.859, 0.0539, 565.52, 0.13516, 5.251,0.00016308,9.3518,0.15651
5971, -86.1923, 9.5289, 34.509, 5.2989, 1.2911, 0.029769, 0.013457, 0.016172, 0.55648, 2.7469, 0.029727, 0.0019034, 0.074059, 0.60617, 35.254, 0.30306, 3.0248, 0.22467, 1.2074,2.0386e-05,75.809,0.10192
5972, -86.3319, 0.011729, 0.90566, 0.5263, 1.3945, 5.7239, 30.479, 0.031598, 881.75, 2.0606, 0.12967, 0.0059354, 0.066946, 0.075762, 19.324, 0.065708, 565.52, 0.13516, 4.64,0.00016308,9.3518,0.10724
5973, -86.3478, 9.6725, 28.459, 1.034, 0.01916, 0.11354, 5.9128, 0.058635, 649.29, 0.25276, 2.3219, 0.19952, 0.32009, 0.20165, 1.277, 0.49775, 0.41645, 3.9482, 0.23535,1.552e-05,0.3012,0.062905
5974, -86.3709, 4.3781, 289.8, 5.9483, 0.13208, 0.011986, 186.28, 0.25904, 0.24325, 0.051142, 0.021981, 0.0030998, 0.24552, 0.72527, 2.7484, 3.5078, 1.6628, 0.22361, 1.8717,0.002719,0.22031,0.6182
5975, -86.7259, 0.20309, 8.1212, 0.201, 0.010791, 0.28187, 0.011952, 1.6674, 0.48276, 0.010214, 11.183, 0.0019678, 0.13551, 0.90272, 19.336, 0.18463, 0.34818, 0.23838, 0.21342,0.0029994,5.9074,0.0078499
5976, -86.7890, 0.011729, 0.90566, 0.77386, 1.3945, 5.7239, 36.334, 0.022977, 881.75, 2.3982, 0.12967, 0.0059354, 0.088549, 0.18698, 16.461, 0.0539, 629.18, 0.13516, 5.251,0.00016308,9.3518,0.10724
5977, -87.2576, 0.066608, 2.1053, 3.3466, 1.6644, 0.025131, 0.010341, 0.06218, 191.98, 0.02189, 0.026645, 0.020902, 0.70556, 0.019494, 2.7822, 0.040458, 203.68, 0.10788, 0.084494,0.00045871,36.591,0.029293
5978, -87.3127, 6.3163, 0.0016696, 0.29727, 1.7309, 0.04958, 0.010378, 0.0029574, 0.015469, 4.4362, 202.84, 0.36941, 0.034137, 0.94773, 13.997, 0.15587, 0.56095, 0.59992, 0.096609,0.001138,0.30513,0.66198
5979, -87.3745, 0.011729, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 1.438, 0.12764, 0.0064561, 0.073939, 0.12898, 11.257, 0.078782, 565.52, 0.12604, 2.9992,0.00016131,12.331,0.10724
5980, -87.4207, 0.011729, 0.7274, 0.96511, 1.3945, 4.3215, 37.186, 0.021998, 944.02, 2.7137, 0.12967, 0.0059354, 0.096061, 0.12898, 16.461, 0.045103, 502.73, 0.30291, 7.1025,0.00016308,9.3518,0.10724
5981, -87.4877, 1.55, 0.19099, 2.3197, 2.7411, 0.2385, 171.04, 0.28974, 0.019507, 0.032741, 7.7131, 0.007151, 0.011269, 0.011936, 26.005, 0.0011506, 70.11, 0.1692, 0.088509,0.00063943,2.0215,0.033077
5982, -87.7028, 0.017177, 0.90566, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 1000, 1.438, 0.12764, 0.0069422, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 1.686,0.00016308,9.3518,0.10724
5983, -88.1073, 0.014212, 0.78479, 0.5263, 1.9034, 8.4427, 21.324, 0.022977, 881.75, 1.4772, 0.12764, 0.0064561, 0.066946, 0.12898, 16.461, 0.0539, 565.52, 0.13516, 2.9992,9.2643e-05,9.3518,0.054179
5984, -88.1952, 0.0018659, 1.2049, 8.1706, 1.2892, 0.2535, 0.020218, 2.2932, 0.024311, 1.3006, 564.15, 0.012976, 0.32647, 0.039739, 7.8143, 0.031827, 5.3079, 3.4311, 0.60922,0.0018044,0.21726,0.0024501
5985, -88.3689, 0.22791, 0.017593, 1.6106, 0.016573, 0.54889, 1.517, 4.5022, 0.085995, 5.004, 179.9, 0.86203, 0.010719, 0.17235, 24.037, 0.0023728, 2.0502, 0.94106, 1.8779,0.00013189,3.4356,0.0017704
5986, -88.4215, 0.012653, 0.90566, 0.5263, 1.3945, 5.7239, 30.479, 0.027377, 881.75, 2.0606, 0.13353, 0.0059354, 0.053524, 0.11318, 12.268, 0.060768, 565.52, 0.13516, 2.8642,0.00016308,9.3518,0.10724
