Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, sig, eDF, kfdd, stimUpSR, S0, R0, X0
101, -2.8118, 0.12838, 0.0046046, 0.0046762, 0.035809, 0.020935, 3.7712, 4.7074, 0.038594, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 28.766, 0.99988, 1.2387, 0.42415
102, -2.8482, 0.12838, 0.0052008, 0.0046762, 0.026695, 0.018481, 2.5445, 4.7074, 0.05429, 0.24024, 25.188, 18.042, 0.047385, 0.16369, 23.054, 1.2458, 1.2387, 0.38811
103, -2.8511, 0.12838, 0.0026889, 0.00447, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.033861, 0.16369, 23.054, 0.99988, 1.784, 0.42415
104, -2.8571, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.012766, 3.715, 4.7074, 0.03277, 0.19391, 19.133, 18.042, 0.032629, 0.22194, 23.054, 0.99988, 1.2387, 0.42415
105, -2.8583, 0.12838, 0.0052008, 0.0046762, 0.04604, 0.018481, 2.5445, 4.7074, 0.059114, 0.21096, 19.133, 18.042, 0.025316, 0.092219, 23.054, 0.72909, 1.2387, 0.42415
106, -2.8586, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.6652, 4.7074, 0.028479, 0.2408, 19.133, 18.042, 0.036563, 0.16369, 23.054, 0.99988, 1, 0.42415
107, -2.8605, 0.12838, 0.0052008, 0.0046762, 0.026469, 0.018481, 2.5445, 3.6063, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 29.56, 0.99988, 1.3552, 0.42415
108, -2.8632, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.025067, 0.23872, 23.054, 0.99988, 1.784, 0.42415
109, -2.8662, 0.12838, 0.0044374, 0.0046762, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.18212, 19.133, 24.071, 0.025067, 0.16369, 23.054, 0.99988, 1.784, 0.42415
110, -2.8788, 0.093484, 0.0052008, 0.0046762, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 20.31, 24.071, 0.013038, 0.2446, 32.781, 0.99988, 1.784, 0.42415
111, -2.8797, 0.12838, 0.0052008, 0.0052364, 0.035809, 0.014109, 2.0401, 3.7973, 0.086674, 0.16382, 19.133, 14.468, 0.025067, 0.16369, 23.054, 0.99988, 1.784, 0.42415
112, -2.8866, 0.12838, 0.0052008, 0.0046762, 0.028752, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.017412, 0.16369, 23.054, 0.99988, 1.784, 0.42415
113, -2.8875, 0.1316, 0.0052008, 0.0046762, 0.027162, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 22.092, 0.025067, 0.16369, 17.308, 0.63394, 1.784, 0.42415
114, -2.8897, 0.13947, 0.0052008, 0.0043754, 0.027082, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.025067, 0.16369, 23.054, 1.0629, 1.784, 0.42415
115, -2.8973, 0.14828, 0.0048765, 0.0046762, 0.024718, 0.018481, 2.5445, 4.8262, 0.042694, 0.22405, 26.476, 18.042, 0.036563, 0.16369, 13.771, 0.99988, 1.2387, 0.42415
116, -2.9002, 0.12838, 0.0061544, 0.0060447, 0.036207, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 13.943, 0.025067, 0.22875, 23.054, 0.99988, 1.784, 0.42415
117, -2.9065, 0.097541, 0.0052008, 0.0046762, 0.035809, 0.018481, 2.5445, 5.0029, 0.05429, 0.19391, 19.133, 18.042, 0.036563, 0.16369, 24.225, 0.99988, 1.2387, 0.42415
118, -2.9087, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.010833, 2.5445, 4.7074, 0.030625, 0.19391, 19.133, 18.042, 0.019116, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
119, -2.9090, 0.12838, 0.0052008, 0.0046762, 0.024966, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.034408, 0.16369, 23.054, 0.99988, 1.784, 0.42415
120, -2.9095, 0.082099, 0.0052008, 0.0033232, 0.035809, 0.014665, 2.5445, 4.7074, 0.05429, 0.19391, 19.133, 18.23, 0.036563, 0.16369, 23.054, 0.99988, 1.2387, 0.42415
121, -2.9105, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 20.919, 24.071, 0.025067, 0.16369, 23.054, 0.99988, 1.784, 0.42415
122, -2.9125, 0.12838, 0.0052008, 0.0062594, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.025067, 0.16369, 14.952, 1.4305, 1.784, 0.42415
123, -2.9138, 0.12838, 0.0052008, 0.0046762, 0.035809, 0.014715, 2.5445, 3.7973, 0.097239, 0.19343, 19.133, 24.071, 0.025067, 0.16369, 23.054, 0.99988, 1.784, 0.42381
