Rank, Fitness, kfsr, krsr, kfmm, krmm, kfmx, krmx, kfc, krc, kfxx, krxx, eMLoop, eDF, kfdd, stimUpSR, S0, R0, X0, C0, kfcm, krcm, eCA, kclus, eDLoop
6033, -206.1006, 0.13686, 1.0277, 2.7087, 803.45, 0.34936, 0.012978, 0.004184, 0.19901, 0.94381, 0.022001, 0.012058, 0.014637, 0.42249, 16.903, 0.029631, 0.20516, 0.86011,0.14776, 1e-26,21.629,0.56619, 1e-26, 0.0016531
6034, -206.1058, 0.0073612, 34.975, 0.092618, 0.24685, 0.14718, 0.053981, 3.211, 0.030057, 0.12183, 152.19, 0.13182, 0.54816, 0.075035, 13.025, 3.8084, 40.012, 37.979,4.451, 1e-26,3.8322,0.33992, 1e-26, 0.0019271
6035, -206.1454, 0.0019914, 161.46, 0.046383, 0.25808, 0.03781, 7.415, 1.5892, 253.93, 1.9274, 10.841, 0.10084, 0.032033, 0.28205, 21.228, 6.596, 875.26, 10.447,1.5764, 1e-26,0.32492,0.0033393, 1e-26, 0.073353
6036, -206.1636, 2.598, 58.246, 0.047802, 904.09, 0.0064865, 21.816, 1.5796, 0.16395, 0.049344, 227.09, 0.089931, 3.7037, 0.19452, 7.0889, 0.046132, 0.46693, 1.6497,0.49234, 1e-26,1.5633,0.021672, 1e-26, 0.0040297
6037, -206.2618, 3.132, 0.0033187, 0.086419, 186.73, 0.014274, 0.029641, 0.0042787, 0.41387, 0.1961, 74.863, 0.0036643, 5.0307, 0.099474, 1.3444, 0.0021349, 4.1262, 0.8811,1.0222, 1e-26,29.589,0.0011414, 1e-26, 0.020654
6038, -206.2718, 0.043701, 0.61582, 0.17504, 0.45054, 0.0016539, 0.012634, 1.1954, 0.035727, 0.0024901, 0.085505, 0.20122, 0.32655, 0.032731, 5.5353, 0.0011912, 1988.5, 9.6139,2.968, 1e-26,0.15939,0.0073631, 1e-26, 0.030948
6039, -206.3233, 0.0030844, 396.41, 0.78969, 5.6873, 0.082969, 0.018539, 0.0035376, 0.21024, 5.1516, 0.068809, 0.43504, 0.045099, 0.42993, 1.3187, 0.057293, 67.159, 0.78065,0.22959, 1e-26,14.506,0.0049255, 1e-26, 4.6176
6040, -206.3455, 5.9611, 0.0014906, 0.45528, 97.588, 0.42133, 305.28, 0.42895, 232.13, 0.0060558, 0.23488, 0.081, 4.0414, 0.3668, 1.0858, 0.18778, 2.8895, 0.38029,0.55045, 1e-26,2.4632,0.0014552, 1e-26, 0.46674
6041, -206.4831, 0.0034619, 28.479, 0.55399, 578.67, 1.4479, 131.44, 0.12805, 831.39, 0.63267, 40.629, 0.0015777, 2.8301, 0.16544, 96.886, 0.066902, 14.336, 3.9092,0.060188, 1e-26,2.9003,0.014484, 1e-26, 0.0044914
6042, -206.4968, 0.0074715, 22.48, 0.063509, 35.297, 0.56994, 0.041203, 0.64051, 0.089779, 0.0029236, 1.4035, 0.0021791, 1.3472, 0.030937, 22.737, 0.010372, 5971.4, 0.099748,0.25833, 1e-26,0.39851,0.053394, 1e-26, 5.3758
6043, -206.8570, 0.0010512, 0.35351, 0.96359, 125.48, 8.7708, 94.595, 0.8155, 0.78724, 0.30415, 96.978, 1.8634, 1.2387, 0.010628, 3.5624, 0.13194, 191.91, 61.11,8.6744, 1e-26,10.225,0.92796, 1e-26, 0.0064913
6044, -206.9732, 0.0060091, 171.93, 0.057766, 0.030275, 0.21359, 0.059843, 0.39921, 0.0316, 0.0037916, 1.0192, 0.0053367, 2.7912, 0.11096, 10.44, 0.035645, 9.6104, 0.95296,3.0627, 1e-26,48.711,0.0023666, 1e-26, 0.047989
6045, -207.2404, 0.067158, 0.016458, 0.13415, 0.12763, 8.2995, 95.55, 0.016368, 0.17382, 0.011149, 26.044, 0.0030355, 0.0014841, 0.082898, 97.378, 0.071827, 0.15516, 16.064,3.5504, 1e-26,1.1518,0.092462, 1e-26, 0.0073931
6046, -207.2726, 0.91976, 0.010186, 0.01359, 36.72, 2.0111, 72.354, 0.044021, 0.016676, 0.0017657, 0.065534, 0.09634, 0.0047769, 0.034277, 5.2599, 0.0058817, 2.0113, 9.2308,0.081762, 1e-26,0.75915,0.0035438, 1e-26, 0.081044
6047, -207.3308, 0.0013073, 0.0065012, 3.1984, 0.016844, 0.0033387, 7.9835, 0.39883, 1.9239, 0.47222, 0.1543, 0.063117, 0.0027408, 0.14685, 5.4482, 0.056732, 5.0972, 36.777,2.9106, 1e-26,0.1,0.001565, 1e-26, 2.7116
6048, -207.6912, 0.071829, 64.588, 3.7445, 0.03393, 0.0072318, 0.016134, 0.38321, 18.699, 0.004049, 2.2015, 0.31578, 0.31297, 0.040891, 25.342, 1.2237, 0.44664, 8.3468,0.12226, 1e-26,2.2171,0.0023232, 1e-26, 0.0048225
6049, -207.7451, 0.0017061, 0.0062473, 8.1867, 14.455, 0.01557, 0.81147, 0.46177, 0.038334, 0.098996, 0.011666, 0.0093048, 0.0011916, 0.62088, 10.468, 0.095833, 74.234, 0.062651,0.4244, 1e-26,1.7476,0.49446, 1e-26, 1.0277
6050, -207.7711, 0.0034628, 0.42619, 0.54457, 0.016178, 0.0014308, 48.052, 0.88588, 0.046263, 0.32283, 2.0065, 3.0221, 0.026088, 0.099521, 11.493, 0.085821, 3.7405, 3.3657,0.50029, 1e-26,18.277,0.0053146, 1e-26, 0.5984
6051, -207.8560, 7.4684, 0.068161, 2.4281, 0.038975, 0.015647, 1.2511, 0.11385, 2.9537, 1.5906, 29.297, 0.061635, 2.9294, 0.78787, 2.0693, 3.888, 0.12967, 0.15567,0.56095, 1e-26,0.12608,0.13841, 1e-26, 1.399
6052, -207.9196, 8.2378, 7.9275, 0.92971, 137.63, 0.0028585, 0.22226, 6.1842, 0.045598, 0.040569, 12.074, 4.7275, 0.012972, 0.16195, 28, 0.03303, 1.5477, 10.429,2.722, 1e-26,3.3063,0.13871, 1e-26, 0.001343
6053, -208.0334, 0.14049, 0.2262, 0.042258, 0.017859, 0.0016083, 0.079712, 0.024558, 0.26833, 0.31397, 0.21186, 0.010675, 1.3479, 0.066226, 2.2582, 0.0026392, 131.98, 1.2155,0.53757, 1e-26,43.545,0.12287, 1e-26, 0.30231
6054, -208.0971, 0.017215, 7.7297, 3.9971, 0.052851, 0.0039894, 0.027143, 8.6783, 0.038085, 0.0055658, 0.012255, 0.098937, 0.011606, 0.012941, 3.2926, 0.22643, 170.36, 1.411,0.32855, 1e-26,261.32,1.4494, 1e-26, 0.55717
6055, -208.1019, 8.9108, 3.9861, 3.5209, 386.29, 0.093668, 0.22528, 0.0026693, 1.6421, 0.0016618, 21.594, 3.5858, 1.7288, 0.012468, 4.685, 0.0048568, 2.6304, 0.73819,3.3178, 1e-26,0.21364,6.5732, 1e-26, 0.0071251
6056, -208.5023, 0.15112, 0.75433, 2.7121, 837.5, 0.0016199, 0.3933, 0.56394, 0.078853, 0.37478, 2.7213, 3.5684, 0.40517, 0.29495, 36.95, 4.7416, 1.8611, 0.13776,0.11192, 1e-26,426.34,0.057831, 1e-26, 0.09898
6057, -208.9701, 0.96376, 881.43, 6.8405, 0.019495, 9.0431, 6.9543, 0.15215, 0.13768, 0.1327, 0.021608, 0.0011193, 0.54317, 0.089803, 55.447, 0.0010141, 4.2164, 0.0619,0.14419, 1e-26,909.83,0.06681, 1e-26, 0.0058227
6058, -209.1427, 0.12846, 0.18719, 0.062343, 0.0406, 1.8163, 1.2958, 3.2409, 485.06, 0.044212, 0.18276, 4.6074, 0.0035379, 0.47669, 7.6651, 1.1004, 0.66762, 0.058179,1.8594, 1e-26,4.5781,0.47941, 1e-26, 0.0037726
6059, -209.2387, 0.0031312, 0.044438, 1.5554, 0.019668, 0.21774, 114.26, 0.0060461, 418.89, 0.0026898, 0.011954, 4.2445, 0.031161, 0.28872, 5.5787, 0.065586, 65.154, 43.666,5.6963, 1e-26,2.6117,0.013165, 1e-26, 0.0018947
6060, -209.2982, 0.10098, 60.142, 0.060951, 0.021005, 0.03799, 0.14173, 0.005955, 2.2757, 0.071043, 0.03313, 0.0049882, 0.0017051, 0.058615, 2.4237, 0.059435, 0.28321, 2.7076,0.070634, 1e-26,33.2,0.058154, 1e-26, 0.27679
6061, -209.5880, 0.36828, 2.8953, 1.7409, 0.074158, 0.0056444, 0.077515, 0.52467, 39.695, 1.7887, 1.5966, 0.17307, 0.002117, 0.012969, 10.655, 0.0045408, 13.921, 1.8382,7.8859, 1e-26,3.615,0.0031325, 1e-26, 0.0076465
6062, -209.7320, 1.1459, 0.0028651, 6.4173, 5.751, 0.001034, 9.5248, 1.5667, 56.124, 0.31128, 6.8895, 3.2948, 0.012567, 0.020059, 2.1767, 0.024997, 3.7328, 0.69723,0.30111, 1e-26,70.788,0.001882, 1e-26, 0.011135
6063, -209.8801, 0.0085584, 0.71152, 7.2287, 1.1132, 0.040229, 0.019244, 0.010598, 0.019327, 1.0247, 0.43592, 0.94959, 7.9304, 0.63373, 15.775, 0.013923, 40.262, 23.53,0.27424, 1e-26,1.6091,0.096481, 1e-26, 0.003722
6064, -210.2056, 0.0015682, 0.026261, 0.016189, 0.012182, 0.023277, 2.8421, 0.021261, 0.30814, 0.0018997, 0.01, 0.019169, 0.6549, 0.79138, 27.187, 0.027221, 25.583, 30.326,7.1842, 1e-26,0.60056,0.0026045, 1e-26, 0.064134
6065, -210.2568, 0.043746, 1.2677, 3.459, 0.025915, 0.020467, 0.037338, 0.33971, 0.31439, 0.37445, 0.5312, 0.11882, 0.017611, 0.38193, 2.1736, 0.0052875, 7.0446, 0.90364,0.83253, 1e-26,303.44,0.03165, 1e-26, 0.0018046
6066, -210.2627, 0.0022654, 59.915, 4.4009, 4.4127, 0.02717, 196.22, 0.0032567, 211.82, 9.2106, 909.68, 0.0017977, 0.97807, 0.080371, 4.4618, 0.01417, 96.359, 38.795,0.79189, 1e-26,12.374,0.61898, 1e-26, 1.1691
6067, -210.2828, 2.6643, 0.0079541, 2.182, 0.17642, 0.0012774, 4.263, 7.6019, 12.943, 0.24106, 9.1602, 0.0017336, 6.7038, 0.048488, 28.46, 0.0065504, 0.64023, 4.0226,0.62726, 1e-26,32.214,0.32615, 1e-26, 1.5045
6068, -210.6120, 0.090716, 80.256, 0.075577, 0.045299, 0.14023, 550.65, 0.028355, 0.052076, 0.04397, 2.4114, 1.0801, 0.0028834, 0.16441, 19.597, 0.0074971, 5.2263, 3.1266,0.423, 1e-26,3.3166,0.028891, 1e-26, 0.41069
6069, -210.6980, 3.0078, 602.52, 0.6639, 43.697, 0.41415, 0.021523, 0.003501, 0.049481, 0.43792, 1.3138, 0.5502, 0.085918, 0.076362, 29.031, 0.098335, 2.3693, 24.867,1.315, 1e-26,10.809,3.0056, 1e-26, 0.04981
6070, -210.7097, 0.035529, 2.3052, 5.1701, 19.118, 0.0028427, 0.042763, 0.0011189, 0.049908, 0.0020272, 0.08441, 0.0077562, 6.5169, 0.92977, 25.691, 0.06039, 0.15198, 0.84378,5.2478, 1e-26,0.10218,0.0046356, 1e-26, 2.2807
6071, -210.7714, 0.11055, 7.5732, 0.062613, 0.031886, 1.1056, 27.262, 1.5405, 0.66981, 0.0082485, 0.51414, 0.040049, 0.0034635, 0.37087, 16.921, 0.022395, 0.63019, 0.5721,0.1884, 1e-26,0.10869,0.7921, 1e-26, 0.0026885
6072, -210.8003, 1.4695, 391.84, 0.033893, 19.377, 0.077784, 0.018704, 0.3552, 0.21561, 0.34946, 1.5893, 0.0099176, 5.9262, 0.02045, 74.313, 0.013582, 435.55, 30.64,0.12486, 1e-26,0.19192,0.059385, 1e-26, 0.0033671
6073, -210.8130, 1.6904, 0.20992, 7.2802, 985.91, 1.0137, 0.14708, 0.011775, 0.073891, 0.036533, 2.6297, 0.070481, 0.35535, 0.027659, 19.213, 0.0090612, 16.643, 12.004,0.15552, 1e-26,2.6946,0.037466, 1e-26, 5.6036
6074, -210.8187, 0.0030761, 0.036028, 9.2855, 3.1455, 0.0063633, 0.33337, 0.13238, 17.006, 0.032301, 0.086973, 0.0070052, 0.0019529, 0.25666, 8.2734, 0.25203, 0.14944, 0.42253,0.40582, 1e-26,0.8524,0.47603, 1e-26, 0.0078032
6075, -210.8719, 0.024043, 0.0023713, 0.77586, 0.017489, 0.074456, 2.3585, 0.54291, 0.055744, 0.23474, 73.4, 0.35178, 0.019963, 0.11794, 21.419, 1.4886, 8816.2, 0.21114,1.7906, 1e-26,0.26496,0.12861, 1e-26, 0.17162
6076, -210.9392, 0.43616, 0.02263, 0.020619, 0.037543, 0.0047377, 0.014751, 6.8338, 0.010362, 0.018797, 7.7965, 0.11475, 0.11007, 0.010177, 38.015, 0.0020576, 4.8164, 44.153,0.57555, 1e-26,5.6598,0.087001, 1e-26, 0.37494
6077, -210.9732, 0.013452, 0.12377, 0.21666, 0.67132, 0.0047897, 0.048226, 0.0041405, 0.38374, 0.010675, 0.59578, 8.9652, 0.037668, 0.086992, 1.2869, 0.0031029, 12.324, 27.033,0.42642, 1e-26,42.831,0.034205, 1e-26, 0.0011094
6078, -210.9736, 0.012201, 48.07, 1.5854, 33.735, 2.1596, 3.8605, 0.038427, 0.67658, 5.3813, 260.47, 4.8311, 0.34464, 0.043563, 4.6359, 0.37193, 0.5826, 10.71,1.0688, 1e-26,19.555,0.048942, 1e-26, 0.13283
6079, -211.0897, 0.0030876, 0.056039, 1.6111, 0.023004, 0.087554, 0.01779, 0.37846, 1.8653, 0.13266, 0.076905, 0.0096809, 0.0022618, 0.75932, 25.679, 0.34425, 7.2251, 8.3899,3.5522, 1e-26,84.062,0.83014, 1e-26, 0.001482
6080, -211.3456, 0.0037984, 0.03178, 0.079111, 177.49, 0.5357, 12.462, 0.082123, 0.051591, 4.8457, 0.031126, 0.0062565, 5.2773, 0.25221, 34.043, 0.0045842, 0.33806, 0.35468,2.1405, 1e-26,17.509,0.0071065, 1e-26, 0.0055652
6081, -211.4402, 2.5109, 350.84, 1.2885, 0.02139, 0.095542, 8.0148, 0.028904, 82.798, 0.0020546, 0.17219, 0.07983, 0.0066084, 0.010552, 8.1354, 0.057611, 20.65, 56.521,2.5194, 1e-26,58.064,1.5449, 1e-26, 0.11982
6082, -211.4751, 0.02465, 0.0027716, 0.52164, 181.01, 0.0219, 15.927, 0.0024075, 9.6778, 1.0314, 0.19983, 1.9027, 2.0113, 0.023692, 2.4307, 0.02133, 5.2607, 0.47501,0.79497, 1e-26,6.2007,0.0024022, 1e-26, 0.0029731
6083, -211.4770, 2.9099, 36.879, 0.10812, 12.774, 0.0018262, 0.18357, 0.84772, 0.25392, 0.37524, 0.48073, 0.098896, 9.4831, 0.23071, 90.468, 0.017855, 0.71558, 19.101,1.4523, 1e-26,2.1302,0.0040642, 1e-26, 0.013304
6084, -211.5964, 0.19388, 42.559, 5.2598, 2.4418, 3.0891, 5.1964, 0.0029714, 0.78061, 0.37842, 0.40985, 6.4817, 7.9943, 0.079247, 1.3118, 0.0015569, 1588.6, 53.601,9.1023, 1e-26,113.69,0.40549, 1e-26, 0.024201
6085, -211.7160, 0.040441, 0.0017745, 0.010197, 0.048114, 0.028114, 329.08, 0.010449, 0.9928, 0.030666, 12.2, 0.011989, 3.6529, 0.46346, 74.803, 0.015607, 9.4934, 89.886,0.75529, 1e-26,0.51731,5.5634, 1e-26, 0.0031787
6086, -211.7310, 0.014904, 0.0013744, 0.1437, 2.6512, 0.022268, 5.1544, 0.063618, 30.786, 0.8001, 38.95, 0.019934, 0.043131, 0.086074, 78.095, 2.285, 2.0238, 0.1779,0.53778, 1e-26,2.5764,1.8841, 1e-26, 0.0014691
6087, -211.8601, 0.083431, 0.18342, 0.30349, 0.80113, 7.6299, 0.12003, 0.057145, 0.12455, 0.5701, 345.05, 0.083648, 0.0010786, 0.12574, 2.7273, 0.36798, 0.1817, 1.6315,0.056167, 1e-26,0.33462,0.091509, 1e-26, 0.0036031
6088, -211.9580, 0.017333, 54.864, 4.3193, 3.2286, 0.0010318, 0.015089, 0.014463, 253.15, 0.040273, 0.023062, 0.0016846, 0.0011383, 0.68003, 72.699, 0.0067192, 1502.1, 0.097797,7.6683, 1e-26,707.52,1.0567, 1e-26, 0.24615
6089, -211.9846, 0.003753, 4.0875, 0.3437, 0.012322, 0.0090142, 0.93163, 0.2108, 100.26, 0.0017668, 1.2354, 0.083513, 0.0041478, 0.47168, 5.4165, 0.057029, 0.21812, 2.4809,0.141, 1e-26,4.4174,0.0015874, 1e-26, 0.0069751
6090, -212.0095, 0.0013154, 26.725, 3.0962, 0.014902, 3.574, 34.597, 6.4324, 37.467, 0.050657, 18.459, 0.0065745, 0.0015992, 0.027806, 19.408, 0.011537, 0.70998, 0.46099,0.81467, 1e-26,5.8474,0.0016213, 1e-26, 0.0052525
6091, -212.2723, 0.0090773, 106.61, 0.065481, 0.15184, 0.036402, 2.7796, 1.4851, 36.182, 0.0025479, 0.011582, 0.004112, 7.3453, 0.46656, 2.071, 0.0049721, 7457.8, 35.356,1.1732, 1e-26,0.24988,1.2715, 1e-26, 2.148
6092, -212.3330, 0.036718, 0.0012683, 0.02108, 3.7191, 0.0012294, 914.52, 0.011613, 6.0745, 0.38151, 9.128, 0.97745, 0.0016693, 0.5065, 6.8519, 0.23793, 0.38466, 0.75119,3.9091, 1e-26,289.23,0.0013272, 1e-26, 0.0032787
6093, -212.6777, 0.053835, 36.608, 0.32965, 0.025021, 0.27431, 10.104, 0.0013999, 0.78477, 0.021831, 18.533, 0.023754, 0.026351, 0.016651, 69.373, 0.30048, 7.9367, 14.404,8.283, 1e-26,40.282,0.65396, 1e-26, 0.0069088
6094, -212.7810, 5.8762, 0.1174, 1.2048, 28.379, 0.35154, 0.022162, 0.015473, 0.058935, 0.0020368, 10.462, 0.0072941, 0.024735, 0.10441, 1.9277, 0.0014996, 0.33687, 1.5767,0.49753, 1e-26,17.439,0.0085904, 1e-26, 0.002661
6095, -212.8919, 0.0010945, 0.1384, 0.49321, 2.8554, 0.023813, 0.012535, 0.074036, 0.58927, 0.13383, 0.48478, 0.021024, 0.0018036, 0.20025, 3.7778, 0.61522, 0.35183, 0.10466,1.4178, 1e-26,0.11617,0.0021994, 1e-26, 2.2185
6096, -212.9405, 0.13023, 15.97, 0.051017, 1.0848, 0.015902, 0.68189, 3.7632, 0.10839, 0.12249, 0.46839, 0.22041, 0.051003, 0.16837, 6.4181, 0.024035, 1.0004, 94.501,3.2475, 1e-26,628.25,1.6761, 1e-26, 0.014916
6097, -213.2637, 1.653, 0.17769, 0.57614, 0.028908, 6.4241, 0.028524, 0.0013632, 47.657, 0.0030961, 0.55574, 0.0083003, 2.3136, 0.024952, 1.1035, 0.081972, 11.625, 43.27,2.6476, 1e-26,2.4877,0.028503, 1e-26, 0.0042936
6098, -213.2763, 0.12055, 0.036145, 0.14094, 91.205, 0.0041537, 0.026154, 0.0011574, 0.027702, 0.0026903, 0.86312, 0.026677, 1.2763, 0.16726, 4.3099, 0.054244, 48.029, 4.0714,0.21538, 1e-26,0.62032,0.14422, 1e-26, 0.00387
6099, -213.3558, 0.090683, 84.707, 0.2351, 0.01749, 0.32123, 96.246, 0.01294, 4.9364, 0.019452, 2.1398, 0.33448, 0.0070034, 0.019737, 6.3422, 0.0082264, 422.07, 0.51703,0.055199, 1e-26,0.63409,0.026589, 1e-26, 0.0011723
6100, -213.6083, 9.0829, 14.181, 2.4544, 0.2146, 0.5159, 0.30565, 3.3504, 2.0211, 0.0023531, 0.82454, 0.0092864, 0.0013935, 0.049162, 81.381, 0.043194, 1.6824, 36.159,6.8451, 1e-26,0.37189,0.0024864, 1e-26, 0.0031814
6101, -213.7182, 0.65466, 108.58, 0.20127, 18.276, 8.6007, 0.73289, 7.3981, 2.8127, 0.73056, 33.32, 0.0064695, 0.14606, 0.68683, 3.6528, 0.007228, 2.7472, 0.65391,0.91732, 1e-26,430.12,0.40241, 1e-26, 0.31123
6102, -213.8727, 4.4507, 0.0011253, 0.060032, 773.28, 0.86566, 0.010962, 0.042074, 0.019572, 0.72778, 0.20634, 0.02115, 0.3178, 0.24005, 9.8483, 0.015325, 0.79096, 63.739,1.1578, 1e-26,130.57,0.002498, 1e-26, 0.0345
6103, -214.5464, 0.048723, 923.05, 0.82137, 0.013006, 0.017952, 15.999, 2.2015, 19.623, 0.1009, 8.3895, 0.030521, 0.016371, 0.24095, 51.942, 0.0093735, 567.79, 0.10763,7.5852, 1e-26,0.45306,3.4234, 1e-26, 0.0082391
6104, -214.6171, 4.8394, 4.6036, 2.2438, 8.1972, 0.90643, 0.063548, 0.029238, 10.142, 0.062207, 5.9404, 0.0019592, 0.0017201, 0.020374, 1.8878, 0.013927, 0.74256, 23.275,1.395, 1e-26,4.6639,0.001718, 1e-26, 0.033609
6105, -214.7045, 0.022384, 0.020305, 3.6872, 0.02449, 0.035728, 0.036963, 0.0056682, 28.964, 0.53678, 54.92, 0.0060142, 0.023506, 0.017613, 5.7274, 0.0033144, 51.675, 1.1024,0.10065, 1e-26,79.666,0.42868, 1e-26, 0.0013095
6106, -214.8938, 0.12057, 2.0986, 0.72356, 13.078, 0.068697, 60.356, 0.76869, 0.5279, 0.082721, 0.054719, 9.8336, 0.48197, 0.01795, 75.818, 0.091112, 103.94, 1.6132,1.3447, 1e-26,9.2343,0.18039, 1e-26, 0.45472
6107, -214.9620, 0.011951, 153.73, 0.050199, 524.67, 7.8878, 7.8336, 4.6555, 159.51, 1.2959, 3.1237, 0.0028535, 0.001, 0.71579, 1.7878, 1.1187, 1386.6, 0.097038,0.20811, 1e-26,0.5089,1.2443, 1e-26, 0.010894
6108, -215.0219, 0.0046795, 402.5, 0.44949, 0.011479, 0.050748, 0.027916, 0.37247, 0.044806, 0.0012054, 0.10941, 0.036209, 5.1188, 0.31332, 41.513, 0.031444, 3.3526, 13.452,8.6546, 1e-26,5.6401,0.64852, 1e-26, 1.2241
6109, -215.2475, 0.0064136, 61.657, 0.70491, 0.055237, 7.1685, 3.8747, 0.82396, 13.778, 0.016149, 0.036039, 0.29943, 0.076286, 0.39282, 8.3552, 0.22351, 675.76, 0.2256,0.9226, 1e-26,2.4451,0.024831, 1e-26, 0.022095
6110, -215.2520, 0.23263, 0.074721, 0.11438, 258.46, 7.0819, 607.19, 0.032173, 0.97202, 0.0044482, 0.56312, 6.6617, 0.0039111, 0.041177, 1.5137, 0.016337, 1.9103, 2.6966,0.68926, 1e-26,2.2864,0.0023438, 1e-26, 2.0881
6111, -215.7669, 0.0031359, 0.51468, 4.3928, 0.039869, 0.0078075, 0.060463, 0.38858, 98.397, 0.0021671, 1.7562, 0.0030812, 0.1909, 0.039074, 3.5249, 0.27869, 0.63307, 7.5924,0.22275, 1e-26,225.48,0.024692, 1e-26, 0.11759
6112, -215.7990, 0.16287, 11.381, 0.10739, 0.012412, 0.012152, 0.29374, 0.0055979, 0.27383, 0.0021411, 1.357, 0.0050999, 0.014262, 0.38346, 10.97, 0.026359, 39.64, 24.008,0.1743, 1e-26,0.30026,0.012031, 1e-26, 0.0090231
6113, -215.8946, 0.291, 0.089856, 0.069615, 511.34, 3.2421, 0.032613, 0.0057239, 0.097009, 0.17509, 17.702, 0.36532, 0.28704, 0.12464, 71.581, 0.011656, 16.704, 2.2927,0.50951, 1e-26,33.098,0.011513, 1e-26, 0.12147
6114, -215.9767, 0.013095, 0.30069, 3.2549, 0.026104, 0.099324, 0.0127, 0.024135, 26.064, 7.1116, 59.849, 0.025924, 6.5624, 0.025199, 11.374, 2.6313, 0.75624, 1.0128,1.1494, 1e-26,0.13703,0.010577, 1e-26, 0.022
6115, -216.0126, 0.0074551, 0.49504, 3.7965, 86.236, 0.001587, 318.05, 0.030627, 0.063145, 0.010588, 6.2798, 7.5587, 0.0013616, 0.22669, 76.14, 0.34326, 2451.7, 0.59017,5.6481, 1e-26,4.4262,0.062295, 1e-26, 0.11446
6116, -216.3165, 0.001267, 0.015808, 3.9911, 0.047402, 0.90542, 0.019469, 0.0067672, 25.806, 2.7331, 3.9771, 1.6512, 0.0077673, 0.75008, 7.5544, 4.7985, 0.20916, 43.125,3.1136, 1e-26,49.572,0.089412, 1e-26, 0.01527
6117, -216.3732, 0.17437, 301.96, 2.7621, 19.21, 0.011184, 0.099209, 0.005399, 26.3, 0.0012919, 0.015817, 1.8041, 1.1105, 0.075245, 31.314, 1.5175, 262.93, 9.3249,0.60283, 1e-26,775.89,0.0025974, 1e-26, 0.89152
6118, -216.4838, 3.0483, 0.009826, 0.068883, 5.473, 0.15217, 2.3604, 0.0056276, 0.59584, 5.768, 41.148, 0.16612, 0.48208, 0.1473, 3.6576, 0.011387, 0.76981, 0.29791,0.31036, 1e-26,1.5021,0.040347, 1e-26, 0.068815
6119, -216.6056, 1.0263, 0.0014247, 0.064004, 0.21315, 0.0013935, 0.8958, 0.0013653, 0.048437, 0.1498, 21.622, 0.82874, 3.0605, 0.57021, 2.7431, 0.068536, 0.79488, 0.098768,6.1607, 1e-26,0.18682,0.016119, 1e-26, 0.0523
6120, -216.7329, 0.039455, 0.0028659, 0.083537, 342.99, 0.002173, 93.063, 1.4547, 0.070126, 0.14333, 0.041697, 0.0024966, 0.027846, 0.031442, 2.1784, 0.0087419, 1669, 0.36343,3.7903, 1e-26,1.5554,0.0030022, 1e-26, 1.5496
6121, -216.8017, 0.01794, 0.013908, 0.02656, 144.4, 0.029729, 1.0073, 0.001129, 5.9645, 0.037849, 29.123, 0.0020266, 0.0078202, 0.049188, 35.727, 2.0595, 24.488, 0.48029,1.3177, 1e-26,98.881,0.0016122, 1e-26, 0.0016462
6122, -216.8430, 1.7151, 974.23, 0.061334, 0.027506, 0.0071216, 7.1199, 0.0027228, 0.054276, 0.0044611, 0.69148, 0.14983, 0.0023302, 0.37334, 21.058, 0.28889, 547.51, 3.1307,5.952, 1e-26,108.52,0.22928, 1e-26, 0.027514
6123, -217.0013, 0.0029782, 0.034296, 0.39755, 0.102, 3.7344, 5.5689, 0.69092, 0.045756, 0.66079, 6.1764, 0.044805, 4.9499, 0.62287, 10.917, 0.0058586, 11.789, 12.386,2.2236, 1e-26,2.6325,0.001, 1e-26, 2.9144
6124, -217.0421, 0.039441, 13.425, 0.060858, 685.46, 0.41837, 3.0481, 0.0015543, 0.01083, 0.17106, 0.64668, 0.12601, 1.4689, 0.015239, 4.2286, 0.34632, 4808.5, 0.35266,4.5229, 1e-26,0.14704,0.0056659, 1e-26, 0.74966
6125, -217.2335, 0.93622, 0.085282, 0.080271, 5.0078, 0.49381, 281.79, 0.19249, 21.87, 0.32868, 0.29633, 0.022056, 0.0012563, 0.23414, 11.556, 0.0024788, 13.365, 0.42999,0.61677, 1e-26,164.67,0.022063, 1e-26, 0.041468
6126, -217.7261, 0.0062925, 14.142, 1.386, 1.2736, 0.0011666, 0.11682, 1.1521, 0.32199, 5.0188, 46.563, 2.2464, 0.0057191, 0.093225, 4.3621, 0.0054192, 1229.3, 0.15472,3.5554, 1e-26,0.6845,0.0086693, 1e-26, 0.0086796
6127, -217.8636, 0.45422, 0.0089403, 0.012097, 0.068697, 8.1314, 1.2286, 0.040556, 2.4538, 0.033193, 14.031, 0.10444, 1.2425, 0.016764, 64.443, 0.12712, 162.17, 0.34428,3.5367, 1e-26,14.159,6.1787, 1e-26, 0.64237
6128, -217.9037, 3.2015, 357.39, 0.032499, 0.020344, 1.4578, 0.41431, 0.60869, 0.030042, 0.0013814, 0.32825, 0.62814, 0.024708, 0.9683, 4.37, 0.0096902, 6.0965, 70.62,0.87237, 1e-26,610.5,3.4727, 1e-26, 0.34714
6129, -218.2838, 0.015905, 0.13315, 0.1072, 9.9868, 0.7044, 368.99, 7.5093, 1.3685, 0.090907, 0.044127, 0.060616, 0.091378, 0.29658, 3.0701, 0.066011, 23.955, 0.52013,0.6741, 1e-26,104.19,0.95497, 1e-26, 0.068425
